EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
-4;-3;-7;-1;9;10;4;7;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2171
-2;-3;-2;-4;-4;0;-6;0;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2211
6;-1;3;3;-7;-6;-2;-5;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2211
0;0;2;-1;2;1;4;1;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2221
-4;-7;-4;-4;7;4;4;3;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2221
-5;-4;-2;-2;-2;-2;-1;0;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2221
3;2;2;2;-5;-9;-1;-4;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2221
3;4;-1;3;1;-4;0;-1;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2221
-4;1;-1;0;8;6;0;4;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2251
-7;-6;-2;-6;-3;0;-5;1;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2261
0;-2;3;-2;-8;-5;-6;-1;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2321
1;0;-1;0;0;2;-2;1;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2321
-3;0;-3;-4;6;5;2;2;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2715
0;-1;-2;-3;-2;-1;0;-3;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2715
4;1;1;-2;-7;-5;0;-5;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2775
-1;1;1;-2;-1;1;1;-3;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2775
-6;-3;-4;-3;2;5;1;-1;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2845
-3;0;-3;-2;-3;-3;-1;-1;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2845
2;4;2;-2;-1;-3;-1;-2;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2944
3;1;0;1;3;-1;0;1;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2944
-1;0;-1;0;1;3;-2;1;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2954
1;-5;-1;2;-1;-2;-2;-2;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.2954
0;-2;-1;1;-2;-1;1;-5;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.3074
1;0;-2;-1;-1;2;1;4;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.3074
-2;-1;-2;-2;3;0;-1;0;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.3074
-1;-3;-2;-1;-3;-6;-2;-2;7d049bb6-71df-4f8d-943b-e57f9d451e0e;2025-05-08 15:15:47.3074
