precision,recall,f1-score,support
0.9191176470588235,0.8928571428571429,0.9057971014492754,140.0
0.9555555555555556,0.9942196531791907,0.9745042492917847,173.0
0.9076923076923077,0.9414893617021277,0.9242819843342036,188.0
0.946969696969697,0.8802816901408451,0.9124087591240876,142.0
0.9315707620528771,0.9315707620528771,0.9315707620528771,0.9315707620528771
0.9323338018190959,0.9272119619698266,0.9292480235498378,643.0
0.9317316213300113,0.9315707620528771,0.9311475679328585,643.0
