EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
-4;-4;6;5;-1;-1;0;0;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.6909
1;2;-1;2;3;1;1;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.6929
1;3;-4;-7;2;2;-1;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.7368
-2;-2;-1;-6;-8;-1;-2;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.7368
-5;-4;6;5;-3;-1;-1;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.7368
-2;-1;-1;-2;2;-1;-1;2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.7368
0;3;-7;-3;3;0;0;2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.7378
-1;-1;-2;-4;-4;-5;-1;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.7378
-2;0;-1;-1;1;-2;-2;-3;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.8081
0;-1;1;-1;-1;-1;-2;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.8081
0;-1;-4;0;-3;-1;-2;0;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.8161
0;-1;-2;0;-2;-1;-2;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.8161
2;0;-1;-3;-1;-2;1;0;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.8555
-2;-4;-4;-3;0;-3;-1;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.8555
0;-2;-2;-2;0;1;-2;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.8595
-3;-2;2;2;-4;-2;-2;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.8595
0;-1;-3;-3;-2;0;-2;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.8605
-1;-1;-2;-2;-1;-2;-1;0;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.8605
1;-2;0;-1;-1;-3;-2;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9004
1;-2;1;1;-2;-1;2;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9004
-3;-4;-3;-2;-2;-3;-1;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9014
-1;0;2;1;1;-2;-2;0;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9014
-2;-1;-1;-3;0;0;-1;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9034
-1;-1;1;-2;-2;2;-1;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9034
-2;1;-2;-3;-1;2;-4;0;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9144
1;1;-1;-2;1;1;-3;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9144
-2;-3;-2;-1;-2;3;1;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9403
0;1;-2;-8;1;-1;-1;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9403
-1;0;0;3;-5;-5;-3;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9508
-1;-2;-2;-3;-3;-2;-2;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9508
-1;3;-1;2;3;1;1;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9767
-4;-3;-1;1;-1;-2;-1;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9767
-1;-2;-3;-4;-2;2;0;0;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9767
0;0;-1;-1;-3;-2;-2;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9767
-2;-1;-2;-3;-2;-2;-3;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9827
1;-1;0;3;-1;0;0;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9827
-2;-3;-2;-5;-2;-1;-3;0;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9967
-3;-1;0;1;1;-1;-1;-3;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:31.9967
1;1;0;-4;0;1;1;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0036
-1;-1;-2;-5;1;0;-1;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0036
-1;1;-6;0;-3;-3;-1;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0136
-1;0;5;2;0;-3;-2;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0136
-2;-1;-1;2;3;3;0;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0146
0;-2;-4;0;0;0;0;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0146
-1;0;7;-2;-3;-2;0;2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0196
0;-4;-2;6;-5;-2;0;2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0196
-1;0;-10;-18;-1;-2;0;0;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0196
-2;-1;-4;3;3;1;1;6;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0206
-1;-1;-1;4;0;0;-1;-9;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0525
0;1;5;-7;-1;1;1;0;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0525
-2;0;1;-1;-4;-2;-2;-5;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0525
-1;0;-2;-2;-2;0;-2;0;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0535
1;3;2;1;-2;-2;0;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0939
-3;0;-2;3;0;0;-1;-4;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.0939
-2;-3;0;5;-1;-3;-3;2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.1333
-1;1;-2;-6;-2;-2;-2;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.1333
0;0;-2;5;-1;-1;1;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.1343
-1;0;-3;-1;1;3;1;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.1343
0;1;5;1;-3;-3;0;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.1353
1;0;-3;0;-3;-2;-1;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.1353
2;4;-11;-9;1;1;-2;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.1792
-2;-2;-4;-4;-7;-1;1;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.1792
-3;-5;4;1;-4;-3;-1;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.1802
0;-3;-4;-2;-2;-1;2;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.1802
0;3;5;8;7;4;0;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.2131
1;-1;5;16;4;-1;-2;-2;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.2131
1;-1;-9;-25;-7;-2;-1;11;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.2430
-5;-2;13;4;-6;-6;-1;-24;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.2430
5;-3;-8;-4;2;3;-2;-4;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.2580
-2;-3;13;-10;-11;-7;-4;0;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.2580
3;-1;5;4;-3;-3;0;0;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.2904
-4;1;-4;0;4;4;0;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.2904
3;6;0;4;2;3;2;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.2924
-3;-2;-7;-3;-1;-1;1;1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.2924
-1;-4;-4;-3;-7;-4;-4;-5;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.2924
1;1;-3;1;2;1;-4;4;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.2924
0;1;6;2;3;-1;0;-1;4d667b1e-a5b4-4285-ab5b-8721d14e347f;2025-05-08 09:46:32.2964
