EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
-1;5;-11;-5;-7;-2;0;-2;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.8783
-2;8;1;3;-2;-1;-2;-4;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.8813
0;-4;-3;-8;-4;1;2;1;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.8843
1;-7;0;-1;-1;-3;0;2;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.8853
-1;1;2;-5;-1;0;-3;-3;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.8853
-2;8;-4;10;2;2;-2;-2;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.8853
-3;-3;-1;-1;-5;-2;-4;-1;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.8862
-1;-8;5;-8;-3;-4;-1;1;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.8862
-1;1;8;11;3;2;0;1;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.8872
-2;7;-6;-5;-1;1;-2;-3;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.8872
-2;3;-3;-1;1;-4;-2;-3;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9062
-3;9;-3;0;3;2;2;-3;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9062
-2;-8;5;3;-3;-1;3;1;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9202
2;-6;3;-3;-5;-3;0;1;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9202
-3;4;-11;7;3;-2;0;-3;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9212
2;11;-5;-6;0;0;-1;-3;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9212
-1;-12;2;-17;-6;-3;0;0;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9441
0;-10;-1;7;-2;-5;0;2;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9441
-1;3;-6;-5;2;-1;-1;-1;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9521
-1;4;5;4;0;-1;0;-4;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9521
4;-6;4;-1;-2;1;-2;2;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9551
0;-8;-3;-7;-5;-4;-2;1;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9551
-4;6;-1;4;2;1;0;-1;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9561
-3;9;-7;-6;-1;5;-1;-6;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9561
1;-11;9;2;-4;-2;-2;3;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9581
2;-4;2;-1;-4;-2;-1;1;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9581
-4;-9;-11;0;0;-5;-3;-2;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9650
-3;8;-4;-6;-4;0;0;-4;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9650
4;-12;1;1;-1;4;4;3;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9820
1;3;5;2;-1;-1;-1;3;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9820
-1;12;-1;0;3;-1;1;-3;b0cfc069-264f-49f5-85e7-55a62742654c;2025-05-08 09:41:11.9880
