EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
-1;-5;4;9;1;-3;-1;0;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.0873
1;1;-5;-1;4;2;2;0;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.0893
2;1;-7;-8;2;1;1;-1;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.0893
-3;-3;3;-3;-4;-5;-5;-2;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.0903
-3;-1;3;3;-2;-2;-1;1;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.0933
0;1;-2;0;1;0;2;1;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.0933
1;2;-6;-8;1;1;1;-2;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.0973
-2;-3;2;-2;-7;-2;-2;0;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.0973
-2;-3;4;2;-1;-1;0;-2;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.0983
-1;-1;1;2;3;0;0;-3;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.0983
0;1;-5;-6;1;1;0;-3;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1012
-1;-3;3;-3;-5;-4;-4;-4;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1012
-2;-3;1;4;-3;-2;-3;-3;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1162
0;1;-5;3;4;0;3;0;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1162
1;-1;-4;-5;1;0;1;-1;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1471
-1;-2;1;-1;-5;-3;-3;-3;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1471
-1;-2;1;1;-1;-2;-2;-2;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1471
0;1;-3;1;1;1;2;0;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1481
0;2;-3;-4;0;-1;-1;0;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1531
-2;-4;3;0;-3;-3;-2;3;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1531
1;-3;0;0;0;0;-1;0;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1541
-1;0;-2;0;-1;3;-2;-1;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1541
-1;-1;-2;-2;-2;0;-2;0;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1691
-4;0;-2;-1;-1;0;-2;-1;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1691
-2;1;0;2;0;-1;-1;-2;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1820
-1;-2;-1;-1;-3;-1;0;0;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.1820
-1;1;-3;-1;0;-1;-3;0;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.2050
-1;-1;0;0;-4;0;-1;-3;e1d6f5c5-a9a8-450c-802c-c6406f456a78;2025-05-08 09:51:35.2050
