EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
47;-110;-74;-44;-15;-110;110;28;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:37.9881
3;-93;-38;-59;-47;-88;85;-6;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:37.9911
-27;80;37;16;3;82;-86;-15;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:37.9911
-22;108;60;58;44;108;-110;-12;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:37.9921
32;-57;-39;-9;1;-57;55;19;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:37.9921
2;-76;-33;-42;-31;-76;70;-3;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:37.9921
-16;41;13;0;-8;45;-49;-8;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0066
-24;101;55;51;41;102;-105;-10;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0066
23;-36;-31;-11;4;-37;38;15;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0105
10;-70;-34;-39;-33;-72;67;2;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0105
-18;40;18;3;-12;41;-48;-14;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0115
-18;88;43;49;36;85;-91;-8;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0115
24;-37;-32;-14;0;-39;37;14;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0295
6;-54;-28;-30;-29;-48;51;0;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0305
-13;43;22;10;-1;46;-50;-8;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0305
-8;61;29;31;25;60;-61;-4;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0305
17;-36;-31;-16;-1;-36;34;9;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0375
-2;-29;-14;-25;-18;-31;21;-2;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0375
-10;37;15;17;-2;37;-40;-8;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0524
0;38;18;18;18;35;-40;-1;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0524
10;-22;-19;-9;-4;-22;19;5;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0584
-1;-12;-9;-12;-10;-10;2;-2;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0584
-8;23;10;2;-2;24;-27;-5;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0804
-3;25;9;12;4;27;-29;0;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0804
5;-10;-12;-9;0;-11;6;4;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0973
0;-8;-7;-4;-12;-7;3;-1;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.0973
-4;15;5;2;1;17;-19;-4;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.1003
-2;24;11;12;15;26;-28;-1;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.1003
5;-6;-8;-3;-1;-6;3;4;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.1018
0;-5;-6;-8;-9;-11;0;-2;cc80c5d1-1f3c-4591-811a-611f890809b7;2025-05-09 10:01:38.1018
