precision,recall,f1-score,support
0.934640522875817,0.9050632911392406,0.9196141479099679,316.0
0.90625,0.9382352941176471,0.9219653179190751,340.0
0.9865319865319865,0.839541547277937,0.9071207430340558,349.0
0.7556818181818182,0.8807947019867549,0.8134556574923547,302.0
0.8905891354246366,0.8905891354246366,0.8905891354246366,0.8905891354246366
0.8957760818974054,0.8909087086303948,0.8905389665888633,1307.0
0.8997605031517448,0.8905891354246366,0.8923603876921284,1307.0
