EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
7;31;-1;-4;7;20;-14;-4;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6224
7;26;-8;-9;6;16;-9;-4;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6254
-9;-35;2;4;-9;-20;14;4;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6254
-7;-16;3;3;-5;-10;2;-1;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6254
3;17;-1;-2;2;12;-7;-2;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6254
4;21;-6;-7;8;9;-10;-5;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6254
-4;-19;-2;-1;-4;-10;9;1;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6264
-6;-22;3;5;-7;-18;5;2;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6264
-3;-19;-1;3;0;-9;7;2;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6304
-5;-17;3;2;-5;-10;7;0;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6304
1;13;-2;-1;3;8;-9;-3;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6473
5;17;-4;-6;4;10;-6;-4;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6473
-5;-17;-1;1;-4;-11;7;1;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6553
-3;-10;2;2;-4;-5;4;2;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6553
4;14;0;-2;3;5;-6;-3;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6802
0;7;-4;-3;2;6;-3;-1;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6802
-5;-15;2;0;-5;-10;5;1;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6952
-3;-5;2;-1;-4;-9;-2;0;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6952
1;7;-1;-4;-2;6;-3;-2;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6962
2;4;-1;-2;-2;6;-1;-1;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6962
-3;-8;-1;2;-1;-6;2;2;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6972
-2;-3;-2;0;-4;-1;0;-1;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.6972
1;4;1;0;-1;-2;-6;-1;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.7012
2;3;-1;-2;0;4;-2;-1;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.7022
-2;-5;0;0;0;-4;0;-1;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.7181
-1;-4;-1;-1;-4;-4;0;1;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.7181
0;4;-1;-2;2;4;-1;0;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.7201
-1;2;0;-3;1;3;-3;-2;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.7201
-1;-5;-1;-2;-5;-6;1;0;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.7466
-3;-5;-1;-1;1;0;0;-3;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.7466
0;4;-2;-1;-1;0;-2;-2;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.7476
-1;0;-2;-2;1;0;-2;0;f87f045a-ef57-45c6-a5e8-623038749caf;2025-05-09 10:16:06.7476
