ID;Timestamp;FrameNumber;ActivatedCube;ActiveCubeX;ActiveCubeY;ActiveCubeZ;TrackerX;TrackerY;TrackerZ;GoalGesture;GesturesAttempted;AttemptsInCube;State;Event
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:34.5385;1;None;;;;0;0;0;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.2057;2;None;;;;0;0;0;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.2407;3;None;;;;0.1978153;0.6570449;0.02263999;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.2596;4;None;;;;0.1992721;0.6558018;0.02084684;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.2656;5;None;;;;0.2000491;0.6553485;0.02035236;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.2716;6;None;;;;0.2003256;0.6551236;0.01991796;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.2776;7;None;;;;0.2005573;0.6549622;0.01950359;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.2880;8;None;;;;0.2012615;0.654606;0.01869845;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.3000;9;None;;;;0.2015182;0.6550653;0.01824903;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.3110;10;None;;;;0.2018034;0.6549852;0.01748347;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.3229;11;None;;;;0.2018533;0.6550577;0.01695848;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.3329;12;None;;;;0.2018477;0.6554863;0.01675344;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.3439;13;None;;;;0.2021579;0.6551081;0.01594496;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.3549;14;None;;;;0.2019197;0.6551036;0.01569605;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.3668;15;None;;;;0.201514;0.6556474;0.01613069;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.3778;16;None;;;;0.2012062;0.6556433;0.01585031;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.3893;17;None;;;;0.2010887;0.6553984;0.01533771;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.4002;18;None;;;;0.2008148;0.6555619;0.0152266;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.4112;19;None;;;;0.2006225;0.655625;0.0150733;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.4222;20;None;;;;0.2005287;0.655702;0.0150764;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.5739;21;None;;;;0.2004275;0.6561284;0.01574922;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.5799;22;None;;;;0.201387;0.6593651;0.01926351;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.5903;23;None;;;;0.2014475;0.6593276;0.0188992;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.6013;24;None;;;;0.2012419;0.659682;0.01947594;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.6123;25;None;;;;0.2012357;0.6595773;0.01919198;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.6233;26;None;;;;0.2009474;0.6597513;0.01962781;flexion;0;;Moving to rest position;
ed06a8a7-7623-41ce-b855-ee42b1b67382;2025-05-02 14:39:39.6342;27;None;;;;0.2005994;0.6600502;0.01982808;flexion;0;;Moving to rest position;
