precision,recall,f1-score,support
0.925764192139738,0.8548387096774194,0.8888888888888888,248.0
0.9956331877729258,0.8976377952755905,0.9440993788819876,254.0
0.7516129032258064,0.9031007751937985,0.8204225352112676,258.0
0.7991266375545851,0.7721518987341772,0.7854077253218884,237.0
0.8585757271815446,0.8585757271815446,0.8585757271815446,0.8585757271815446
0.8680342301732638,0.8569322947202463,0.8597046320760081,997.0
0.8683946755041855,0.8585757271815446,0.8606382464054801,997.0
