EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
-1;-2;-3;13;-3;-1;1;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.5943
0;-2;-2;-27;-6;-5;-1;-3;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.5973
0;0;-1;4;8;1;1;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.5973
-1;0;-2;6;-4;0;-2;-3;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.5973
0;-1;-2;-18;-1;-1;-4;-4;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.5973
-3;-2;1;11;0;0;0;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.5973
-1;0;0;8;3;-1;-1;2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6187
0;4;-4;-4;1;0;1;2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6187
-3;-8;-3;5;-3;-2;-1;-2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6427
-4;-2;10;15;-4;-1;-2;-2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6427
-1;0;0;-13;0;-3;-2;-4;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6427
1;0;-5;-1;-4;0;-3;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6427
1;4;7;13;2;-1;0;0;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6586
0;23;2;-3;0;0;0;0;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6586
0;11;-3;18;-3;-2;-1;-2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6586
1;-4;-14;-15;0;-2;0;1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6586
2;-2;4;3;2;0;0;0;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6646
-6;-18;-2;3;0;-1;0;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6646
1;-4;-5;-8;0;0;1;0;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6666
-4;5;6;20;1;2;-1;-4;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6666
-4;-13;-5;-6;-2;1;0;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6796
18;9;2;-7;2;1;2;7;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6796
-4;-1;4;-3;-2;-3;-4;1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6815
5;-2;-10;-1;-2;-4;-1;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.6815
-3;3;-3;-8;0;0;0;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7025
-10;-5;-5;-25;-3;-1;-2;-5;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7030
2;3;16;41;-6;-2;-3;-4;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7090
-2;0;-2;-2;2;-1;2;2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7090
-2;-3;4;1;-2;-1;-1;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7190
-1;1;4;0;-1;-1;0;-2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7190
4;8;-7;-17;0;2;3;0;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7319
-4;-8;-5;11;2;0;-1;-2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7319
0;-5;0;4;-2;0;0;1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7379
1;1;13;-6;-1;-2;1;-2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7389
1;3;14;5;3;0;4;0;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7798
-1;0;-6;15;1;-2;-8;-4;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7798
-3;6;16;-5;-7;-6;-21;-3;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7848
-4;-11;-33;-19;-7;-2;44;4;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7848
2;-1;9;17;1;0;0;1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7858
0;-2;-21;-26;2;3;5;2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7858
1;2;11;22;2;1;-1;-3;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7858
-2;-1;7;10;-2;-5;-20;-5;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7868
-6;-4;-4;-7;-1;0;-2;-2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7908
0;0;3;7;0;0;3;-2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7908
7;2;2;-1;-1;2;4;7;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7997
1;0;-7;-17;0;-1;-5;0;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.7997
1;-3;-6;1;-3;-4;1;-3;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8062
0;1;3;-7;-3;-1;-7;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8062
-2;0;8;11;2;2;5;-4;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8222
6;2;-22;-6;6;3;-3;3;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8222
-3;-2;17;21;-6;-4;-7;-3;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8282
-1;-4;-18;-24;1;0;1;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8282
1;-3;-6;-6;0;3;4;-2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8521
-1;2;21;26;2;1;-4;-2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8521
-2;1;2;-1;2;3;-1;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8521
0;0;7;6;-5;-3;2;2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8521
1;5;1;1;-3;-1;2;0;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8671
-4;2;18;7;2;3;-8;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8671
2;-6;-24;-14;-2;-2;4;3;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8671
-5;-3;25;11;-2;-1;-1;-4;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8671
2;-2;-24;-11;3;0;0;0;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8890
1;-1;8;5;-4;-1;2;6;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8890
10;8;8;0;2;-1;0;0;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8900
-6;-12;2;17;-2;-1;-1;-2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.8900
-8;1;-17;-11;-4;-3;-1;-6;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9115
-5;-6;3;-3;-1;0;-4;-4;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9115
3;-6;20;5;3;-1;1;0;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9125
0;2;-28;-17;-1;-1;-1;-2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9125
-5;-15;-42;-18;-8;-5;-2;-3;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9264
6;11;-1;2;-5;-3;-2;1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9264
-6;-2;-11;-11;-1;2;-3;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9274
9;3;19;5;0;-1;0;-2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9274
-9;-6;7;3;2;-2;-1;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9494
-6;8;7;6;5;1;1;-5;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9494
3;-11;-21;-25;-5;-3;-5;-6;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9494
3;8;-1;6;-1;-3;-7;14;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9504
-2;-9;3;4;-2;0;8;13;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9723
-5;-17;-13;-1;-6;-4;-12;-32;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9723
-1;-3;2;1;4;0;6;4;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9733
0;-3;2;5;-2;-3;-2;-8;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9733
2;5;3;-5;0;2;0;4;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9873
-6;2;8;1;0;0;-1;5;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9873
-4;-1;-9;-1;-1;1;-3;-5;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9883
3;0;-5;-11;0;0;1;1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:05.9883
2;10;11;9;3;-1;0;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0087
-10;-11;2;6;-2;-3;0;1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0087
5;1;-21;-29;-5;-1;-2;-1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0167
2;7;35;17;2;1;5;7;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0167
-7;-14;-10;-7;-2;-1;-4;-9;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0396
4;2;-18;-23;-2;-2;-2;1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0396
2;11;-4;5;2;-1;-2;4;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0406
0;5;-4;-5;-1;1;1;-2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0406
-6;-4;17;4;1;-1;-1;-4;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0466
5;-3;-3;-2;-3;2;0;3;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0466
-3;1;1;7;-1;-4;-2;2;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0536
0;4;-2;0;2;3;-1;-4;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0536
3;6;4;5;-3;-1;-3;1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0691
1;3;-3;-9;1;1;0;-7;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0691
-3;2;4;1;0;1;1;9;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0760
-3;-1;5;10;-2;0;-2;-8;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0760
-8;-4;-18;-16;-4;-5;-4;1;84039f45-ad8a-42c0-9930-86d878d2f2bf;2025-05-09 13:16:06.0910
