EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
3;-7;0;0;-1;-3;-1;2;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.2762
3;-6;1;-2;-3;-2;0;4;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.2802
0;3;-1;-5;-3;-1;1;1;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.2802
-5;2;-1;0;2;0;-4;-6;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.2802
0;-2;0;-3;-2;-2;0;1;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.2802
-3;-4;0;1;0;-1;-2;-3;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.2802
-3;1;0;-1;-1;-1;0;-3;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.2802
-2;3;0;1;-1;0;0;-2;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.2802
3;-2;-1;-1;0;3;3;3;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.2802
0;-7;0;0;-3;-9;-16;-3;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.2812
-1;-3;0;1;0;-2;0;-3;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.2952
2;-4;-1;0;0;1;3;4;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.2952
-3;3;-1;0;-1;-2;-3;-1;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.2982
0;-2;-2;-3;-1;-3;-1;2;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.2992
-1;-1;-1;0;0;1;-2;-3;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.3082
1;0;-1;0;1;0;0;0;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.3082
-4;0;-3;0;0;0;1;-3;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.3191
2;2;-4;-5;-1;2;4;3;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.3191
-6;-1;1;2;-1;-3;-5;-6;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.3201
-2;-2;0;0;0;1;0;0;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.3201
0;1;-3;-2;0;-1;2;4;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.3560
-4;0;1;0;-1;1;-5;-8;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.3560
-1;-1;0;0;0;0;2;0;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.3755
0;-4;-1;0;0;0;5;0;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.3755
-4;-2;-1;-2;-2;-5;-8;-5;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.3865
-2;-1;-2;-1;-1;-1;-2;-1;3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.3865
