precision,recall,f1-score,support
0.9191176470588235,0.7886435331230284,0.8488964346349746,317.0
0.8444444444444444,0.7169811320754716,0.7755102040816326,265.0
0.88,0.7719298245614035,0.822429906542056,285.0
0.6757990867579908,0.9308176100628931,0.783068783068783,318.0
0.8067510548523207,0.8067510548523207,0.8067510548523207,0.8067510548523207
0.8298402945653147,0.802093024955699,0.8074763320818616,1185.0
0.8277149210839375,0.8067510548523207,0.8084546584314587,1185.0
