ID;Timestamp;FrameNumber;ActivatedCube;ActiveCubeX;ActiveCubeY;ActiveCubeZ;TrackerX;TrackerY;TrackerZ;GoalGesture;GesturesAttempted;AttemptsInCube;State;Event
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:01.8928;1;None;;;;0;0;0;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.5027;2;None;;;;0;0;0;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.5307;3;None;;;;0.1118008;0.70155;0.03685999;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.5386;4;None;;;;0.1117727;0.701496;0.03681922;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.5506;5;None;;;;0.1117968;0.7016261;0.03682113;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.5586;6;None;;;;0.111654;0.7015364;0.03672063;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.5701;7;None;;;;0.1116833;0.7016107;0.03688788;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.5810;8;None;;;;0.1116892;0.7016228;0.0368644;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.5940;9;None;;;;0.1118251;0.7015482;0.03674734;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.6030;10;None;;;;0.1118399;0.7015821;0.03702712;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.6140;11;None;;;;0.1118459;0.7015728;0.03704214;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.6259;12;None;;;;0.1116974;0.7015026;0.03700089;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.6369;13;None;;;;0.111655;0.7015486;0.03700519;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.6479;14;None;;;;0.1116083;0.701557;0.03701293;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.6588;15;None;;;;0.1116289;0.7014816;0.03689003;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.6703;16;None;;;;0.1116107;0.7014862;0.0368675;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.6813;17;None;;;;0.1115974;0.7016096;0.03687167;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.6923;18;None;;;;0.1116692;0.7014517;0.03667772;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.7032;19;None;;;;0.111674;0.7013552;0.03662038;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.7142;20;None;;;;0.1116709;0.7013284;0.03661036;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.7262;21;None;;;;0.1116193;0.701216;0.03651655;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.8803;22;None;;;;0.1116166;0.7012759;0.03661227;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.8853;23;None;;;;0.1114182;0.7011956;0.03660321;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.8932;24;None;;;;0.1115186;0.7010471;0.03645873;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.9047;25;None;;;;0.1115389;0.7010286;0.03644633;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.9167;26;None;;;;0.1115777;0.7010136;0.03645325;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.9267;27;None;;;;0.1115692;0.7009057;0.03632581;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.9386;28;None;;;;0.1116341;0.7008445;0.03667867;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.9496;29;None;;;;0.1116647;0.7008369;0.03667939;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.9606;30;None;;;;0.1116401;0.7007415;0.03658855;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.9716;31;None;;;;0.1116498;0.7009422;0.03671527;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.9825;32;None;;;;0.1116498;0.7009358;0.03674102;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:06.9935;33;None;;;;0.1115149;0.7008724;0.03672433;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.0055;34;None;;;;0.1114613;0.7009131;0.03646123;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.0164;35;None;;;;0.1114329;0.7009324;0.03642344;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.0274;36;None;;;;0.1116323;0.7008016;0.03620315;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.0394;37;None;;;;0.1116757;0.7008249;0.03632593;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.0504;38;None;;;;0.1117091;0.7008158;0.03626657;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.0613;39;None;;;;0.1116149;0.7007771;0.03617382;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.0718;40;None;;;;0.1117012;0.7009325;0.03635931;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.0828;41;None;;;;0.1118224;0.7010107;0.03637075;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.0948;42;None;;;;0.1120737;0.7011104;0.03629446;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.1057;43;None;;;;0.1125172;0.7016299;0.03637016;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.1167;44;None;;;;0.1129656;0.7019753;0.03628373;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.1277;45;None;;;;0.1137265;0.702371;0.03602719;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.1386;46;None;;;;0.1141865;0.702814;0.03623068;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.1506;47;None;;;;0.114632;0.7034919;0.03644085;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.1616;48;None;;;;0.1149606;0.7041708;0.03668296;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.1731;49;None;;;;0.1155743;0.7049959;0.03692865;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.1840;50;None;;;;0.1162401;0.7057168;0.03708839;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.1950;51;None;;;;0.1170704;0.7063015;0.03701758;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.2060;52;None;;;;0.1178526;0.7072248;0.03739488;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.2169;53;None;;;;0.1186266;0.7079561;0.03755212;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.2289;54;None;;;;0.1196376;0.7087486;0.03762555;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.2399;55;None;;;;0.120474;0.7096944;0.03804839;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.2509;56;None;;;;0.1213494;0.7105734;0.0382098;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.2618;57;None;;;;0.1224932;0.7112663;0.0381645;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.2738;58;None;;;;0.123709;0.7120219;0.03832567;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.2848;59;None;;;;0.1249441;0.7127485;0.03842652;extension;0;;Moving to rest position;
3c178704-1d2e-49ea-b473-e565e040304a;2025-05-06 13:26:07.2957;60;None;;;;0.126314;0.7134552;0.03843904;extension;0;;Moving to rest position;
