EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
-58;-111;23;-111;-105;3;3;-3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:03.9968
-71;65;15;-2;-110;56;46;37;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:03.9988
63;92;-30;87;85;-10;-5;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:03.9988
40;-81;-7;-51;79;-40;-30;-28;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:03.9988
-24;-78;11;-63;-55;-6;-7;-8;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:03.9998
-57;19;13;-25;-93;40;28;23;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:03.9998
34;79;-21;61;41;4;6;6;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0008
43;-53;-8;-27;74;-34;-24;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0008
-21;-87;11;-69;-40;-6;-5;8;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0148
-45;22;5;-6;-67;35;26;20;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0148
31;49;-17;53;40;-3;0;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0317
24;-62;-2;-29;41;-29;-21;-28;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0317
-22;-62;11;-54;-42;1;-2;20;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0347
-24;22;1;5;-36;20;16;10;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0347
28;18;-13;27;33;-7;-4;10;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0606
7;-59;2;-43;22;-20;-17;-34;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0606
-16;-44;7;-34;-27;5;0;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0616
-12;7;2;3;-24;11;23;18;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0616
20;-3;-7;11;18;-5;-1;27;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0626
4;-40;-1;-28;12;-10;-16;-51;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0626
-10;-38;4;-24;-17;1;2;6;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0686
-9;-2;1;-6;-21;8;5;10;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.0686
9;-3;-4;5;8;-2;-1;-8;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1060
9;-32;-1;-24;11;-7;-8;6;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1060
-7;-41;2;-26;-13;-2;1;7;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1070
-9;-3;2;0;-17;7;0;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1070
8;-4;-4;5;7;-2;-3;-4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1090
8;-33;-5;-30;10;-8;-6;4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1090
-7;-41;2;-27;-14;0;-2;-5;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1260
-10;1;1;5;-14;7;4;5;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1260
9;-7;-8;4;7;-5;-6;-12;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1389
4;-33;-2;-26;2;-7;-2;2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1389
-9;-35;1;-24;-13;1;1;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1399
-3;-2;0;5;-7;4;1;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1399
8;-14;-5;-2;6;-6;-3;-9;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1419
2;-32;-2;-27;-1;-2;-1;10;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1419
-10;-30;-3;-19;-10;0;-3;-39;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1659
0;-8;-3;8;-3;1;-1;1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1659
7;-18;0;-6;3;-4;0;-9;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1699
-1;-27;1;-24;-5;-3;-1;4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1699
-5;-29;-5;-17;-7;1;2;12;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1709
-3;-11;-3;4;-3;1;1;-7;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.1709
5;-19;1;-7;0;-3;-2;-4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.2023
-3;-25;2;-23;-3;-1;-1;2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.2023
55;111;-31;111;93;3;2;-6;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.2272
68;-71;-10;-2;107;-51;-43;-35;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.2282
-27;-99;14;-88;-66;-13;-10;-9;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.2282
-72;-16;24;-79;-95;42;32;16;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.2282
24;71;-22;56;47;10;12;12;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.2312
47;-46;-17;15;80;-33;-23;-20;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.2312
-1;-71;4;-58;-27;-21;-20;-17;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.2402
-67;-22;17;-82;-91;37;30;22;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.2402
13;60;-10;51;25;15;12;13;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.2412
47;-18;-6;20;75;-24;-19;-16;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.2412
-6;-86;9;-65;-29;-20;-18;-14;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.2691
-61;-15;7;-59;-84;33;25;22;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.2691
15;48;-9;45;25;7;7;10;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3085
41;-40;-5;1;69;-31;-24;-17;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3085
-12;-69;-12;-61;-23;-8;-8;-10;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3095
-40;-4;19;-37;-58;32;20;19;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3095
20;34;-20;37;34;0;-1;2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3105
19;-50;-5;-12;36;-21;-14;-15;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3115
-17;-52;19;-44;-35;-7;-3;-6;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3364
-28;16;-6;-18;-37;18;13;14;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3364
-9;-43;7;-31;-25;-1;-4;-4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3464
-15;4;6;-16;-23;8;8;5;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3464
12;3;-5;4;13;-3;2;3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3484
8;-31;-1;-17;16;-8;-5;-5;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3484
-5;-34;4;-23;-12;-3;-2;-6;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3524
-15;1;6;-18;-24;9;5;5;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3524
-4;-37;4;-26;-14;-4;-3;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3813
-12;1;9;-9;-20;7;5;3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3813
5;-5;-4;1;9;-1;0;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3903
8;-29;-2;-18;10;-11;-6;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.3903
-9;-31;0;-25;-16;-3;-2;-3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4137
-9;-1;-4;-10;-15;10;7;6;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4137
13;-8;-18;-1;11;0;-2;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4147
-2;-33;-9;-21;4;-10;-7;-7;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4147
-4;-28;-5;-21;-14;-2;0;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4157
-8;-2;12;-4;-12;1;4;4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4157
3;-13;-6;-6;7;-5;-4;-3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4416
5;-29;20;-9;1;-1;-2;-4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4416
-11;-26;-18;-16;-12;-1;-2;-6;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4426
0;-4;-11;-5;-8;2;1;3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4426
-1;-24;19;-16;-9;4;0;1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4506
-1;-5;-7;0;-6;2;0;2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4506
8;-18;7;-8;4;-3;1;1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4516
0;-29;-8;-23;5;-1;-2;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4526
-3;-23;-8;-16;-4;4;3;1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4526
-1;-10;5;-2;-7;1;1;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4526
7;-15;6;-8;1;-6;-5;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4805
-1;-28;-12;-17;-1;-1;-2;-3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4805
-5;-23;11;-17;-4;6;1;1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4815
2;-12;-29;3;-4;1;1;1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4815
6;-18;1;-9;4;-8;-6;-4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4825
-2;-28;3;-28;-10;-4;-1;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.4825
-4;-23;6;-15;-6;1;-1;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5110
4;-8;-6;-2;-6;4;2;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5110
5;-20;4;-9;3;-2;-1;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5120
-3;-27;-10;-25;-8;-1;-1;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5120
-11;-22;11;-14;-8;-2;0;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5170
4;-11;1;1;-6;-3;-3;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5170
5;-20;-10;-12;3;-2;-2;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5189
-3;-25;4;-23;-1;1;-1;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5189
-4;-22;10;-14;-8;-1;2;1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5469
1;-15;15;4;-3;-1;-2;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5469
2;-21;-14;-11;4;-4;-3;-5;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5489
-1;-21;-11;-22;-9;-3;-3;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5489
-1;-21;2;-14;-6;6;6;4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5549
-1;-10;-3;2;-2;-11;-4;-3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5549
8;-22;15;-11;1;5;-5;-4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5558
-7;-25;-2;-17;-6;0;-1;1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5558
-5;-22;6;-14;-6;0;-2;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5843
5;-10;-1;8;-2;-1;2;2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5853
1;-23;-8;-12;0;-8;-4;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5863
-8;-23;3;-22;-9;-3;0;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5863
-2;-22;6;-13;-4;-1;1;3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5913
4;-9;-20;1;-3;0;-5;-5;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.5923
1;-24;19;-10;-1;0;-2;-5;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6152
-3;-23;-2;-23;-8;2;3;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6152
-2;-23;-9;-13;-5;1;0;-3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6162
6;-12;1;4;0;-3;3;5;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6162
-1;-27;5;-11;-1;-10;-7;-5;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6182
-6;-24;-6;-21;-6;1;-1;9;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6182
-1;-23;2;-14;-4;2;1;2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6282
6;-7;1;7;1;1;-3;-3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6282
1;-26;0;-11;-1;-8;1;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6621
-6;-23;-1;-16;-6;11;-3;-7;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6621
-3;-24;-9;-13;-4;2;1;-4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6631
6;-10;-3;3;2;-2;-4;11;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6631
0;-27;-3;-10;-2;-8;-6;-4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6661
-4;-24;6;-17;-8;-3;4;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6661
-2;-23;-10;-13;-3;4;2;1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6895
5;-8;-4;2;-1;1;1;-7;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6895
-1;-25;-2;-11;-1;-8;-3;-3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6915
-5;-22;-4;-17;-5;0;2;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6915
-5;-25;-10;-13;-4;3;-2;-3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6965
3;-9;7;0;0;-5;-2;-5;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.6965
2;-24;-14;-11;-2;-6;-1;2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7274
-7;-25;8;-18;-3;-1;1;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7284
-2;-24;0;-13;-3;3;3;7;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7284
3;-6;-4;5;3;-4;-2;-5;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7284
4;-23;10;-11;-1;-3;-8;-5;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7304
-5;-24;-6;-19;-11;3;-1;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7304
-3;-24;8;-13;-3;0;3;4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7344
4;-8;-11;-2;2;-1;-2;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7344
-2;-22;-1;-11;-2;-5;-5;-7;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7364
-2;-24;7;-20;-8;-1;2;2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7364
-4;-24;1;-13;-5;0;1;4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7573
4;-9;-16;3;2;-2;0;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7573
4;-22;3;-10;-1;-4;-3;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7593
-7;-22;2;-21;-8;-2;-2;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7593
-2;-24;-12;-14;-4;3;1;3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7713
4;-6;14;0;1;-1;-1;-4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7713
-1;-19;-19;-11;-1;-4;-4;-5;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7863
-3;-25;7;-24;-7;-1;0;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7863
-7;-25;4;-14;-5;5;1;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7952
6;-7;-3;5;4;-3;-3;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7952
4;-21;2;-10;-1;-2;-6;-3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7962
-4;-24;8;-19;-10;-1;-2;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.7962
-8;-23;-20;-14;-3;3;2;2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.8252
4;-12;-1;7;2;3;-1;0;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.8252
5;-19;2;-10;-1;-3;0;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.8271
-5;-22;1;-28;-11;-1;-1;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.8271
-3;-24;12;-15;-6;2;3;1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.8401
4;-11;-4;6;7;-2;0;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.8401
7;-20;-9;-9;-1;-2;-3;-3;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.8411
-1;-22;8;-24;0;2;-1;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.8411
-6;-22;6;-15;-5;1;1;1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.8626
2;-14;4;6;-1;-2;1;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.8626
3;-21;-17;-11;-1;-5;-5;-4;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.8636
-3;-22;1;-16;-5;-1;0;-1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.8646
-7;-23;11;-15;-7;-1;1;-2;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.8765
3;-15;-5;8;2;-3;-2;1;c615fa23-82e6-4cac-b94a-8519a6e69306;2025-05-09 10:47:04.8765
