Timestamp(ms); ID; FrameNumber; ActivatedCube; ActiveCubeX; ActiveCubeY; ActiveCubeZ; TrackerX; TrackerY; TrackerZ; GoalGesture; GesturesCompleted; State 
12-03-2025 13:58:37.7864; 0; 258; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.7963; 0; 259; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.8073; 0; 260; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.8203; 0; 261; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.8298; 0; 262; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.8407; 0; 263; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.8527; 0; 264; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.8637; 0; 265; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.8746; 0; 266; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.8866; 0; 267; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.8976; 0; 268; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.9085; 0; 269; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.9200; 0; 270; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.9310; 0; 271; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.9420; 0; 272; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.9539; 0; 273; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.9649; 0; 274; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.9759; 0; 275; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.9868; 0; 276; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:37.9988; 0; 277; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.0088; 0; 278; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.0208; 0; 279; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.0317; 0; 280; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.0427; 0; 281; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.0537; 0; 282; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.0646; 0; 283; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.0756; 0; 284; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.0876; 0; 285; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.0986; 0; 286; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.1095; 0; 287; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.1205; 0; 288; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.1315; 0; 289; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.1424; 0; 290; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.1544; 0; 291; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.1654; 0; 292; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.1759; 0; 293; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.1878; 0; 294; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.1988; 0; 295; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.2098; 0; 296; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.2217; 0; 297; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.2322; 0; 298; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.2432; 0; 299; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.2551; 0; 300; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.2661; 0; 301; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.2771; 0; 302; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.2881; 0; 303; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.2990; 0; 304; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.3100; 0; 305; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.3220; 0; 306; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.3324; 0; 307; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.3434; 0; 308; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.3554; 0; 309; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.3664; 0; 310; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.3773; 0; 311; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.3883; 0; 312; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.4003; 0; 313; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.4102; 0; 314; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.4222; 0; 315; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.4332; 0; 316; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.4441; 0; 317; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.4561; 0; 318; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.4671; 0; 319; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.4781; 0; 320; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.4900; 0; 321; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.5010; 0; 322; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.5120; 0; 323; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.5229; 0; 324; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.5339; 0; 325; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.5449; 0; 326; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.5568; 0; 327; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.5678; 0; 328; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.5788; 0; 329; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.5898; 0; 330; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.6007; 0; 331; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.6117; 0; 332; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.6237; 0; 333; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.6346; 0; 334; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.6456; 0; 335; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.6576; 0; 336; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.6676; 0; 337; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.6790; 0; 338; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.6900; 0; 339; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.7010; 0; 340; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.7119; 0; 341; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.7239; 0; 342; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.7349; 0; 343; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.7458; 0; 344; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.7578; 0; 345; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.7688; 0; 346; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.7808; 0; 347; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.7917; 0; 348; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.8017; 0; 349; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.8137; 0; 350; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.8246; 0; 351; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.8356; 0; 352; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.8466; 0; 353; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.8575; 0; 354; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.8685; 0; 355; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.8805; 0; 356; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.8915; 0; 357; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.9024; 0; 358; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.9144; 0; 359; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.9249; 0; 360; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.9358; 0; 361; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.9468; 0; 362; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.9588; 0; 363; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.9698; 0; 364; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.9807; 0; 365; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:38.9917; 0; 366; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.0037; 0; 367; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.0136; 0; 368; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.0256; 0; 369; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.0376; 0; 370; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.0475; 0; 371; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.0585; 0; 372; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.0705; 0; 373; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.0825; 0; 374; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.0964; 0; 375; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.1044; 0; 376; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.1144; 0; 377; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.1253; 0; 378; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.1368; 0; 379; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.1578; 0; 380; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.1697; 0; 382; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.1797; 0; 383; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.1907; 0; 384; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.2026; 0; 385; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.2136; 0; 386; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.2246; 0; 387; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.2361; 0; 388; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.2470; 0; 389; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.2580; 0; 390; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.2700; 0; 391; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.2814; 0; 392; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.2914; 0; 393; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.3054; 0; 394; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.3134; 0; 395; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.3253; 0; 396; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.3363; 0; 397; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.3493; 0; 398; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.3582; 0; 399; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.3702; 0; 400; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.3812; 0; 401; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.3921; 0; 402; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.4031; 0; 403; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.4151; 0; 404; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.4261; 0; 405; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.4370; 0; 406; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.4480; 0; 407; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.4590; 0; 408; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.4699; 0; 409; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.4819; 0; 410; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.4929; 0; 411; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.5038; 0; 412; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.5158; 0; 413; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.5268; 0; 414; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.5373; 0; 415; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.5492; 0; 416; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.5612; 0; 417; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.5722; 0; 418; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.5831; 0; 419; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.5951; 0; 420; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.6071; 0; 421; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.6176; 0; 422; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.6285; 0; 423; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.6395; 0; 424; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.6515; 0; 425; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.6614; 0; 426; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.6734; 0; 427; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.6844; 0; 428; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.6953; 0; 429; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.7063; 0; 430; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.7183; 0; 431; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.7293; 0; 432; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.7402; 0; 433; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.7512; 0; 434; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.7622; 0; 435; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.7741; 0; 436; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.7851; 0; 437; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.7961; 0; 438; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.8076; 0; 439; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.8185; 0; 440; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.8295; 0; 441; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.8405; 0; 442; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.8514; 0; 443; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.8634; 0; 444; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.8744; 0; 445; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.8853; 0; 446; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.8963; 0; 447; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.9073; 0; 448; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.9193; 0; 449; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.9303; 0; 450; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.9417; 0; 451; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.9527; 0; 452; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.9637; 0; 453; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.9747; 0; 454; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.9866; 0; 455; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:39.9976; 0; 456; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:40.0086; 0; 457; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:40.0195; 0; 458; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:40.0305; 0; 459; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:40.0420; 0; 460; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:40.0599; 0; 461; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:40.0749; 0; 463; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:40.0869; 0; 464; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:40.0978; 0; 465; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:40.1088; 0; 466; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:40.1208; 0; 467; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:40.1317; 0; 468; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:40.1422; 0; 469; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:40.1542; 0; 470; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
12-03-2025 13:58:40.1741; 0; 471; None; ; ; ; 0; 0; 0; Fist; 0; Moving to Box
