precision,recall,f1-score,support
0.9689119170984456,0.751004016064257,0.8461538461538461,249.0
0.9431818181818182,0.8084415584415584,0.8706293706293706,308.0
0.940677966101695,0.8102189781021898,0.8705882352941177,274.0
0.6372093023255814,0.9383561643835616,0.7590027700831025,292.0
0.8299198575244879,0.8299198575244879,0.8299198575244879,0.8299198575244879
0.8724952509268851,0.8270051792478917,0.8365935555401092,1123.0
0.8687176726166049,0.8299198575244879,0.8361675326634087,1123.0
