EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
1;-2;10;-1;6;-2;-2;-3;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:46:59.9327
1;4;15;-1;-3;1;1;-1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:46:59.9367
-3;-3;-43;-1;-5;1;1;-1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:46:59.9367
0;-3;-9;-3;-2;-2;-2;-1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:46:59.9367
-2;-3;-19;-3;-1;-4;-2;-2;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.0369
-1;2;5;0;-1;-1;-3;0;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.0369
-2;-2;11;-3;0;0;-2;0;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.0379
1;1;-11;7;7;0;0;-2;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.0379
-1;0;4;3;-4;0;-1;-1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.0389
-1;-2;4;-2;2;-1;-1;-1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.0389
-1;-2;-1;-2;-3;-3;-3;-2;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.0648
-1;0;1;-3;-2;0;-2;0;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.0648
0;0;4;2;-2;0;2;2;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.0987
1;5;23;0;-1;-1;-1;0;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.0987
-15;-41;-100;-24;-7;-6;-5;-8;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.1007
1;2;48;2;1;-1;-1;0;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.1007
3;21;83;13;2;2;-1;0;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.1017
-8;-30;-81;-25;-8;-1;-2;-2;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.1017
-5;-9;36;-3;-3;-1;-2;-4;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.2314
-2;-1;14;-1;2;1;0;1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.2314
1;4;-13;-2;-1;-1;-1;0;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3002
3;14;33;8;3;0;2;3;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3002
-2;-4;11;-4;-1;-2;-2;-5;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3012
-9;-32;-95;-25;-9;-4;-2;-4;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3012
-3;-9;6;-6;0;-2;-3;-1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3351
-4;-12;-39;-9;-2;-2;-1;-4;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3351
-1;-2;-14;-1;-4;-2;-1;-1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3361
-3;-4;-3;0;-2;0;0;0;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3361
10;30;124;16;3;2;3;3;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3501
-6;-15;-21;-11;-4;-3;-2;-4;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3501
2;8;83;9;1;1;1;2;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3511
-6;-11;-28;-8;-2;-1;-3;-3;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3511
3;7;26;6;2;1;0;0;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3581
-1;2;-8;1;1;-1;-1;0;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3581
-2;1;-5;-2;-1;-1;-1;-1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3740
-1;0;7;-1;-1;0;-1;1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3740
-2;-4;-27;-4;0;0;0;-2;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3780
1;3;2;1;1;0;0;-1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3780
-5;-13;-28;-3;-3;0;-1;-3;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3790
1;4;-6;-7;-2;0;-1;-1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3790
-1;-2;-11;-1;-3;-1;-1;-2;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3870
3;11;15;-3;3;2;1;2;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.3870
-4;-19;-58;0;-2;-2;-2;-1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.4179
-2;-3;-6;4;-2;-2;-2;-3;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.4179
1;2;6;-1;0;-3;-2;-1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.4289
3;8;27;31;4;0;0;1;fd4544c8-c468-4229-8e97-cbf1918e0f4f;2025-05-09 13:47:00.4289
