precision,recall,f1-score,support
0.9794093178036606,0.8484684684684685,0.9092488897470554,5550.0
0.9784376104630611,0.9539893158711011,0.9660588081319257,5803.0
0.8930790657810156,0.7519393830055926,0.8164544564152791,5543.0
0.7282608695652174,0.9614895549500454,0.8287794566664057,5505.0
0.8796928708539797,0.8796928708539797,0.8796928708539797,0.8796928708539797
0.8947967159032386,0.8789716805738019,0.8801354027401664,22401.0
0.8960764481901767,0.8796928708539797,0.8812288988234532,22401.0
