ID;Timestamp;FrameNumber;ActivatedCube;ActiveCubeX;ActiveCubeY;ActiveCubeZ;TrackerX;TrackerY;TrackerZ;GoalGesture;GesturesAttempted;AttemptsInCube;State;Event
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:18.8296;1;None;;;;0;0;0;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.4672;2;None;;;;0;0;0;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.5031;3;None;;;;0.09686765;0.9480238;0.1860515;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.5101;4;None;;;;0.09561464;0.9472829;0.1858495;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.5231;5;None;;;;0.09510705;0.9465908;0.1856179;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.5335;7;None;;;;0.09481108;0.9462649;0.1854903;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.5455;8;None;;;;0.09468386;0.9461615;0.1856291;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.5565;9;None;;;;0.09457806;0.9458536;0.1855044;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.5674;10;None;;;;0.09429631;0.9458025;0.1857113;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.5784;11;None;;;;0.09438369;0.9453633;0.1856588;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.5914;12;None;;;;0.09447902;0.9451879;0.1857611;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.6014;13;None;;;;0.09444427;0.9453369;0.186193;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.6123;14;None;;;;0.09489018;0.945255;0.1862912;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.6233;15;None;;;;0.09546866;0.9450629;0.1861854;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.6348;16;None;;;;0.09589285;0.9451973;0.1863978;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.6457;17;None;;;;0.09648733;0.9452755;0.1864562;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.6567;18;None;;;;0.09695038;0.9451287;0.1864209;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.6677;19;None;;;;0.09720559;0.9454761;0.1867554;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.6786;20;None;;;;0.09731215;0.9454473;0.1868327;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.6906;21;None;;;;0.09735852;0.9454179;0.1868324;fist;0;;Moving to rest position;
bb9293f0-530d-48fd-8ddc-95e548180fdf;2025-05-05 14:48:23.8532;22;None;;;;0.09744608;0.9453229;0.1869221;fist;0;;Moving to rest position;
