ID;Timestamp;FrameNumber;ActivatedCube;ActiveCubeX;ActiveCubeY;ActiveCubeZ;TrackerX;TrackerY;TrackerZ;GoalGesture;GesturesAttempted;AttemptsInCube;State;Event
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:02.0229;1;None;;;;0;0;0;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.6429;2;None;;;;0;0;0;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.6719;3;None;;;;0.1826487;0.732706;0.1046841;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.6848;4;None;;;;0.1820827;0.7329146;0.1046766;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.6918;5;None;;;;0.1815212;0.7332319;0.1050013;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.7028;6;None;;;;0.1811722;0.7333364;0.1047745;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.7137;7;None;;;;0.1807295;0.7337961;0.1049248;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.7247;8;None;;;;0.1800342;0.7345519;0.1051469;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.7367;9;None;;;;0.1795297;0.7351408;0.1049498;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.7477;10;None;;;;0.1790746;0.735786;0.1049398;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.7596;11;None;;;;0.1786789;0.7365158;0.1050259;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.7706;12;None;;;;0.1784404;0.7370214;0.1051131;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.7806;13;None;;;;0.1784087;0.7375571;0.1050075;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.7925;14;None;;;;0.1784317;0.7381886;0.1050855;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.8035;15;None;;;;0.1785334;0.738488;0.1050825;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.8145;16;None;;;;0.1787049;0.738686;0.1050429;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.8255;17;None;;;;0.1786399;0.7389984;0.1052723;extension;0;;Moving to rest position;
b759d1cb-309b-4017-a4b0-6bdba1ea9d12;2025-05-05 15:07:06.8364;18;None;;;;0.1786372;0.7389812;0.1055347;extension;0;;Moving to rest position;
