EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
0;-2;1;0;-1;1;-1;-1;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.6767
-1;0;0;-2;1;0;1;0;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.6797
-7;-2;0;-1;0;1;3;3;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.6797
5;0;-3;-2;0;0;-1;0;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.6797
3;0;-3;2;-2;-1;-6;0;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.6797
-15;0;0;1;-1;0;-2;-2;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.6797
-8;-2;-1;-2;0;0;-2;-1;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.7086
4;-2;0;0;-1;-4;0;-2;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.7086
-6;-4;-3;-1;1;-4;-1;-1;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.7700
-8;1;1;-1;1;-2;0;-3;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.7700
11;-3;1;1;-1;2;-2;3;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.8293
0;-4;0;2;-1;2;0;0;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.8293
4;0;1;-1;-1;2;0;3;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.8911
-8;-3;1;-1;-2;1;0;-2;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.8911
12;2;0;-3;-2;-1;-3;-4;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.8931
4;0;0;-2;-1;-2;-1;0;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.8931
-5;-2;-2;0;0;1;-1;1;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.8931
-2;1;0;-3;-1;-1;-3;-3;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.8931
-8;2;-2;-3;-3;0;3;0;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.9270
15;-2;-2;-1;0;-3;-3;1;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.9270
4;-2;-1;0;-3;-1;-2;-1;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.9635
0;-3;-3;-2;-1;-1;0;2;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:03.9645
-5;0;-3;-2;-1;-1;-1;-2;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:04.2642
7;-1;-1;-1;-1;0;1;-3;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:04.2642
-18;-1;2;0;-1;0;1;0;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:04.2652
-3;0;1;-1;1;0;0;0;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:04.2652
-3;-3;-3;0;-2;-1;1;0;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:04.3270
0;-2;-2;1;-3;0;-2;1;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:04.3270
2;0;-1;-3;-4;-1;-2;0;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:04.3310
-2;-2;-2;-3;-1;-2;0;0;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:04.3310
0;-2;-2;-1;0;1;0;0;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:04.4073
4;1;0;-2;0;2;0;2;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:04.4073
-1;-2;1;1;-2;-1;-3;-2;6ccb15d3-51ed-480f-a1a3-2069fe2d6413;2025-05-09 12:18:04.5714
