EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
1;2;-6;-3;-1;0;1;3;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.2691
0;0;-6;-1;-1;0;-1;1;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.2711
10;0;3;-3;-1;0;0;1;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.2781
-10;-8;-17;-12;-1;0;-2;0;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.2781
2;-7;-4;-8;-4;-2;-2;-3;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3030
-11;-6;16;31;-3;-2;-1;-4;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3030
1;19;2;-3;-3;-2;1;2;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3040
7;-11;1;3;1;-1;2;3;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3040
2;0;-22;8;2;0;2;3;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3100
-2;2;16;-5;7;1;1;-5;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3100
2;1;15;17;0;1;0;-6;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3110
1;-13;-72;-34;-9;-3;-1;0;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3110
3;-10;-25;-23;1;1;2;-3;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3120
3;14;20;-1;7;4;0;3;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3120
-1;-2;40;35;-5;-4;-3;-6;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3409
4;-4;-51;-30;-3;-2;1;8;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3409
-7;-1;24;-3;-3;-3;-3;-6;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3419
0;1;12;15;-3;-2;1;-5;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3419
0;2;-17;-23;-1;-1;1;2;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3479
-2;0;10;12;-1;-1;-2;1;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3479
2;-4;-14;-21;-2;-1;-1;-2;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3858
-1;-1;2;-1;-2;-2;-2;-3;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3858
-7;-4;-6;6;1;-1;0;-1;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3878
0;-1;6;-2;-1;-1;-1;2;15d0d234-72ab-47d1-a5b4-4d6cd596341d;2025-05-09 12:22:33.3878
