precision,recall,f1-score,support
0.9695652173913043,0.8479087452471483,0.9046653144016227,263.0
0.8426573426573427,0.8860294117647058,0.8637992831541219,272.0
0.9484978540772532,0.8215613382899628,0.8804780876494024,269.0
0.7629179331306991,0.916058394160584,0.8325041459369817,274.0
0.8682745825602969,0.8682745825602969,0.8682745825602969,0.8682745825602969
0.8809095868141499,0.8678894723656003,0.8703617077855322,1078.0
0.8797624172553831,0.8682745825602969,0.8699769241836458,1078.0
