EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,GoalGesture,ActiveCubeX,ActiveCubeY,ActiveCubeZ,TrackerX,TrackerY,TrackerZ
13,38,1,6,8,4,3,16,fist,0.48,1.2,0.6,0.3752016,1.10375,0.2891321
-7,-32,-6,-37,-17,-6,-5,-7,fist,0.48,1.2,0.6,0.3752016,1.10375,0.2891321
25,3,11,21,23,12,17,38,fist,0.48,1.2,0.6,0.3750283,1.103862,0.2893089
-46,-26,-2,16,0,-5,-9,-15,fist,0.48,1.2,0.6,0.3750283,1.103862,0.2893089
-39,-42,-13,-2,-3,-10,-14,-37,fist,0.48,1.2,0.6,0.3748067,1.103908,0.2895328
23,27,8,25,5,2,15,36,fist,0.48,1.2,0.6,0.3748067,1.103908,0.2895328
-10,8,-2,-27,-10,-3,-21,-50,fist,0.48,1.2,0.6,0.3745784,1.10402,0.2897301
-3,-28,6,-16,-9,0,3,-7,fist,0.48,1.2,0.6,0.3745784,1.10402,0.2897301
10,14,5,-32,-5,0,-8,-10,fist,0.48,1.2,0.6,0.3743224,1.104167,0.2899319
-66,-54,-10,74,17,-12,-9,-12,fist,0.48,1.2,0.6,0.3743224,1.104167,0.2899319
67,48,-4,-16,-7,7,17,20,fist,0.48,1.2,0.6,0.3740471,1.104211,0.2899181
17,82,26,-51,-1,10,8,24,fist,0.48,1.2,0.6,0.3740471,1.104211,0.2899181
48,-37,12,25,0,-5,2,39,fist,0.48,1.2,0.6,0.3737073,1.104311,0.2899706
-6,-29,-6,14,-3,2,-3,-34,fist,0.48,1.2,0.6,0.3737073,1.104311,0.2899706
-9,24,11,-6,-5,-7,-7,7,fist,0.48,1.2,0.6,0.3733087,1.104495,0.2902092
3,48,-2,-2,5,-1,6,18,fist,0.48,1.2,0.6,0.3733087,1.104495,0.2902092
19,52,20,45,15,4,1,-4,fist,0.48,1.2,0.6,0.372972,1.104467,0.2904012
14,16,-8,-6,4,4,11,38,fist,0.48,1.2,0.6,0.372972,1.104467,0.2904012
-45,-121,-25,-16,-9,-6,-8,-34,fist,0.48,1.2,0.6,0.3725983,1.104805,0.2909095
13,21,6,25,-17,-18,-18,-16,fist,0.48,1.2,0.6,0.3725983,1.104805,0.2909095
-27,-17,-14,-3,33,10,-1,-7,fist,0.48,1.2,0.6,0.3725983,1.104805,0.2909095
-12,-5,14,31,6,1,6,3,fist,0.48,1.2,0.6,0.3725983,1.104805,0.2909095
-35,-48,-12,-13,5,-4,-5,8,fist,0.48,1.2,0.6,0.3718985,1.105016,0.2909766
-10,-19,4,43,-16,-3,-1,-18,fist,0.48,1.2,0.6,0.3718985,1.105016,0.2909766
-13,-33,-21,-45,-14,1,16,51,fist,0.48,1.2,0.6,0.3718985,1.105016,0.2909766
9,77,-9,-14,-7,-6,-29,-77,fist,0.48,1.2,0.6,0.3718985,1.105016,0.2909766
0,32,22,13,15,4,1,-23,fist,0.48,1.2,0.6,0.3715369,1.105019,0.2911035
14,36,13,48,15,10,11,12,fist,0.48,1.2,0.6,0.3715369,1.105019,0.2911035
-12,-42,-12,12,-12,-14,-10,5,fist,0.48,1.2,0.6,0.3711525,1.105171,0.2915289
-3,-14,-9,-50,-12,2,-7,9,fist,0.48,1.2,0.6,0.3711525,1.105171,0.2915289
21,7,1,23,-6,6,25,41,fist,0.48,1.2,0.6,0.3708545,1.104932,0.2916834
-16,-29,-11,15,31,2,-7,-12,fist,0.48,1.2,0.6,0.3708545,1.104932,0.2916834
-2,-1,-3,27,-10,0,-5,-23,fist,0.48,1.2,0.6,0.3708545,1.104932,0.2916834
-26,11,7,33,8,-8,-2,8,fist,0.48,1.2,0.6,0.3708545,1.104932,0.2916834
44,105,-11,-77,-47,0,10,31,fist,0.48,1.2,0.6,0.370284,1.104432,0.2916846
-3,-85,12,60,5,-6,-9,-3,fist,0.48,1.2,0.6,0.370284,1.104432,0.2916846
44,-22,14,0,3,6,14,41,fist,0.48,1.2,0.6,0.370284,1.104432,0.2916846
-43,-43,-18,-38,-2,4,-1,-33,fist,0.48,1.2,0.6,0.370284,1.104432,0.2916846
-6,-21,8,20,6,1,2,24,fist,0.48,1.2,0.6,0.3700872,1.104186,0.291748
-2,48,-13,-22,7,9,14,54,fist,0.48,1.2,0.6,0.3700872,1.104186,0.291748
6,-26,-6,14,19,-1,-12,-34,fist,0.48,1.2,0.6,0.3701418,1.103272,0.2919525
-10,26,-5,-16,-6,0,9,17,fist,0.48,1.2,0.6,0.3701418,1.103272,0.2919525
-91,-30,-9,-12,-14,-15,-42,-128,fist,0.48,1.2,0.6,0.3701418,1.103272,0.2919525
69,92,24,11,1,0,13,48,fist,0.48,1.2,0.6,0.3701418,1.103272,0.2919525
-38,-50,-16,-7,-18,-11,-14,-5,fist,0.48,1.2,0.6,0.3701418,1.103272,0.2919525
-21,33,4,-79,-20,1,3,-23,fist,0.48,1.2,0.6,0.3701418,1.103272,0.2919525
47,-34,1,13,-9,-4,-5,37,fist,0.48,1.2,0.6,0.3701613,1.102981,0.2920223
-65,10,-3,32,21,-3,-22,-78,fist,0.48,1.2,0.6,0.3701613,1.102981,0.2920223
26,-15,-4,-34,-5,17,26,45,fist,0.48,1.2,0.6,0.3700325,1.102757,0.292336
-8,-74,-5,3,3,-3,5,18,fist,0.48,1.2,0.6,0.3700325,1.102757,0.292336
-25,40,-6,-55,-12,5,8,20,fist,0.48,1.2,0.6,0.3701591,1.10235,0.2919732
8,-27,-1,7,8,-8,-10,-25,fist,0.48,1.2,0.6,0.3701591,1.10235,0.2919732
47,113,9,-30,-16,-5,2,16,fist,0.48,1.2,0.6,0.3700376,1.102218,0.2923086
18,-27,3,37,12,0,-6,-6,fist,0.48,1.2,0.6,0.3700376,1.102218,0.2923086
-11,7,-26,-2,8,-7,-9,-12,fist,0.48,1.2,0.6,0.3700172,1.10185,0.2923663
46,-13,26,-43,-11,-5,-11,2,fist,0.48,1.2,0.6,0.3700172,1.10185,0.2923663
33,-10,-1,-55,-21,2,24,63,fist,0.48,1.2,0.6,0.3700172,1.10185,0.2923663
-55,37,4,80,15,4,0,-43,fist,0.48,1.2,0.6,0.3700172,1.10185,0.2923663
-6,50,-3,45,2,-11,-38,-72,fist,0.48,1.2,0.6,0.3701009,1.101165,0.2923568
-30,-86,-11,-7,-9,2,5,-18,fist,0.48,1.2,0.6,0.3701009,1.101165,0.2923568
50,67,9,-3,-10,-3,9,35,fist,0.48,1.2,0.6,0.3701009,1.101165,0.2923568
5,14,-22,-79,-8,-5,-18,-4,fist,0.48,1.2,0.6,0.3701009,1.101165,0.2923568
-40,-5,4,26,5,-2,12,-3,fist,0.48,1.2,0.6,0.3701929,1.100368,0.2925847
24,35,-4,-20,-11,-5,-4,26,fist,0.48,1.2,0.6,0.3701929,1.100368,0.2925847
17,16,23,34,20,10,0,-26,fist,0.48,1.2,0.6,0.3701551,1.100295,0.2929678
17,-19,6,16,-2,11,36,53,fist,0.48,1.2,0.6,0.3701551,1.100295,0.2929678
5,16,12,29,3,-7,-29,-38,fist,0.48,1.2,0.6,0.3701551,1.100295,0.2929678
29,12,-9,-77,-21,4,3,-1,fist,0.48,1.2,0.6,0.3701551,1.100295,0.2929678
-7,-3,7,-32,-12,4,-7,-16,fist,0.48,1.2,0.6,0.3701551,1.100295,0.2929678
-50,-60,-13,66,7,-11,-2,12,fist,0.48,1.2,0.6,0.3701551,1.100295,0.2929678
13,1,-3,35,-6,-3,17,49,fist,0.48,1.2,0.6,0.3703547,1.099596,0.2929404
11,14,-12,-13,-12,-5,0,20,fist,0.48,1.2,0.6,0.3703547,1.099596,0.2929404
-16,-46,10,-1,20,3,-16,-69,fist,0.48,1.2,0.6,0.3703547,1.099596,0.2929404
-35,-14,-20,23,-8,-6,-3,-9,fist,0.48,1.2,0.6,0.3703547,1.099596,0.2929404
8,-8,-4,-19,3,8,-3,-1,fist,0.48,1.2,0.6,0.370191,1.099486,0.2931945
-13,0,2,29,1,-8,-7,-13,fist,0.48,1.2,0.6,0.370191,1.099486,0.2931945
33,1,-4,-6,7,4,14,38,fist,0.48,1.2,0.6,0.3701603,1.098783,0.2933217
-35,-31,-9,84,0,-12,-17,-25,fist,0.48,1.2,0.6,0.3701603,1.098783,0.2933217
10,-38,-12,-101,-36,-1,11,16,fist,0.48,1.2,0.6,0.3701204,1.098868,0.293829
-11,47,-6,-7,2,1,4,-9,fist,0.48,1.2,0.6,0.3701204,1.098868,0.293829
1,39,9,0,-4,-2,-9,-12,fist,0.48,1.2,0.6,0.3701204,1.098868,0.293829
18,-61,2,15,-5,-3,5,27,fist,0.48,1.2,0.6,0.3701204,1.098868,0.293829
-37,-10,-2,30,34,11,-2,-25,fist,0.48,1.2,0.6,0.3702269,1.098503,0.2936479
33,-8,-6,-20,0,-8,-10,-11,fist,0.48,1.2,0.6,0.3702269,1.098503,0.2936479
35,31,-9,-30,-7,-5,-10,2,fist,0.48,1.2,0.6,0.3702269,1.098503,0.2936479
26,63,7,-19,-8,-2,7,29,fist,0.48,1.2,0.6,0.3702269,1.098503,0.2936479
-64,-45,0,10,12,2,2,-5,fist,0.48,1.2,0.6,0.3703739,1.098467,0.2938619
-4,9,10,33,-3,-8,-12,-8,fist,0.48,1.2,0.6,0.3703739,1.098467,0.2938619
-22,-37,-12,-60,4,6,9,13,fist,0.48,1.2,0.6,0.3704167,1.098175,0.2938815
23,20,-22,-53,-4,-2,-6,-20,fist,0.48,1.2,0.6,0.3704167,1.098175,0.2938815
5,20,6,10,-5,-1,5,12,fist,0.48,1.2,0.6,0.3704483,1.098017,0.2939456
20,-16,1,-24,0,4,12,32,fist,0.48,1.2,0.6,0.3704483,1.098017,0.2939456
-18,9,-4,15,-9,-6,-7,-9,fist,0.48,1.2,0.6,0.3704483,1.098017,0.2939456
-3,32,-1,15,11,-2,-10,-27,fist,0.48,1.2,0.6,0.3704483,1.098017,0.2939456
-6,13,-2,7,13,8,4,-19,fist,0.48,1.2,0.6,0.3703781,1.097789,0.2941368
-11,-17,-1,-6,-6,-6,2,7,fist,0.48,1.2,0.6,0.3703781,1.097789,0.2941368
2,-23,-3,-3,-9,-4,0,26,fist,0.48,1.2,0.6,0.3703781,1.097789,0.2941368
3,28,2,1,16,-5,-12,-22,fist,0.48,1.2,0.6,0.3703781,1.097789,0.2941368
-3,-34,-1,49,1,0,4,-3,fist,0.48,1.2,0.6,0.3704045,1.097626,0.294124
-24,-21,2,6,7,3,-5,-17,fist,0.48,1.2,0.6,0.3704045,1.097626,0.294124
30,29,5,10,-6,0,4,19,fist,0.48,1.2,0.6,0.3704689,1.09772,0.2944589
-3,-5,9,14,3,4,9,14,fist,0.48,1.2,0.6,0.3704689,1.09772,0.2944589
-6,-35,-17,-24,1,0,2,-1,fist,0.48,1.2,0.6,0.3705555,1.09759,0.2944642
-18,14,7,26,-3,-2,-1,-1,fist,0.48,1.2,0.6,0.3705555,1.09759,0.2944642
-11,-8,3,-35,-10,-2,-6,-13,fist,0.48,1.2,0.6,0.3705555,1.09759,0.2944642
-4,11,16,57,12,5,3,-2,fist,0.48,1.2,0.6,0.3705555,1.09759,0.2944642
-9,-50,-19,-80,-14,1,8,3,fist,0.48,1.2,0.6,0.3708557,1.097578,0.294746
-10,-4,8,-8,1,2,8,24,fist,0.48,1.2,0.6,0.3708557,1.097578,0.294746
-8,-10,1,-30,7,6,2,-14,fist,0.48,1.2,0.6,0.3708557,1.097578,0.294746
10,3,13,30,-3,-2,-10,-17,fist,0.48,1.2,0.6,0.3708557,1.097578,0.294746
4,25,7,-4,-2,-3,-3,-8,fist,0.48,1.2,0.6,0.3711033,1.097297,0.2947059
-2,2,-10,6,-6,-5,0,9,fist,0.48,1.2,0.6,0.3711033,1.097297,0.2947059
-3,-39,-3,38,18,5,9,2,fist,0.48,1.2,0.6,0.3711033,1.097297,0.2947059
23,-6,12,37,8,-1,-7,-2,fist,0.48,1.2,0.6,0.3711033,1.097297,0.2947059
-15,3,-14,-2,11,10,5,22,fist,0.48,1.2,0.6,0.3710589,1.097136,0.2949126
15,30,4,-1,-17,-4,-8,-23,fist,0.48,1.2,0.6,0.3710589,1.097136,0.2949126
-10,-28,1,10,23,9,-3,-14,fist,0.48,1.2,0.6,0.3710589,1.097136,0.2949126
-23,-1,-8,-55,-31,-8,-8,-19,fist,0.48,1.2,0.6,0.3710589,1.097136,0.2949126
12,-4,3,19,-1,-6,1,11,fist,0.48,1.2,0.6,0.3711155,1.097104,0.2952222
6,4,6,28,2,2,12,23,fist,0.48,1.2,0.6,0.3711155,1.097104,0.2952222
24,-10,-21,-79,-16,1,2,15,fist,0.48,1.2,0.6,0.3711155,1.097104,0.2952222
-7,15,6,-18,-5,-4,-5,-8,fist,0.48,1.2,0.6,0.3711155,1.097104,0.2952222
-1,41,17,11,-13,-4,-9,-37,fist,0.48,1.2,0.6,0.3712637,1.096993,0.2949915
-6,-30,-9,-33,7,8,1,-5,fist,0.48,1.2,0.6,0.3712637,1.096993,0.2949915
-10,-5,0,11,2,2,7,20,fist,0.48,1.2,0.6,0.3714223,1.096828,0.2949613
-4,8,2,14,3,-4,-3,-6,fist,0.48,1.2,0.6,0.3714223,1.096828,0.2949613
17,-13,-4,10,0,-1,1,16,fist,0.48,1.2,0.6,0.3712341,1.096921,0.2952472
-9,-6,-14,-55,-20,-10,-21,-61,fist,0.48,1.2,0.6,0.3712341,1.096921,0.2952472
5,9,-13,-18,-6,-1,1,13,fist,0.48,1.2,0.6,0.3714269,1.09666,0.295294
-18,-24,0,25,3,-2,-3,0,fist,0.48,1.2,0.6,0.3714269,1.09666,0.295294
7,14,12,14,6,-1,1,3,fist,0.48,1.2,0.6,0.3715795,1.096471,0.2952591
-5,-16,5,72,16,4,9,12,fist,0.48,1.2,0.6,0.3715795,1.096471,0.2952591
0,26,5,41,14,-1,-6,-18,fist,0.48,1.2,0.6,0.3715795,1.096471,0.2952591
18,-8,-17,-71,-35,-7,8,34,fist,0.48,1.2,0.6,0.3715795,1.096471,0.2952591
2,-16,-4,-4,-12,-8,-5,8,fist,0.48,1.2,0.6,0.3721068,1.0962,0.2953463
-8,13,4,-14,-4,-4,-12,-21,fist,0.48,1.2,0.6,0.3721068,1.0962,0.2953463
-14,10,-16,33,16,-1,-2,-12,fist,0.48,1.2,0.6,0.3721068,1.0962,0.2953463
16,6,6,-7,-5,2,13,53,fist,0.48,1.2,0.6,0.3721068,1.0962,0.2953463
-10,-21,-12,15,1,-8,-12,-38,fist,0.48,1.2,0.6,0.3721068,1.0962,0.2953463
0,6,11,-8,-2,0,5,19,fist,0.48,1.2,0.6,0.3721068,1.0962,0.2953463
-11,25,4,18,25,3,-6,-27,fist,0.48,1.2,0.6,0.3720126,1.096284,0.2955828
-10,-29,-2,-5,-3,-2,-8,-21,fist,0.48,1.2,0.6,0.3720126,1.096284,0.2955828
18,32,7,3,9,4,8,17,fist,0.48,1.2,0.6,0.3720863,1.095922,0.2954962
1,-20,-7,-15,-5,2,6,15,fist,0.48,1.2,0.6,0.3720863,1.095922,0.2954962
8,20,2,-2,-6,-3,-3,-17,fist,0.48,1.2,0.6,0.3721534,1.095781,0.2954383
-15,-14,-21,12,3,-3,2,3,fist,0.48,1.2,0.6,0.3721534,1.095781,0.2954383
-3,9,-14,0,-2,-10,-16,-21,fist,0.48,1.2,0.6,0.3721756,1.095816,0.2955755
0,2,3,-37,15,10,-1,5,fist,0.48,1.2,0.6,0.3721756,1.095816,0.2955755
9,-7,3,-27,-12,5,13,21,fist,0.48,1.2,0.6,0.37231,1.095583,0.2954819
-5,-4,5,-17,-4,-3,-9,-13,fist,0.48,1.2,0.6,0.37231,1.095583,0.2954819
9,-7,0,26,-8,-7,1,21,fist,0.48,1.2,0.6,0.3724207,1.095447,0.2953867
-33,-27,-2,7,4,2,9,-6,fist,0.48,1.2,0.6,0.3724207,1.095447,0.2953867
-21,-10,-12,-20,-5,0,-6,-27,fist,0.48,1.2,0.6,0.3724207,1.095447,0.2953867
21,10,9,-1,-9,-3,-4,3,fist,0.48,1.2,0.6,0.3724207,1.095447,0.2953867
-17,4,3,24,-1,-1,2,-5,fist,0.48,1.2,0.6,0.3727494,1.095184,0.2953138
17,2,0,16,9,3,2,0,fist,0.48,1.2,0.6,0.3727494,1.095184,0.2953138
9,4,12,0,-6,-6,-8,5,fist,0.48,1.2,0.6,0.3727494,1.095184,0.2953138
-32,-45,-16,-2,-3,-2,-1,-15,fist,0.48,1.2,0.6,0.3727494,1.095184,0.2953138
7,37,14,36,-3,-2,3,10,fist,0.48,1.2,0.6,0.3728413,1.095105,0.2953707
9,-1,-11,-67,11,10,2,0,fist,0.48,1.2,0.6,0.3728413,1.095105,0.2953707
-3,10,-5,11,-1,-5,1,-1,fist,0.48,1.2,0.6,0.3728413,1.095105,0.2953707
7,2,-10,-47,-14,2,-3,-3,fist,0.48,1.2,0.6,0.3728413,1.095105,0.2953707
-2,-8,-4,4,-12,-8,-6,3,fist,0.48,1.2,0.6,0.3730059,1.094847,0.2950572
-3,-1,5,8,2,2,-2,-2,fist,0.48,1.2,0.6,0.3730059,1.094847,0.2950572
-6,-12,15,21,8,0,3,11,fist,0.48,1.2,0.6,0.3731132,1.094698,0.2949396
2,17,1,19,2,1,1,1,fist,0.48,1.2,0.6,0.3731132,1.094698,0.2949396
8,11,-26,-14,-9,-6,-6,-27,fist,0.48,1.2,0.6,0.3732226,1.094665,0.2949369
21,35,11,-4,0,1,4,24,fist,0.48,1.2,0.6,0.3732226,1.094665,0.2949369
-9,-19,-7,6,-4,-3,-8,-29,fist,0.48,1.2,0.6,0.3732226,1.094665,0.2949369
-6,-25,0,28,5,-4,3,9,fist,0.48,1.2,0.6,0.3732226,1.094665,0.2949369
-13,-8,0,9,2,6,-1,-9,fist,0.48,1.2,0.6,0.3733709,1.094419,0.2945073
19,33,7,28,5,-6,-3,1,fist,0.48,1.2,0.6,0.3733709,1.094419,0.2945073
-29,-23,-9,-12,-2,-7,-15,-11,fist,0.48,1.2,0.6,0.3733709,1.094419,0.2945073
0,-5,-5,-30,0,2,2,-2,fist,0.48,1.2,0.6,0.3733709,1.094419,0.2945073
3,-9,0,18,2,1,4,13,fist,0.48,1.2,0.6,0.373511,1.094285,0.2943374
6,-12,0,-13,-10,-2,2,10,fist,0.48,1.2,0.6,0.373511,1.094285,0.2943374
15,9,13,19,3,1,4,7,fist,0.48,1.2,0.6,0.373511,1.094285,0.2943374
-1,19,3,18,1,-3,-6,-11,fist,0.48,1.2,0.6,0.373511,1.094285,0.2943374
-4,-1,5,19,7,1,-6,-13,fist,0.48,1.2,0.6,0.3736546,1.094301,0.2942759
-10,-22,-2,-19,0,-1,5,13,fist,0.48,1.2,0.6,0.3736546,1.094301,0.2942759
8,12,-6,-34,-12,-6,-6,2,fist,0.48,1.2,0.6,0.3736546,1.094301,0.2942759
-4,10,-6,4,-1,1,0,8,fist,0.48,1.2,0.6,0.3736546,1.094301,0.2942759
10,0,7,13,14,6,2,9,fist,0.48,1.2,0.6,0.3738514,1.094095,0.2938164
-16,2,-15,-7,-4,-6,-6,-23,fist,0.48,1.2,0.6,0.3738514,1.094095,0.2938164
-1,-22,-6,-40,-11,4,8,14,fist,0.48,1.2,0.6,0.3738514,1.094095,0.2938164
4,6,2,13,4,-2,-5,-3,fist,0.48,1.2,0.6,0.3738514,1.094095,0.2938164
-5,-1,2,-9,-9,-3,0,5,fist,0.48,1.2,0.6,0.3739248,1.094022,0.2937276
-1,-1,4,8,9,-1,-4,2,fist,0.48,1.2,0.6,0.3739248,1.094022,0.2937276
20,12,-7,-7,1,3,0,16,fist,0.48,1.2,0.6,0.3739248,1.094022,0.2937276
-5,15,4,-20,-12,1,1,-7,fist,0.48,1.2,0.6,0.3739248,1.094022,0.2937276
-5,-11,-4,-17,-8,1,2,3,fist,0.48,1.2,0.6,0.3740032,1.0938,0.2935141
-2,-6,-7,-42,-14,-8,-6,-6,fist,0.48,1.2,0.6,0.3740032,1.0938,0.2935141
-25,-5,1,27,4,-2,-5,-21,fist,0.48,1.2,0.6,0.3740032,1.0938,0.2935141
12,5,6,32,9,1,5,14,fist,0.48,1.2,0.6,0.3740032,1.0938,0.2935141
12,20,-1,-34,-4,-4,-9,-24,fist,0.48,1.2,0.6,0.3738741,1.093617,0.2932758
-3,-11,1,-20,-10,4,6,8,fist,0.48,1.2,0.6,0.3738741,1.093617,0.2932758
-17,-24,4,-23,1,-2,0,1,fist,0.48,1.2,0.6,0.3738741,1.093617,0.2932758
12,12,8,37,8,1,6,15,fist,0.48,1.2,0.6,0.3738741,1.093617,0.2932758
-4,-15,-18,-15,-9,-6,-6,-13,fist,0.48,1.2,0.6,0.3738512,1.093542,0.2931045
-16,22,-3,0,-4,-4,-4,3,fist,0.48,1.2,0.6,0.3738512,1.093542,0.2931045
13,-9,-1,-11,-1,1,-1,-7,fist,0.48,1.2,0.6,0.3738848,1.093547,0.2930927
-7,4,2,-9,5,-3,-8,-13,fist,0.48,1.2,0.6,0.3738848,1.093547,0.2930927
-2,-23,-4,-2,-6,-3,0,4,fist,0.48,1.2,0.6,0.3738872,1.093343,0.2929084
4,-2,1,19,5,2,0,0,fist,0.48,1.2,0.6,0.3738872,1.093343,0.2929084
-1,1,-3,12,-1,-2,2,7,fist,0.48,1.2,0.6,0.3738872,1.093343,0.2929084
11,5,4,22,4,-3,1,1,fist,0.48,1.2,0.6,0.3738872,1.093343,0.2929084
2,-11,-4,-8,-8,-4,-13,-20,fist,0.48,1.2,0.6,0.3738663,1.093393,0.2930325
15,9,-6,-53,-10,3,1,19,fist,0.48,1.2,0.6,0.3738663,1.093393,0.2930325
-42,0,3,14,8,-2,-7,-59,fist,0.48,1.2,0.6,0.3738663,1.093393,0.2930325
9,0,0,-2,-3,-4,-1,11,fist,0.48,1.2,0.6,0.3738663,1.093393,0.2930325
8,3,12,37,14,0,2,4,fist,0.48,1.2,0.6,0.3739158,1.093083,0.292897
4,-1,-10,-47,-20,3,7,15,fist,0.48,1.2,0.6,0.3739158,1.093083,0.292897
6,1,-7,-13,-18,-3,1,8,fist,0.48,1.2,0.6,0.3739158,1.093083,0.292897
7,3,-3,-3,-10,-4,-10,1,fist,0.48,1.2,0.6,0.3739158,1.093083,0.292897
-11,-6,3,17,6,1,0,-3,fist,0.48,1.2,0.6,0.3739974,1.092875,0.292742
2,-6,6,15,5,3,6,6,fist,0.48,1.2,0.6,0.3739974,1.092875,0.292742
-7,22,0,8,2,-2,-7,-5,fist,0.48,1.2,0.6,0.3739974,1.092875,0.292742
2,-5,-1,-1,-13,-4,-3,2,fist,0.48,1.2,0.6,0.3739974,1.092875,0.292742
-10,-9,-3,-17,-10,1,1,9,fist,0.48,1.2,0.6,0.373852,1.092751,0.2926097
7,0,6,10,9,2,3,3,fist,0.48,1.2,0.6,0.373852,1.092751,0.2926097
3,8,-3,15,-5,-2,5,11,fist,0.48,1.2,0.6,0.373852,1.092751,0.2926097
-16,-15,-5,-13,8,1,-5,-27,fist,0.48,1.2,0.6,0.373852,1.092751,0.2926097
3,4,-4,74,24,-2,-3,-1,fist,0.48,1.2,0.6,0.3738282,1.09278,0.2922963
14,-3,-12,-82,-29,4,9,20,fist,0.48,1.2,0.6,0.3738282,1.09278,0.2922963
-6,-24,7,0,-4,-2,-10,-14,fist,0.48,1.2,0.6,0.3737799,1.092808,0.2921627
-2,17,2,-9,9,5,5,9,fist,0.48,1.2,0.6,0.3737799,1.092808,0.2921627
-8,-21,-10,0,-6,-1,3,2,fist,0.48,1.2,0.6,0.3734641,1.093103,0.2922364
1,12,-1,36,11,-2,-4,-12,fist,0.48,1.2,0.6,0.3734641,1.093103,0.2922364
0,-6,-1,8,11,1,-2,7,fist,0.48,1.2,0.6,0.3734641,1.093103,0.2922364
1,6,-4,-75,-29,2,10,17,fist,0.48,1.2,0.6,0.3734641,1.093103,0.2922364
-8,-4,0,34,21,-5,-8,-10,fist,0.48,1.2,0.6,0.3733971,1.09317,0.2921429
1,8,7,7,-2,1,0,-2,fist,0.48,1.2,0.6,0.3733971,1.09317,0.2921429
3,19,4,-21,-19,-7,-8,-7,fist,0.48,1.2,0.6,0.3735034,1.093417,0.2922299
-5,-24,-5,16,3,-1,2,0,fist,0.48,1.2,0.6,0.3735034,1.093417,0.2922299
7,5,-6,-28,-9,2,9,22,fist,0.48,1.2,0.6,0.3735266,1.093444,0.2919456
2,-31,-6,12,9,-2,-3,0,fist,0.48,1.2,0.6,0.3735266,1.093444,0.2919456
2,12,19,32,5,-1,-6,-34,fist,0.48,1.2,0.6,0.3735266,1.093444,0.2919456
-10,-10,-7,0,9,0,0,-6,fist,0.48,1.2,0.6,0.3735266,1.093444,0.2919456
3,-1,-4,-5,-11,-2,0,5,fist,0.48,1.2,0.6,0.3733728,1.093795,0.2918806
3,26,18,20,1,1,5,1,fist,0.48,1.2,0.6,0.3733728,1.093795,0.2918806
24,-24,-1,9,-1,2,1,15,fist,0.48,1.2,0.6,0.3733728,1.093795,0.2918806
17,5,4,67,12,-2,3,4,fist,0.48,1.2,0.6,0.3733728,1.093795,0.2918806
-6,15,1,-52,-25,-7,-6,-15,fist,0.48,1.2,0.6,0.37343,1.093925,0.2912831
-10,0,0,7,5,-3,-6,-18,fist,0.48,1.2,0.6,0.37343,1.093925,0.2912831
16,0,-7,-68,-37,-3,-1,3,fist,0.48,1.2,0.6,0.37343,1.093925,0.2912831
-4,8,-6,28,15,4,9,21,fist,0.48,1.2,0.6,0.37343,1.093925,0.2912831
-17,5,-6,24,4,-4,-10,-24,fist,0.48,1.2,0.6,0.3735489,1.093686,0.2910236
-6,-22,3,2,-7,-4,-2,-1,fist,0.48,1.2,0.6,0.3735489,1.093686,0.2910236
5,-8,-12,7,1,-3,2,12,fist,0.48,1.2,0.6,0.3735489,1.093686,0.2910236
-4,-17,3,3,6,-1,-6,-17,fist,0.48,1.2,0.6,0.3735489,1.093686,0.2910236
5,17,0,-31,-9,0,9,17,fist,0.48,1.2,0.6,0.3735693,1.093868,0.2909266
-14,-18,-7,-17,-3,-1,-12,-10,fist,0.48,1.2,0.6,0.3735693,1.093868,0.2909266
-19,19,-4,23,7,0,0,-13,fist,0.48,1.2,0.6,0.3735693,1.093868,0.2909266
-4,-28,-1,30,11,-5,-4,-3,fist,0.48,1.2,0.6,0.3735693,1.093868,0.2909266
-13,0,7,-8,4,1,-3,-6,fist,0.48,1.2,0.6,0.3736873,1.093872,0.290442
15,38,-2,-35,-10,-3,1,6,fist,0.48,1.2,0.6,0.3736873,1.093872,0.290442
0,25,-1,12,16,1,2,2,fist,0.48,1.2,0.6,0.3736873,1.093872,0.290442
10,-50,-12,0,1,2,3,20,fist,0.48,1.2,0.6,0.3736873,1.093872,0.290442
13,36,5,21,6,2,2,-5,fist,0.48,1.2,0.6,0.3737203,1.093861,0.2902412
-25,-25,-2,20,-1,-4,-8,-16,fist,0.48,1.2,0.6,0.3737203,1.093861,0.2902412
-24,-47,-7,-8,-3,-3,-11,-14,fist,0.48,1.2,0.6,0.3737742,1.094244,0.2906511
11,11,0,-38,-12,-2,5,14,fist,0.48,1.2,0.6,0.3737742,1.094244,0.2906511
-8,-32,-9,34,14,2,-3,-9,fist,0.48,1.2,0.6,0.3737642,1.09407,0.2903421
13,5,-2,10,2,0,6,20,fist,0.48,1.2,0.6,0.3734838,1.094332,0.2906151
-7,19,-8,-2,-6,-1,-6,-9,fist,0.48,1.2,0.6,0.3734838,1.094332,0.2906151
-17,-1,3,58,5,-2,-5,-10,fist,0.48,1.2,0.6,0.3734838,1.094332,0.2906151
7,-7,2,-22,1,-1,4,16,fist,0.48,1.2,0.6,0.3734569,1.094158,0.2904211
-1,5,-12,6,-4,-2,-6,-18,fist,0.48,1.2,0.6,0.3734569,1.094158,0.2904211
