,Timestamp,FrameNumber,ActivatedCube,movingCube,GoalGesture,Prediction,InCube
0,2025-05-06 10:32:14.3334,1,,,0,0,
1,2025-05-06 10:32:15.0605,3,,,0,0,
2,2025-05-06 10:32:15.1638,12,,,0,0,
3,2025-05-06 10:32:15.3693,18,,,0,0,
4,2025-05-06 10:32:15.4761,28,,,0,0,
5,2025-05-06 10:32:15.5764,37,,,0,0,
6,2025-05-06 10:32:15.6782,46,,,0,0,
7,2025-05-06 10:32:15.7784,55,,,0,0,
8,2025-05-06 10:32:15.8851,64,,,0,0,
9,2025-05-06 10:32:15.9864,73,,,0,0,
10,2025-05-06 10:32:16.0876,82,,,0,0,
11,2025-05-06 10:32:16.1884,91,,,0,0,
12,2025-05-06 10:32:16.2991,101,,,0,0,
13,2025-05-06 10:32:16.3998,110,,,0,0,
14,2025-05-06 10:32:16.5115,120,,,0,0,
15,2025-05-06 10:32:16.6122,129,,,0,0,
16,2025-05-06 10:32:16.7130,138,,,0,0,
17,2025-05-06 10:32:16.8137,147,,,0,0,
18,2025-05-06 10:32:16.9135,156,,,0,0,
19,2025-05-06 10:32:17.0142,165,,,0,0,
20,2025-05-06 10:32:17.1139,174,,,0,0,
21,2025-05-06 10:32:17.2171,183,,,0,0,
22,2025-05-06 10:32:17.3274,193,,,0,0,
23,2025-05-06 10:32:17.4271,202,,,0,0,
24,2025-05-06 10:32:17.5279,211,,,0,0,
25,2025-05-06 10:32:17.6281,220,,,0,0,
26,2025-05-06 10:32:17.7288,229,,,0,0,
27,2025-05-06 10:32:17.8291,238,,,0,0,
28,2025-05-06 10:32:17.9303,247,,,0,0,
29,2025-05-06 10:32:18.0304,256,,,0,0,
30,2025-05-06 10:32:18.1316,265,,,0,0,
31,2025-05-06 10:32:18.2429,275,,,0,0,
32,2025-05-06 10:32:18.3436,284,,,0,0,
33,2025-05-06 10:32:18.4553,294,,,0,0,
34,2025-05-06 10:32:18.5560,303,,,0,0,
35,2025-05-06 10:32:18.6558,312,,,0,0,
36,2025-05-06 10:32:18.7565,321,,,0,0,
37,2025-05-06 10:32:18.8572,330,,,0,0,
38,2025-05-06 10:32:18.9575,339,,,0,0,
39,2025-05-06 10:32:19.0592,348,,,0,0,
40,2025-05-06 10:32:19.1699,358,,,0,0,
41,2025-05-06 10:32:19.2721,367,,,0,0,
42,2025-05-06 10:32:19.3719,376,,,0,0,
43,2025-05-06 10:32:19.4726,385,,,0,0,
44,2025-05-06 10:32:19.5828,395,,,0,0,
45,2025-05-06 10:32:19.6846,404,,,0,0,
46,2025-05-06 10:32:19.7843,413,,,0,0,
47,2025-05-06 10:32:19.8850,422,,,0,0,
48,2025-05-06 10:32:19.9858,431,,,0,0,
49,2025-05-06 10:32:20.0865,440,,,0,0,
50,2025-05-06 10:32:20.1867,449,,,0,0,
51,2025-05-06 10:32:20.2875,458,,,0,0,
52,2025-05-06 10:32:20.3877,467,,,0,0,
53,2025-05-06 10:32:20.4885,476,,,0,0,
54,2025-05-06 10:32:20.5888,485,,,0,0,
55,2025-05-06 10:32:20.6900,494,,,0,0,
56,2025-05-06 10:32:20.7903,503,,,0,0,
57,2025-05-06 10:32:20.8905,512,,,0,0,
58,2025-05-06 10:32:20.9927,521,,,0,0,
59,2025-05-06 10:32:21.1015,531,,,0,0,
60,2025-05-06 10:32:21.2022,540,,,0,0,
61,2025-05-06 10:32:21.3029,549,,,0,0,
62,2025-05-06 10:32:21.4037,558,,,0,0,
63,2025-05-06 10:32:21.5060,567,,,0,0,
64,2025-05-06 10:32:21.6167,577,,,0,0,
65,2025-05-06 10:32:21.7169,586,,,0,0,
66,2025-05-06 10:32:21.8172,595,,,0,0,
67,2025-05-06 10:32:21.9184,604,,,0,0,
68,2025-05-06 10:32:22.0186,613,,,0,0,
69,2025-05-06 10:32:22.1189,622,,,0,0,
70,2025-05-06 10:32:22.2201,631,,,0,0,
71,2025-05-06 10:32:22.3313,641,,,0,0,
72,2025-05-06 10:32:22.4316,650,,,0,0,
73,2025-05-06 10:32:22.5318,659,,,0,0,
74,2025-05-06 10:32:22.6330,668,,,0,0,
75,2025-05-06 10:32:22.7343,677,,,0,0,
76,2025-05-06 10:32:22.8345,686,,,0,0,
77,2025-05-06 10:32:22.9343,695,,,0,0,
78,2025-05-06 10:32:23.0355,704,,,0,0,
79,2025-05-06 10:32:23.1352,713,,,0,0,
80,2025-05-06 10:32:23.2365,722,,,0,0,
81,2025-05-06 10:32:23.3367,731,,,0,0,
82,2025-05-06 10:32:23.4380,740,,,0,0,
83,2025-05-06 10:32:23.5492,750,,,0,0,
84,2025-05-06 10:32:23.6494,759,,,0,0,
85,2025-05-06 10:32:23.7497,768,,,0,0,
86,2025-05-06 10:32:23.8499,777,,,0,0,
87,2025-05-06 10:32:23.9521,786,,,0,0,
88,2025-05-06 10:32:24.0619,796,,,0,0,
89,2025-05-06 10:32:24.1631,805,,,0,0,
90,2025-05-06 10:32:24.2634,814,,,0,0,
91,2025-05-06 10:32:24.3636,823,,,0,0,
92,2025-05-06 10:32:24.4638,832,,,0,0,
93,2025-05-06 10:32:24.5651,841,,,0,0,
94,2025-05-06 10:32:24.6653,850,,,0,0,
95,2025-05-06 10:32:24.7666,859,,,0,0,
96,2025-05-06 10:32:24.8663,868,,,0,0,
97,2025-05-06 10:32:24.9675,877,,,0,0,
98,2025-05-06 10:32:25.0672,886,,,0,0,
99,2025-05-06 10:32:25.1685,895,,,0,0,
100,2025-05-06 10:32:25.2692,904,,,0,0,
101,2025-05-06 10:32:25.3700,913,,,0,0,
102,2025-05-06 10:32:25.4822,923,,,0,0,
103,2025-05-06 10:32:25.5929,933,,,0,0,
104,2025-05-06 10:32:25.6937,942,,,0,0,
105,2025-05-06 10:32:25.7934,951,,,0,0,
106,2025-05-06 10:32:25.8942,960,,,0,0,
107,2025-05-06 10:32:25.9950,969,,,0,0,
108,2025-05-06 10:32:26.0957,978,,,0,0,
109,2025-05-06 10:32:26.1959,987,,,0,0,
110,2025-05-06 10:32:26.2962,996,,,0,0,
111,2025-05-06 10:32:26.3970,1005,,,0,0,
112,2025-05-06 10:32:26.4973,1014,,,0,0,
113,2025-05-06 10:32:26.5975,1023,,,0,0,
114,2025-05-06 10:32:26.6988,1032,,,0,0,
115,2025-05-06 10:32:26.7990,1041,,,0,0,
116,2025-05-06 10:32:26.8993,1050,,,0,0,
117,2025-05-06 10:32:26.9995,1059,,,0,0,
118,2025-05-06 10:32:27.1008,1068,,,0,0,
119,2025-05-06 10:32:27.2015,1077,,,0,0,
120,2025-05-06 10:32:27.3022,1086,,,0,0,
121,2025-05-06 10:32:27.4030,1095,,,0,0,
122,2025-05-06 10:32:27.5032,1104,,,0,0,
123,2025-05-06 10:32:27.6040,1113,,,0,0,
124,2025-05-06 10:32:27.7037,1122,,,0,0,
125,2025-05-06 10:32:27.8045,1131,,,0,0,
126,2025-05-06 10:32:27.9047,1140,,,0,0,
127,2025-05-06 10:32:28.0060,1149,,,0,0,
128,2025-05-06 10:32:28.1063,1158,,,0,0,
129,2025-05-06 10:32:28.2075,1167,,,0,0,
130,2025-05-06 10:32:28.3187,1177,,,0,0,
131,2025-05-06 10:32:28.4189,1186,,,0,0,
132,2025-05-06 10:32:28.5252,1195,,,0,0,
133,2025-05-06 10:32:28.6259,1204,,,0,0,
134,2025-05-06 10:32:28.7371,1214,,,0,0,
135,2025-05-06 10:32:28.8389,1223,,,0,0,
136,2025-05-06 10:32:28.9407,1232,,,0,0,
137,2025-05-06 10:32:29.0444,1241,,,0,0,
138,2025-05-06 10:32:29.1452,1250,,,0,0,
139,2025-05-06 10:32:29.2459,1259,,,0,0,
140,2025-05-06 10:32:29.3461,1268,,,0,0,
141,2025-05-06 10:32:29.4459,1277,,,0,0,
142,2025-05-06 10:32:29.5477,1286,,,0,0,
143,2025-05-06 10:32:29.6589,1296,,,0,0,
144,2025-05-06 10:32:29.7598,1305,,,0,0,
145,2025-05-06 10:32:29.8595,1314,,,0,0,
146,2025-05-06 10:32:29.9598,1323,,,0,0,
147,2025-05-06 10:32:30.0660,1331,,,0,0,
148,2025-05-06 10:32:30.1662,1340,,,0,0,
149,2025-05-06 10:32:30.2669,1349,,,0,0,
150,2025-05-06 10:32:30.3677,1358,,,0,0,
151,2025-05-06 10:32:30.4699,1367,,,0,0,
152,2025-05-06 10:32:30.5726,1376,,,0,0,
153,2025-05-06 10:32:30.6759,1385,,,0,0,
154,2025-05-06 10:32:30.7756,1394,,,0,0,
155,2025-05-06 10:32:30.8763,1403,,,0,0,
156,2025-05-06 10:32:30.9766,1412,,,0,0,
157,2025-05-06 10:32:31.0768,1421,,,0,0,
158,2025-05-06 10:32:31.2613,1426,,,0,0,
159,2025-05-06 10:32:31.3680,1436,,,0,0,
160,2025-05-06 10:32:31.4683,1445,,,0,0,
161,2025-05-06 10:32:31.5686,1454,,,0,0,
162,2025-05-06 10:32:31.6693,1463,,,0,0,
163,2025-05-06 10:32:31.7701,1472,,,0,0,
164,2025-05-06 10:32:31.8708,1481,,,0,0,
165,2025-05-06 10:32:31.9710,1490,,,0,0,
166,2025-05-06 10:32:32.0713,1499,,,0,0,
167,2025-05-06 10:32:32.1725,1508,,,0,0,
168,2025-05-06 10:32:32.2727,1517,,,0,0,
169,2025-05-06 10:32:32.3735,1526,,,0,0,
170,2025-05-06 10:32:32.4732,1535,,,0,0,
171,2025-05-06 10:32:32.5739,1544,,,0,0,
172,2025-05-06 10:32:32.6747,1553,,,0,0,
173,2025-05-06 10:32:32.7759,1562,,,0,0,
174,2025-05-06 10:32:32.8757,1571,,,0,0,
175,2025-05-06 10:32:32.9769,1580,,,0,0,
176,2025-05-06 10:32:33.0768,1589,,,0,0,
177,2025-05-06 10:32:33.1775,1598,,,0,0,
178,2025-05-06 10:32:33.2792,1607,,,0,0,
179,2025-05-06 10:32:33.3890,1617,,,0,0,
180,2025-05-06 10:32:33.4902,1626,,,0,0,
181,2025-05-06 10:32:33.5899,1635,,,0,0,
182,2025-05-06 10:32:33.6912,1644,,,0,0,
183,2025-05-06 10:32:33.7919,1653,,,0,0,
184,2025-05-06 10:32:33.8926,1662,,,0,0,
185,2025-05-06 10:32:33.9929,1671,,,0,0,
186,2025-05-06 10:32:34.0936,1680,,,0,0,
187,2025-05-06 10:32:34.1933,1689,,,0,0,
188,2025-05-06 10:32:34.2941,1698,,,0,0,
189,2025-05-06 10:32:34.3953,1707,,,0,0,
190,2025-05-06 10:32:34.4955,1716,,,0,0,
191,2025-05-06 10:32:34.5958,1725,,,0,0,
192,2025-05-06 10:32:34.6965,1734,,,0,0,
193,2025-05-06 10:32:34.7968,1743,,,0,0,
194,2025-05-06 10:32:34.8980,1752,,,0,0,
195,2025-05-06 10:32:34.9983,1761,,,0,0,
196,2025-05-06 10:32:35.0980,1770,,,0,0,
197,2025-05-06 10:32:35.1982,1779,,,0,0,
198,2025-05-06 10:32:35.3000,1788,,,0,0,
199,2025-05-06 10:32:35.3997,1797,,,0,0,
200,2025-05-06 10:32:35.5011,1806,,,0,0,
201,2025-05-06 10:32:35.6010,1815,,,0,0,
202,2025-05-06 10:32:35.7017,1824,,,0,0,
203,2025-05-06 10:32:35.8031,1833,,,0,0,
204,2025-05-06 10:32:35.9032,1842,,,0,0,
205,2025-05-06 10:32:36.0046,1851,,,0,0,
206,2025-05-06 10:32:36.1161,1861,,,0,0,
207,2025-05-06 10:32:36.2154,1870,,,0,0,
208,2025-05-06 10:32:36.3156,1879,,,0,0,
209,2025-05-06 10:32:36.4170,1888,,,0,0,
210,2025-05-06 10:32:36.5172,1897,,,0,0,
211,2025-05-06 10:32:36.6174,1906,,,0,0,
212,2025-05-06 10:32:36.7182,1915,,,0,0,
213,2025-05-06 10:32:36.8184,1924,,,0,0,
214,2025-05-06 10:32:36.9201,1933,,,0,0,
215,2025-05-06 10:32:37.0204,1942,,,0,0,
216,2025-05-06 10:32:37.1201,1951,,,0,0,
217,2025-05-06 10:32:37.2208,1960,,,0,0,
218,2025-05-06 10:32:37.3226,1969,,,0,0,
219,2025-05-06 10:32:37.4333,1979,,,0,0,
220,2025-05-06 10:32:37.5332,1988,,,0,0,
221,2025-05-06 10:32:37.6340,1997,,,0,0,
222,2025-05-06 10:32:37.7354,2006,,,0,0,
223,2025-05-06 10:32:37.8464,2016,,,0,0,
224,2025-05-06 10:32:37.9481,2025,,,0,0,
225,2025-05-06 10:32:38.0475,2034,,,0,0,
226,2025-05-06 10:32:38.1487,2043,,,0,0,
227,2025-05-06 10:32:38.2594,2053,,,0,0,
228,2025-05-06 10:32:38.3612,2062,,,0,0,
229,2025-05-06 10:32:38.4729,2072,,,0,0,
230,2025-05-06 10:32:38.5732,2081,,,0,0,
231,2025-05-06 10:32:38.6844,2091,,,0,0,
232,2025-05-06 10:32:38.7841,2100,,,0,0,
233,2025-05-06 10:32:38.8854,2109,,,0,0,
234,2025-05-06 10:32:38.9861,2118,,,0,0,
235,2025-05-06 10:32:39.0873,2127,,,0,0,
236,2025-05-06 10:32:39.1876,2136,,,0,0,
237,2025-05-06 10:32:39.2879,2145,,,0,0,
238,2025-05-06 10:32:39.3881,2154,,,0,0,
239,2025-05-06 10:32:39.4883,2163,,,0,0,
240,2025-05-06 10:32:39.5896,2172,,,0,0,
241,2025-05-06 10:32:39.6894,2181,,,0,0,
242,2025-05-06 10:32:39.7901,2190,,,0,0,
243,2025-05-06 10:32:39.8903,2199,,,0,0,
244,2025-05-06 10:32:40.0000,2209,,,0,0,
245,2025-05-06 10:32:40.1003,2218,,,0,0,
246,2025-05-06 10:32:40.2010,2227,,,0,0,
247,2025-05-06 10:32:40.3092,2235,,,0,0,
248,2025-05-06 10:32:40.4090,2243,,,0,0,
249,2025-05-06 10:32:40.5102,2253,,,0,0,
250,2025-05-06 10:32:40.6114,2261,,,0,0,
251,2025-05-06 10:32:40.7117,2270,,,0,0,
252,2025-05-06 10:32:40.8229,2280,,,0,0,
253,2025-05-06 10:32:40.9231,2289,,,0,0,
254,2025-05-06 10:32:41.0278,2298,,,0,0,
255,2025-05-06 10:32:41.1296,2307,,,0,0,
256,2025-05-06 10:32:41.2318,2316,,,0,0,
257,2025-05-06 10:32:41.3325,2325,,,0,0,
258,2025-05-06 10:32:41.4323,2334,,,0,0,
259,2025-05-06 10:32:41.5331,2343,,,0,0,
260,2025-05-06 10:32:41.6334,2352,,,0,0,
261,2025-05-06 10:32:41.7346,2361,,,0,0,
262,2025-05-06 10:32:41.8348,2370,,,0,0,
263,2025-05-06 10:32:41.9351,2379,,,0,0,
264,2025-05-06 10:32:42.0363,2388,,,0,0,
265,2025-05-06 10:32:42.1365,2397,,,0,0,
266,2025-05-06 10:32:42.2369,2406,,,0,0,
267,2025-05-06 10:32:42.3381,2415,,,0,0,
268,2025-05-06 10:32:42.4393,2424,,,0,0,
269,2025-05-06 10:32:42.5385,2433,,,0,0,
270,2025-05-06 10:32:42.6398,2442,,,0,0,
271,2025-05-06 10:32:42.7405,2451,,,0,0,
272,2025-05-06 10:32:42.8507,2461,,,0,0,
273,2025-05-06 10:32:42.9520,2470,,,0,0,
274,2025-05-06 10:32:43.0642,2480,,,0,0,
275,2025-05-06 10:32:43.1639,2489,,,0,0,
276,2025-05-06 10:32:43.2751,2499,,,0,0,
277,2025-05-06 10:32:43.3769,2508,,,0,0,
278,2025-05-06 10:32:43.4881,2518,,,0,0,
279,2025-05-06 10:32:43.5888,2527,,,0,0,
280,2025-05-06 10:32:43.6895,2536,,,0,0,
281,2025-05-06 10:32:43.7918,2545,,,0,0,
282,2025-05-06 10:32:43.9020,2555,,,0,0,
283,2025-05-06 10:32:44.0032,2564,,,0,0,
284,2025-05-06 10:32:44.1135,2574,,,0,0,
285,2025-05-06 10:32:44.2147,2583,,,0,0,
286,2025-05-06 10:32:44.3149,2592,,,0,0,
287,2025-05-06 10:32:44.4152,2601,,,0,0,
288,2025-05-06 10:32:44.5159,2610,,,0,0,
289,2025-05-06 10:32:44.6162,2619,,,0,0,
290,2025-05-06 10:32:44.7174,2628,,,0,0,
291,2025-05-06 10:32:44.8296,2638,,,0,0,
292,2025-05-06 10:32:44.9408,2648,,,0,0,
293,2025-05-06 10:32:45.0411,2657,,,0,0,
294,2025-05-06 10:32:45.1413,2666,,,0,0,
295,2025-05-06 10:32:45.2416,2675,,,0,0,
296,2025-05-06 10:32:45.3419,2684,,,0,0,
297,2025-05-06 10:32:45.4441,2693,,,0,0,
298,2025-05-06 10:32:45.5549,2703,,,0,0,
299,2025-05-06 10:32:45.6552,2712,,,0,0,
300,2025-05-06 10:32:45.7554,2721,,,0,0,
301,2025-05-06 10:32:45.8566,2730,,,0,0,
302,2025-05-06 10:32:45.9565,2739,,,0,0,
303,2025-05-06 10:32:46.0572,2748,,,0,0,
304,2025-05-06 10:32:46.1579,2757,,,0,0,
305,2025-05-06 10:32:46.2581,2766,,,0,0,
306,2025-05-06 10:32:46.3588,2775,,,0,0,
307,2025-05-06 10:32:46.4596,2784,,,0,0,
308,2025-05-06 10:32:46.5594,2793,,,0,0,
309,2025-05-06 10:32:46.6601,2802,,,0,0,
310,2025-05-06 10:32:46.7619,2811,,,0,0,
311,2025-05-06 10:32:46.8616,2820,,,0,0,
312,2025-05-06 10:32:46.9618,2829,,,0,0,
313,2025-05-06 10:32:47.0631,2838,,,0,0,
314,2025-05-06 10:32:47.1633,2847,,,0,0,
315,2025-05-06 10:32:47.2631,2856,,,0,0,
316,2025-05-06 10:32:47.3638,2865,,,0,0,
317,2025-05-06 10:32:47.4645,2874,,,0,0,
318,2025-05-06 10:32:47.5653,2883,,,0,0,
319,2025-05-06 10:32:47.6656,2892,,,0,0,
320,2025-05-06 10:32:47.7663,2901,,,0,0,
321,2025-05-06 10:32:47.8670,2910,,,0,0,
322,2025-05-06 10:32:47.9668,2919,,,0,0,
323,2025-05-06 10:32:48.0685,2928,,,0,0,
324,2025-05-06 10:32:48.1777,2938,,,0,0,
325,2025-05-06 10:32:48.2804,2947,,,0,0,
326,2025-05-06 10:32:48.3906,2957,,,0,0,
327,2025-05-06 10:32:48.4919,2966,,,0,0,
328,2025-05-06 10:32:48.5926,2975,,,0,0,
329,2025-05-06 10:32:48.6933,2984,,,0,0,
330,2025-05-06 10:32:48.7941,2993,,,0,0,
331,2025-05-06 10:32:48.8958,3002,,,0,0,
332,2025-05-06 10:32:49.0065,3012,,,0,0,
333,2025-05-06 10:32:49.1068,3021,,,0,0,
334,2025-05-06 10:32:49.2075,3030,,,0,0,
335,2025-05-06 10:32:49.3082,3039,,,0,0,
336,2025-05-06 10:32:49.4085,3048,,,0,0,
337,2025-05-06 10:32:49.5082,3057,,,0,0,
338,2025-05-06 10:32:49.6094,3066,,,0,0,
339,2025-05-06 10:32:49.7101,3075,,,0,0,
340,2025-05-06 10:32:49.8108,3084,,,0,0,
341,2025-05-06 10:32:49.9106,3093,,,0,0,
342,2025-05-06 10:32:50.0118,3102,,,0,0,
343,2025-05-06 10:32:50.1125,3111,,,0,0,
344,2025-05-06 10:32:50.2128,3120,,,0,0,
345,2025-05-06 10:32:50.3130,3129,,,0,0,
346,2025-05-06 10:32:50.4132,3138,,,0,0,
347,2025-05-06 10:32:50.5135,3147,,,0,0,
348,2025-05-06 10:32:50.6147,3156,,,0,0,
349,2025-05-06 10:32:50.7154,3165,,,0,0,
350,2025-05-06 10:32:50.8212,3174,,,0,0,
351,2025-05-06 10:32:50.9224,3184,,,0,0,
352,2025-05-06 10:32:51.0232,3193,,,0,0,
353,2025-05-06 10:32:51.1229,3202,,,0,0,
354,2025-05-06 10:32:51.2241,3211,,,0,0,
355,2025-05-06 10:32:51.3269,3220,,,0,0,
356,2025-05-06 10:32:51.4296,3229,,,0,0,
357,2025-05-06 10:32:51.5304,3238,,,0,0,
358,2025-05-06 10:32:51.6306,3247,,,0,0,
359,2025-05-06 10:32:51.7309,3256,,,0,0,
360,2025-05-06 10:32:51.8321,3265,,,0,0,
361,2025-05-06 10:32:51.9324,3274,,,0,0,
362,2025-05-06 10:32:52.0331,3283,,,0,0,
363,2025-05-06 10:32:52.1333,3292,,,0,0,
364,2025-05-06 10:32:52.2341,3301,,,0,0,
365,2025-05-06 10:32:52.3348,3310,,,0,0,
366,2025-05-06 10:32:52.4355,3319,,,0,0,
367,2025-05-06 10:32:52.5368,3328,,,0,0,
368,2025-05-06 10:32:52.6475,3338,,,0,0,
369,2025-05-06 10:32:52.7482,3347,,,0,0,
370,2025-05-06 10:32:52.8484,3356,,,0,0,
371,2025-05-06 10:32:52.9497,3365,,,0,0,
372,2025-05-06 10:32:53.0497,3374,,,0,0,
373,2025-05-06 10:32:53.1501,3383,,,0,0,
374,2025-05-06 10:32:53.2508,3392,,,0,0,
375,2025-05-06 10:32:53.3506,3401,,,0,0,
376,2025-05-06 10:32:53.4533,3410,,,0,0,
377,2025-05-06 10:32:53.5635,3420,,,0,0,
378,2025-05-06 10:32:53.6638,3429,,,0,0,
379,2025-05-06 10:32:53.7645,3438,,,0,0,
380,2025-05-06 10:32:53.8652,3447,,,0,0,
381,2025-05-06 10:32:53.9655,3456,,,0,0,
382,2025-05-06 10:32:54.0662,3465,,,0,0,
383,2025-05-06 10:32:54.1665,3474,,,0,0,
384,2025-05-06 10:32:54.2667,3483,,,0,0,
385,2025-05-06 10:32:54.3680,3492,,,0,0,
386,2025-05-06 10:32:54.4682,3501,,,0,0,
387,2025-05-06 10:32:54.5689,3510,,,0,0,
388,2025-05-06 10:32:54.6697,3519,,,0,0,
389,2025-05-06 10:32:54.7704,3528,,,0,0,
390,2025-05-06 10:32:54.8701,3537,,,0,0,
391,2025-05-06 10:32:54.9709,3546,,,0,0,
392,2025-05-06 10:32:55.0721,3555,,,0,0,
393,2025-05-06 10:32:55.1725,3564,,,0,0,
394,2025-05-06 10:32:55.2832,3574,,,0,0,
395,2025-05-06 10:32:55.3924,3584,,,0,0,
396,2025-05-06 10:32:55.4928,3593,,,0,0,
397,2025-05-06 10:32:55.5926,3602,,,0,0,
398,2025-05-06 10:32:55.6938,3611,,,0,0,
399,2025-05-06 10:32:55.7960,3620,,,0,0,
400,2025-05-06 10:32:55.9068,3630,,,0,0,
401,2025-05-06 10:32:56.0150,3640,,,0,0,
402,2025-05-06 10:32:56.1153,3649,,,0,0,
403,2025-05-06 10:32:56.2160,3658,,,0,0,
404,2025-05-06 10:32:56.3177,3667,,,0,0,
405,2025-05-06 10:32:56.4205,3676,,,0,0,
406,2025-05-06 10:32:56.5227,3685,,,0,0,
407,2025-05-06 10:32:56.6230,3694,,,0,4,
408,2025-05-06 10:32:56.7237,3703,,,0,4,
409,2025-05-06 10:32:56.8245,3712,,,0,4,
410,2025-05-06 10:32:56.9252,3721,,,0,4,
411,2025-05-06 10:32:57.0259,3730,,,0,4,
412,2025-05-06 10:32:57.1262,3739,,,0,4,
413,2025-05-06 10:32:57.2269,3748,,,0,4,
414,2025-05-06 10:32:57.3271,3757,,,0,1,
415,2025-05-06 10:32:57.4378,3767,,,0,1,
416,2025-05-06 10:32:57.5407,3776,,,0,0,
417,2025-05-06 10:32:57.6450,3786,,,0,0,
418,2025-05-06 10:32:57.7512,3795,,,0,0,
419,2025-05-06 10:32:57.8574,3805,,,0,0,
420,2025-05-06 10:32:57.9587,3814,,,0,0,
421,2025-05-06 10:32:58.0696,3824,,,0,0,
422,2025-05-06 10:32:58.1698,3833,,,0,0,
423,2025-05-06 10:32:58.2725,3842,,,0,0,
424,2025-05-06 10:32:58.3783,3851,,,0,0,
425,2025-05-06 10:32:58.4810,3860,,,0,3,
426,2025-05-06 10:32:58.5838,3869,,,0,3,
427,2025-05-06 10:32:58.6865,3879,,,0,3,
428,2025-05-06 10:32:58.7873,3888,,,0,3,
429,2025-05-06 10:32:58.8890,3897,,,0,3,
430,2025-05-06 10:32:58.9897,3906,,,0,3,
431,2025-05-06 10:32:59.0925,3915,,,0,4,
432,2025-05-06 10:32:59.1922,3924,,,0,4,
433,2025-05-06 10:32:59.2935,3933,,,0,0,
434,2025-05-06 10:32:59.3932,3942,,,0,0,
435,2025-05-06 10:32:59.4939,3951,,,0,0,
436,2025-05-06 10:32:59.5947,3960,,,0,0,
437,2025-05-06 10:32:59.6954,3969,,,0,0,
438,2025-05-06 10:32:59.7951,3978,,,0,4,
439,2025-05-06 10:32:59.8994,3987,,,0,4,
440,2025-05-06 10:33:00.0081,3997,,,0,4,
441,2025-05-06 10:33:00.1088,4006,,,0,4,
442,2025-05-06 10:33:00.2090,4015,,,0,4,
443,2025-05-06 10:33:00.3093,4024,,,0,4,
444,2025-05-06 10:33:00.4101,4033,,,0,4,
445,2025-05-06 10:33:00.5108,4042,,,0,4,
446,2025-05-06 10:33:00.6116,4051,,,0,4,
447,2025-05-06 10:33:00.7113,4060,,,0,4,
448,2025-05-06 10:33:00.8130,4069,,,0,4,
449,2025-05-06 10:33:00.9123,4078,,,0,0,
450,2025-05-06 10:33:01.0140,4087,,,0,0,
451,2025-05-06 10:33:01.1426,4097,,,0,3,
452,2025-05-06 10:33:01.2334,4106,,,0,3,
453,2025-05-06 10:33:01.3441,4116,,,0,3,
454,2025-05-06 10:33:01.4458,4125,,,0,3,
455,2025-05-06 10:33:01.5468,4134,,,0,4,
456,2025-05-06 10:33:01.6491,4143,,,0,4,
457,2025-05-06 10:33:01.7513,4152,,,0,4,
458,2025-05-06 10:33:01.8515,4161,,,0,1,
459,2025-05-06 10:33:01.9523,4170,,,0,1,
460,2025-05-06 10:33:02.0590,4180,,,0,1,
461,2025-05-06 10:33:02.1617,4189,,,0,1,
462,2025-05-06 10:33:02.2714,4199,,,0,1,
463,2025-05-06 10:33:02.3727,4208,,,0,1,
464,2025-05-06 10:33:02.4744,4217,,,0,1,
465,2025-05-06 10:33:02.5771,4226,,,0,1,
466,2025-05-06 10:33:02.6784,4235,,,0,4,
467,2025-05-06 10:33:02.7786,4244,,,0,4,
468,2025-05-06 10:33:02.8798,4253,,,0,4,
469,2025-05-06 10:33:02.9910,4263,,,0,4,
470,2025-05-06 10:33:03.0913,4272,,,0,4,
471,2025-05-06 10:33:03.1920,4281,,,0,4,
472,2025-05-06 10:33:03.2927,4290,,,0,4,
473,2025-05-06 10:33:03.3930,4299,,,0,4,
474,2025-05-06 10:33:03.4937,4308,,,0,4,
475,2025-05-06 10:33:03.6049,4318,,,0,4,
476,2025-05-06 10:33:03.7057,4327,,,0,4,
477,2025-05-06 10:33:03.8064,4336,,,0,4,
478,2025-05-06 10:33:03.9188,4346,Cube 5,,0,4,
479,2025-05-06 10:33:04.0226,4355,Cube 5,,0,4,
480,2025-05-06 10:33:04.1268,4365,Cube 5,,0,4,
481,2025-05-06 10:33:04.2266,4374,Cube 5,,0,4,
482,2025-05-06 10:33:04.3289,4383,Cube 5,,0,4,
483,2025-05-06 10:33:04.4291,4392,Cube 5,,0,4,
484,2025-05-06 10:33:04.5313,4401,Cube 5,,0,4,
485,2025-05-06 10:33:04.6331,4410,Cube 5,,0,4,
486,2025-05-06 10:33:04.7438,4420,Cube 5,,0,4,
487,2025-05-06 10:33:04.8456,4429,Cube 5,,0,4,
488,2025-05-06 10:33:04.9568,4439,Cube 5,,0,4,
489,2025-05-06 10:33:05.0575,4448,Cube 5,,0,4,
490,2025-05-06 10:33:05.1573,4457,Cube 5,,0,4,
491,2025-05-06 10:33:05.2580,4466,Cube 5,,0,4,
492,2025-05-06 10:33:05.3587,4475,Cube 5,,0,4,
493,2025-05-06 10:33:05.4590,4484,Cube 5,,0,4,
494,2025-05-06 10:33:05.5591,4493,Cube 5,,0,4,
495,2025-05-06 10:33:05.6594,4502,Cube 5,,0,4,
496,2025-05-06 10:33:05.7606,4511,Cube 5,,0,4,
497,2025-05-06 10:33:05.8609,4520,Cube 5,,0,4,
