EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
-3;1;-3;-3;-2;-2;5;-26;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.1704
3;1;0;1;-1;-2;-1;6;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.1733
-5;2;0;2;0;3;-1;-4;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.1733
-10;-1;0;2;0;-1;-3;-3;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.1733
-8;17;4;1;1;0;-2;6;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.1733
-4;-1;-1;-1;-1;0;-2;-4;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.1733
-1;-2;0;-5;-2;0;0;-7;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.1733
-10;4;0;-3;-2;-1;-2;2;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.1733
-1;1;-1;-2;-2;-4;-17;0;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.1963
6;4;0;-6;-1;-2;7;-2;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.1963
2;-10;-2;-2;-1;0;-6;3;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.1973
2;6;0;-4;-2;-1;0;-4;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.1973
-3;-9;-1;0;-1;1;5;1;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.1973
0;-1;-1;-3;1;-3;0;1;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.1983
-6;-3;0;-2;-1;2;-4;2;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.2043
10;0;-2;-4;0;-1;-1;6;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.2043
1;1;0;3;0;-2;-1;-4;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.2347
3;-2;-3;-1;-2;0;-2;0;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.2347
-10;-1;0;4;0;2;1;-6;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.2367
-4;-1;0;3;0;0;-5;16;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.2367
9;-1;1;-5;-1;-3;4;-21;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.2367
10;-4;-3;-1;1;-1;0;1;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.2367
9;9;-4;-5;-3;-2;-8;6;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.2566
-2;0;0;-2;-1;-1;4;-8;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.2566
-1;2;-1;5;-1;-1;0;7;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.2646
-2;-8;1;-2;-1;1;-9;-2;aaba442e-a0af-49f5-84a2-5f4ccd071f63;2025-04-25 10:29:29.2646
