ID;Timestamp;FrameNumber;ActivatedCube;ActiveCubeX;ActiveCubeY;ActiveCubeZ;TrackerX;TrackerY;TrackerZ;GoalGesture;GesturesAttempted;AttemptsInCube;State;Event
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:34.5384;1;None;;;;0;0;0;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.1694;2;None;;;;0;0;0;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.1943;3;None;;;;0.1533199;0.7055882;0.0761981;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.2003;4;None;;;;0.1533077;0.705753;0.07609987;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.2103;5;None;;;;0.153294;0.7057725;0.07608867;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.2237;7;None;;;;0.1533643;0.7057559;0.07594967;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.2347;8;None;;;;0.1533654;0.7057545;0.07594681;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.2457;9;None;;;;0.1532388;0.705703;0.07588744;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.2566;10;None;;;;0.1531928;0.7057568;0.07620358;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.2676;11;None;;;;0.1531783;0.7057505;0.07624412;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.2796;12;None;;;;0.1530102;0.7056967;0.07618093;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.2916;13;None;;;;0.152981;0.7057061;0.07616925;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.3015;14;None;;;;0.1529636;0.7057184;0.07618308;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.3125;15;None;;;;0.1532751;0.7054577;0.07588291;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.3240;16;None;;;;0.1533028;0.7054757;0.07590795;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.3350;17;None;;;;0.1532853;0.7056836;0.07616305;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.3469;18;None;;;;0.1533545;0.7055928;0.07604265;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.3579;19;None;;;;0.1533391;0.7056201;0.07605767;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.3689;20;None;;;;0.153346;0.7054682;0.07591677;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.3798;21;None;;;;0.153413;0.7053841;0.07581306;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.3908;22;None;;;;0.1533673;0.7054591;0.07587528;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.5365;23;None;;;;0.1533209;0.7054648;0.07586908;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.5444;24;None;;;;0.1536175;0.7057451;0.0759747;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.5494;25;None;;;;0.1533828;0.7058367;0.07600141;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.5584;26;None;;;;0.1533032;0.7060652;0.07641196;extension;0;;Moving to rest position;
8e1dd22b-633b-4f57-91be-2bc2cf08f0cb;2025-04-29 10:02:39.5709;27;None;;;;0.1532754;0.7061985;0.07646132;extension;0;;Moving to rest position;
