EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
-1;-1;0;0;0;1;0;-1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.2702
0;0;0;0;0;-1;-1;1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.2742
-1;-2;-4;-2;-1;-5;-1;0;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.2742
-1;-2;-2;-1;-2;-1;0;-3;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.2742
-1;0;0;-1;-3;0;-2;-1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.2832
-2;-2;0;1;1;4;-3;0;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.2832
-2;1;1;-1;0;-5;2;-1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.3211
-1;-3;-2;0;-1;7;0;0;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.3211
-1;-1;-1;-1;-2;-3;0;-1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.3211
0;-1;-3;0;-1;-1;-1;-3;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.3211
-3;1;1;0;-1;-4;1;0;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.3884
1;-4;-3;-2;1;-5;-7;0;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.3884
-2;-5;-3;-4;-2;-1;-4;-1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.3914
-1;0;1;-2;-2;4;1;-1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.3914
1;0;-1;2;1;-2;-1;0;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.3934
-1;2;-1;0;0;1;2;-2;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.3934
0;0;-1;1;-1;0;1;-2;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.3944
-1;-3;-2;-1;-2;1;-3;-2;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.3944
-2;0;1;1;2;22;5;0;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.4572
0;-1;-1;0;-1;-4;0;1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.4572
1;-1;-2;-3;0;2;-1;-1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.4592
0;-1;-2;-2;-1;-3;5;0;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.4592
1;0;0;-2;-3;-8;-2;-1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.4602
-1;-1;1;0;1;0;-3;-3;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.4602
-3;0;-3;-2;-2;-2;-2;0;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.4622
-2;0;1;-1;0;2;3;0;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.4622
0;-3;-1;-3;-1;-3;-12;-2;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.4996
-2;-1;-1;-3;-2;-1;-3;-2;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.4996
0;1;0;0;-2;-2;-2;-2;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.5594
-1;1;0;0;0;2;1;-2;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.5594
-1;-2;-4;-1;0;-1;-1;1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.5594
0;1;-2;-2;-2;-5;8;-5;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.5594
0;-1;-1;-2;-1;7;0;2;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.5909
-3;-2;0;0;-2;-1;0;-1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.5909
0;1;0;0;-2;-8;1;0;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.5919
-2;-2;-2;-2;-2;3;-5;-2;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.5919
-6;-1;-1;0;-1;-2;7;0;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.6338
0;0;1;0;-4;6;22;0;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.6338
-1;-2;3;-2;2;1;1;6;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.6861
-2;-2;-1;-1;-1;-10;-33;-6;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.6861
2;-1;-1;0;-1;-4;7;1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.7539
-4;1;1;0;0;4;-7;-8;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.7539
-2;1;-6;-1;-2;-1;12;1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.7549
-5;-5;-2;-3;-1;3;1;-1;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.7549
-5;-1;-2;-2;-4;-1;0;-28;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.7649
-2;3;2;1;2;-1;1;-9;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.7649
2;3;0;-1;-1;-5;-11;-2;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.7844
-1;-8;-7;-3;-3;-3;-5;6;2f23130c-54d4-4468-95fb-9057000c1101;2025-04-29 14:19:22.7844
