ID;Timestamp;FrameNumber;ActivatedCube;ActiveCubeX;ActiveCubeY;ActiveCubeZ;TrackerX;TrackerY;TrackerZ;GoalGesture;GesturesAttempted;AttemptsInCube;State;Event
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:24.5950;1;None;;;;0;0;0;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.1539;2;None;;;;0;0;0;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.1853;3;None;;;;0.1854192;0.6610837;0.04616261;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.1983;4;None;;;;0.1853485;0.661145;0.04612541;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.2033;5;None;;;;0.1853421;0.6611543;0.04610181;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.2112;6;None;;;;0.1853063;0.6610647;0.04628968;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.2232;7;None;;;;0.1852671;0.6610866;0.04629564;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.2332;8;None;;;;0.1852229;0.6611328;0.04635072;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.2442;9;None;;;;0.1851875;0.66118;0.04626727;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.2551;10;None;;;;0.1851468;0.6611897;0.0462873;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.2671;11;None;;;;0.1852304;0.6612132;0.04632258;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.2791;12;None;;;;0.1852132;0.6611246;0.04626322;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.2891;13;None;;;;0.1851776;0.6611222;0.0462811;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.3190;14;None;;;;0.185324;0.6611699;0.04633379;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.3240;15;None;;;;0.1853139;0.6611677;0.04633951;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.3459;16;None;;;;0.1851407;0.6610587;0.04626799;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.3559;17;None;;;;0.185086;0.6610905;0.04628468;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.3668;18;None;;;;0.1850774;0.6612475;0.0464325;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.3788;19;None;;;;0.1850172;0.6614043;0.04622221;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.5404;20;None;;;;0.184956;0.6615381;0.04623604;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.5474;21;None;;;;0.1923039;0.6734186;0.05749035;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.5543;22;None;;;;0.192721;0.674423;0.05902123;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.5613;23;None;;;;0.1930308;0.6753733;0.06049657;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.5683;24;None;;;;0.1935243;0.6761018;0.06176591;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.5803;25;None;;;;0.1938961;0.6774269;0.06387234;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.5912;26;None;;;;0.1940522;0.679;0.06648469;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.6022;27;None;;;;0.1943158;0.6805542;0.0690794;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.6132;28;None;;;;0.1944954;0.682351;0.07133245;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.6242;29;None;;;;0.1945715;0.6843774;0.07400846;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.6351;30;None;;;;0.194922;0.6865964;0.07633877;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.6471;31;None;;;;0.195326;0.6888512;0.07847023;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.6581;32;None;;;;0.1959785;0.691546;0.08062196;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.6690;33;None;;;;0.1967753;0.6943126;0.08266091;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.6810;34;None;;;;0.1975544;0.6966763;0.08540058;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.6910;35;None;;;;0.1987569;0.6993003;0.08767891;fist;0;;Moving to rest position;
440112d3-44cb-4107-84cd-dde99f7a7d33;2025-05-02 14:32:29.7029;36;None;;;;0.1997258;0.7017667;0.08991957;fist;0;;Moving to rest position;
