EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
-2;-1;-1;-1;1;-1;-3;-1;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.7923
-1;-3;-1;0;0;0;-1;-1;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.7953
-1;-1;-1;1;0;0;-2;-1;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.7963
0;-1;-1;-2;0;0;-1;-1;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.7963
-1;-1;-1;0;-1;-2;0;-1;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.7963
-2;-3;-2;-1;-1;-1;1;-1;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.7963
0;-2;-1;-1;-1;-1;0;-1;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.7963
1;2;0;-1;-1;1;-2;0;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.7963
0;-1;1;-1;0;0;4;3;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.8042
-1;0;0;0;-2;0;6;-3;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.8042
1;-3;1;-2;-1;-2;-12;2;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.8112
-2;-1;-1;-1;-2;-1;4;-1;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.8112
1;1;-1;-1;0;-2;-13;0;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.8192
0;-1;0;0;0;-3;8;1;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.8192
1;0;-2;-2;-1;-1;2;-3;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.8262
-1;-1;-2;-1;-1;-1;-4;1;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.8262
0;2;-1;0;-1;0;0;1;93d9505f-b7df-4411-82ae-9c6925e5d003;2025-04-29 10:05:47.8481
