Index;EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;Timestamp;ID;FrameNumber;ActivatedCube;ActiveCubeX;ActiveCubeY;ActiveCubeZ;TrackerX;TrackerY;TrackerZ;GoalGesture;GesturesAtempted;AttemptsInCube;State;Event
0;7;30;-13;8;-31;-1;-2;13;2025-03-21 10:24:50.080900;7abcc3bf-8da6-489b-81de-595fa88d2d07;1965;;;;;0.1970411;0.9294957;0.1401634;supination;0;;MVC;
1;13;23;-48;27;-17;11;7;24;2025-03-21 10:24:50.080900;7abcc3bf-8da6-489b-81de-595fa88d2d07;1965;;;;;0.1970411;0.9294957;0.1401634;supination;0;;MVC;
2;17;41;-106;22;-16;1;10;28;2025-03-21 10:24:50.081900;7abcc3bf-8da6-489b-81de-595fa88d2d07;1965;;;;;0.1970411;0.9294957;0.1401634;supination;0;;MVC;
3;-12;-6;64;-20;-38;-10;-4;19;2025-03-21 10:24:50.081900;7abcc3bf-8da6-489b-81de-595fa88d2d07;1965;;;;;0.1970411;0.9294957;0.1401634;supination;0;;MVC;
4;-12;-36;72;-40;-50;-14;-16;9;2025-03-21 10:24:50.083900;7abcc3bf-8da6-489b-81de-595fa88d2d07;1965;;;;;0.1970411;0.9294957;0.1401634;supination;0;;MVC;
5;-4;15;-2;15;-22;7;4;-30;2025-03-21 10:24:50.083900;7abcc3bf-8da6-489b-81de-595fa88d2d07;1965;;;;;0.1970411;0.9294957;0.1401634;supination;0;;MVC;
6;-2;-26;-104;-6;-24;1;0;-12;2025-03-21 10:24:50.102800;7abcc3bf-8da6-489b-81de-595fa88d2d07;1966;;;;;0.1972;0.9303067;0.1405194;supination;0;;MVC;
7;24;35;-11;9;-20;1;0;56;2025-03-21 10:24:50.102800;7abcc3bf-8da6-489b-81de-595fa88d2d07;1966;;;;;0.1972;0.9303067;0.1405194;supination;0;;MVC;
8;-1;8;-11;8;-22;1;12;-10;2025-03-21 10:24:50.104800;7abcc3bf-8da6-489b-81de-595fa88d2d07;1966;;;;;0.1972;0.9303067;0.1405194;supination;0;;MVC;
9;13;46;60;7;-19;-2;-5;28;2025-03-21 10:24:50.104800;7abcc3bf-8da6-489b-81de-595fa88d2d07;1966;;;;;0.1972;0.9303067;0.1405194;supination;0;;MVC;
10;-16;-34;84;-19;-29;-13;-33;-12;2025-03-21 10:24:50.118300;7abcc3bf-8da6-489b-81de-595fa88d2d07;1967;;;;;0.1973663;0.9303728;0.1404126;supination;0;;MVC;
11;-9;8;-17;4;-58;6;-4;-12;2025-03-21 10:24:50.118300;7abcc3bf-8da6-489b-81de-595fa88d2d07;1967;;;;;0.1973663;0.9303728;0.1404126;supination;0;;MVC;
12;-7;6;-50;9;-24;3;5;25;2025-03-21 10:24:50.119300;7abcc3bf-8da6-489b-81de-595fa88d2d07;1967;;;;;0.1973663;0.9303728;0.1404126;supination;0;;MVC;
13;-7;-22;0;-13;-18;-3;4;-16;2025-03-21 10:24:50.120300;7abcc3bf-8da6-489b-81de-595fa88d2d07;1967;;;;;0.1973663;0.9303728;0.1404126;supination;0;;MVC;
14;14;25;-51;6;-32;-3;3;6;2025-03-21 10:24:50.140200;7abcc3bf-8da6-489b-81de-595fa88d2d07;1969;;;;;0.1973224;0.9312098;0.1407666;supination;0;;MVC;
15;-7;-11;1;0;-16;-5;-3;-20;2025-03-21 10:24:50.140200;7abcc3bf-8da6-489b-81de-595fa88d2d07;1969;;;;;0.1973224;0.9312098;0.1407666;supination;0;;MVC;
16;-9;-39;18;-15;-31;-3;-4;-8;2025-03-21 10:24:50.147200;7abcc3bf-8da6-489b-81de-595fa88d2d07;1970;;;;;0.197453;0.9309148;0.1402092;supination;0;;MVC;
17;-9;-35;-115;-17;-37;2;1;25;2025-03-21 10:24:50.147200;7abcc3bf-8da6-489b-81de-595fa88d2d07;1970;;;;;0.197453;0.9309148;0.1402092;supination;0;;MVC;
18;15;50;-10;20;-15;5;6;25;2025-03-21 10:24:50.162700;7abcc3bf-8da6-489b-81de-595fa88d2d07;1971;;;;;0.1974785;0.9315627;0.1406543;supination;0;;MVC;
19;-9;-37;97;-2;-28;-4;-2;-27;2025-03-21 10:24:50.162700;7abcc3bf-8da6-489b-81de-595fa88d2d07;1971;;;;;0.1974785;0.9315627;0.1406543;supination;0;;MVC;
20;6;-16;-25;-8;-28;5;7;-12;2025-03-21 10:24:50.169700;7abcc3bf-8da6-489b-81de-595fa88d2d07;1972;;;;;0.1974964;0.9318072;0.1407242;supination;0;;MVC;
21;13;59;-62;21;-22;-1;-12;47;2025-03-21 10:24:50.169700;7abcc3bf-8da6-489b-81de-595fa88d2d07;1972;;;;;0.1974964;0.9318072;0.1407242;supination;0;;MVC;
22;14;54;-107;25;-16;6;4;12;2025-03-21 10:24:50.177700;7abcc3bf-8da6-489b-81de-595fa88d2d07;1973;;;;;0.1974876;0.9316387;0.1404009;supination;0;;MVC;
23;-45;-93;-6;-58;-52;-9;0;-45;2025-03-21 10:24:50.177700;7abcc3bf-8da6-489b-81de-595fa88d2d07;1973;;;;;0.1974876;0.9316387;0.1404009;supination;0;;MVC;
24;10;35;118;21;-21;-1;-5;-15;2025-03-21 10:24:50.184600;7abcc3bf-8da6-489b-81de-595fa88d2d07;1973;;;;;0.1974876;0.9316387;0.1404009;supination;0;;MVC;
25;-34;-93;-38;-18;-40;-6;-7;-55;2025-03-21 10:24:50.184600;7abcc3bf-8da6-489b-81de-595fa88d2d07;1973;;;;;0.1974876;0.9316387;0.1404009;supination;0;;MVC;
26;-13;-17;-17;-8;-31;-2;-10;-17;2025-03-21 10:24:50.200600;7abcc3bf-8da6-489b-81de-595fa88d2d07;1975;;;;;0.1976695;0.9318451;0.1408107;supination;0;;MVC;
27;16;22;45;4;-23;2;9;46;2025-03-21 10:24:50.200600;7abcc3bf-8da6-489b-81de-595fa88d2d07;1975;;;;;0.1976695;0.9318451;0.1408107;supination;0;;MVC;
28;2;-15;16;1;-23;-1;4;4;2025-03-21 10:24:50.202600;7abcc3bf-8da6-489b-81de-595fa88d2d07;1975;;;;;0.1976695;0.9318451;0.1408107;supination;0;;MVC;
29;-6;6;38;-1;-28;-3;-7;-6;2025-03-21 10:24:50.202600;7abcc3bf-8da6-489b-81de-595fa88d2d07;1975;;;;;0.1976695;0.9318451;0.1408107;supination;0;;MVC;
30;12;6;8;-6;-44;-4;-2;-18;2025-03-21 10:24:50.223100;7abcc3bf-8da6-489b-81de-595fa88d2d07;1977;;;;;0.1977413;0.9319938;0.1405392;supination;0;;MVC;
31;-6;-25;-35;-13;-9;0;13;27;2025-03-21 10:24:50.223100;7abcc3bf-8da6-489b-81de-595fa88d2d07;1977;;;;;0.1977413;0.9319938;0.1405392;supination;0;;MVC;
32;11;2;42;0;-25;4;8;-43;2025-03-21 10:24:50.229100;7abcc3bf-8da6-489b-81de-595fa88d2d07;1977;;;;;0.1977413;0.9319938;0.1405392;supination;0;;MVC;
33;13;43;-81;6;-32;-1;-23;40;2025-03-21 10:24:50.229100;7abcc3bf-8da6-489b-81de-595fa88d2d07;1977;;;;;0.1977413;0.9319938;0.1405392;supination;0;;MVC;
34;-20;-55;37;-8;-29;-1;-6;-23;2025-03-21 10:24:50.238000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1978;;;;;0.1977587;0.932267;0.1405602;supination;0;;MVC;
35;-2;-27;-98;-14;-64;-1;6;-7;2025-03-21 10:24:50.238000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1978;;;;;0.1977587;0.932267;0.1405602;supination;0;;MVC;
36;5;52;-103;8;-9;-3;8;-8;2025-03-21 10:24:50.244000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1979;;;;;0.197691;0.93217;0.140038;supination;0;;MVC;
37;-5;11;127;-28;-43;-7;-8;8;2025-03-21 10:24:50.244000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1979;;;;;0.197691;0.93217;0.140038;supination;0;;MVC;
38;-9;-42;-128;14;-32;2;-4;-2;2025-03-21 10:24:50.261000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1980;;;;;0.1976521;0.9327548;0.1402695;supination;0;;MVC;
39;13;35;-31;11;10;1;-1;-7;2025-03-21 10:24:50.261000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1980;;;;;0.1976521;0.9327548;0.1402695;supination;0;;MVC;
40;-3;-22;-18;8;-52;-2;1;-4;2025-03-21 10:24:50.262000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1980;;;;;0.1976521;0.9327548;0.1402695;supination;0;;MVC;
41;24;41;-20;-6;-22;0;3;63;2025-03-21 10:24:50.262000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1980;;;;;0.1976521;0.9327548;0.1402695;supination;0;;MVC;
42;-1;-25;85;14;-17;-6;4;-33;2025-03-21 10:24:50.282900;7abcc3bf-8da6-489b-81de-595fa88d2d07;1982;;;;;0.1978366;0.9325303;0.1401789;supination;0;;MVC;
43;-11;-9;-55;-19;-29;2;-5;28;2025-03-21 10:24:50.282900;7abcc3bf-8da6-489b-81de-595fa88d2d07;1982;;;;;0.1978366;0.9325303;0.1401789;supination;0;;MVC;
44;5;6;23;-5;-24;-2;-4;-21;2025-03-21 10:24:50.290900;7abcc3bf-8da6-489b-81de-595fa88d2d07;1983;;;;;0.1980184;0.9324622;0.1403308;supination;0;;MVC;
45;-2;3;86;2;-33;-7;-3;-40;2025-03-21 10:24:50.290900;7abcc3bf-8da6-489b-81de-595fa88d2d07;1983;;;;;0.1980184;0.9324622;0.1403308;supination;0;;MVC;
46;5;-6;-64;12;25;11;18;56;2025-03-21 10:24:50.297900;7abcc3bf-8da6-489b-81de-595fa88d2d07;1984;;;;;0.1982423;0.9323744;0.1404011;supination;0;;MVC;
47;5;3;-9;3;-68;-2;-16;-7;2025-03-21 10:24:50.297900;7abcc3bf-8da6-489b-81de-595fa88d2d07;1984;;;;;0.1982423;0.9323744;0.1404011;supination;0;;MVC;
48;-13;-23;-13;-43;-45;-12;9;23;2025-03-21 10:24:50.303900;7abcc3bf-8da6-489b-81de-595fa88d2d07;1984;;;;;0.1982423;0.9323744;0.1404011;supination;0;;MVC;
49;2;33;73;51;-23;1;-1;-41;2025-03-21 10:24:50.304900;7abcc3bf-8da6-489b-81de-595fa88d2d07;1984;;;;;0.1982423;0.9323744;0.1404011;supination;0;;MVC;
50;-28;-80;-90;-49;-47;-13;-11;12;2025-03-21 10:24:50.320300;7abcc3bf-8da6-489b-81de-595fa88d2d07;1986;;;;;0.1982994;0.9320381;0.1397014;supination;0;;MVC;
51;-11;7;36;8;-15;-1;0;-27;2025-03-21 10:24:50.320300;7abcc3bf-8da6-489b-81de-595fa88d2d07;1986;;;;;0.1982994;0.9320381;0.1397014;supination;0;;MVC;
52;29;78;47;22;-5;7;8;5;2025-03-21 10:24:50.326300;7abcc3bf-8da6-489b-81de-595fa88d2d07;1986;;;;;0.1982994;0.9320381;0.1397014;supination;0;;MVC;
53;-20;-78;-90;-23;-36;-3;-12;15;2025-03-21 10:24:50.327300;7abcc3bf-8da6-489b-81de-595fa88d2d07;1986;;;;;0.1982994;0.9320381;0.1397014;supination;0;;MVC;
54;13;44;79;15;-33;1;-3;3;2025-03-21 10:24:50.343300;7abcc3bf-8da6-489b-81de-595fa88d2d07;1988;;;;;0.1982893;0.9318221;0.138926;supination;0;;MVC;
55;-5;14;69;0;-15;-4;-2;-54;2025-03-21 10:24:50.343300;7abcc3bf-8da6-489b-81de-595fa88d2d07;1988;;;;;0.1982893;0.9318221;0.138926;supination;0;;MVC;
56;-9;-37;-45;-13;-39;-5;0;34;2025-03-21 10:24:50.344300;7abcc3bf-8da6-489b-81de-595fa88d2d07;1988;;;;;0.1982893;0.9318221;0.138926;supination;0;;MVC;
57;7;4;94;17;-1;5;22;46;2025-03-21 10:24:50.344300;7abcc3bf-8da6-489b-81de-595fa88d2d07;1988;;;;;0.1982893;0.9318221;0.138926;supination;0;;MVC;
58;-2;36;-52;3;-34;-3;-27;-35;2025-03-21 10:24:50.357200;7abcc3bf-8da6-489b-81de-595fa88d2d07;1989;;;;;0.1983;0.9325382;0.1392715;supination;0;;MVC;
59;2;-2;-59;-21;-15;-2;6;-2;2025-03-21 10:24:50.357200;7abcc3bf-8da6-489b-81de-595fa88d2d07;1989;;;;;0.1983;0.9325382;0.1392715;supination;0;;MVC;
60;6;18;31;-1;-35;-6;-9;-29;2025-03-21 10:24:50.364200;7abcc3bf-8da6-489b-81de-595fa88d2d07;1990;;;;;0.1982972;0.9326516;0.1393285;supination;0;;MVC;
61;-6;-34;-41;17;-5;5;4;-1;2025-03-21 10:24:50.364200;7abcc3bf-8da6-489b-81de-595fa88d2d07;1990;;;;;0.1982972;0.9326516;0.1393285;supination;0;;MVC;
62;-10;24;43;-9;-25;-1;0;14;2025-03-21 10:24:50.380200;7abcc3bf-8da6-489b-81de-595fa88d2d07;1991;;;;;0.1985096;0.9325407;0.1390433;supination;0;;MVC;
63;-17;-35;-24;0;-13;3;-3;-2;2025-03-21 10:24:50.381200;7abcc3bf-8da6-489b-81de-595fa88d2d07;1991;;;;;0.1985096;0.9325407;0.1390433;supination;0;;MVC;
64;-38;-113;79;-38;-50;-12;-10;-15;2025-03-21 10:24:50.382200;7abcc3bf-8da6-489b-81de-595fa88d2d07;1991;;;;;0.1985096;0.9325407;0.1390433;supination;0;;MVC;
65;10;50;-83;-20;-23;5;7;7;2025-03-21 10:24:50.382200;7abcc3bf-8da6-489b-81de-595fa88d2d07;1991;;;;;0.1985096;0.9325407;0.1390433;supination;0;;MVC;
66;-4;15;-76;41;-14;0;4;6;2025-03-21 10:24:50.403100;7abcc3bf-8da6-489b-81de-595fa88d2d07;1993;;;;;0.1984176;0.9332309;0.1394689;supination;0;;MVC;
67;11;5;-56;-2;-6;1;3;-14;2025-03-21 10:24:50.403100;7abcc3bf-8da6-489b-81de-595fa88d2d07;1993;;;;;0.1984176;0.9332309;0.1394689;supination;0;;MVC;
68;17;61;11;25;0;4;3;-15;2025-03-21 10:24:50.405100;7abcc3bf-8da6-489b-81de-595fa88d2d07;1993;;;;;0.1984176;0.9332309;0.1394689;supination;0;;MVC;
69;-11;-50;-22;-10;-22;-9;-3;8;2025-03-21 10:24:50.405100;7abcc3bf-8da6-489b-81de-595fa88d2d07;1993;;;;;0.1984176;0.9332309;0.1394689;supination;0;;MVC;
70;-8;-29;-37;-12;-24;3;-1;-4;2025-03-21 10:24:50.417100;7abcc3bf-8da6-489b-81de-595fa88d2d07;1994;;;;;0.1986268;0.9331909;0.1390991;supination;0;;MVC;
71;2;14;97;-12;-14;-3;0;-33;2025-03-21 10:24:50.418100;7abcc3bf-8da6-489b-81de-595fa88d2d07;1994;;;;;0.1986268;0.9331909;0.1390991;supination;0;;MVC;
72;-13;-17;-74;-18;-8;-5;-13;37;2025-03-21 10:24:50.424600;7abcc3bf-8da6-489b-81de-595fa88d2d07;1995;;;;;0.1986237;0.9336767;0.1392999;supination;0;;MVC;
73;8;35;-23;2;-53;-1;0;-8;2025-03-21 10:24:50.424600;7abcc3bf-8da6-489b-81de-595fa88d2d07;1995;;;;;0.1986237;0.9336767;0.1392999;supination;0;;MVC;
74;34;94;-64;-3;-17;10;23;45;2025-03-21 10:24:50.441000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1996;;;;;0.1987234;0.9336935;0.1392846;supination;0;;MVC;
75;-4;-47;80;75;-5;-12;-20;-21;2025-03-21 10:24:50.441000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1996;;;;;0.1987234;0.9336935;0.1392846;supination;0;;MVC;
76;-13;-18;-10;-31;-6;-1;-5;-50;2025-03-21 10:24:50.442000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1997;;;;;0.1988974;0.9334725;0.1389546;supination;0;;MVC;
77;-3;5;22;-12;-17;0;-4;17;2025-03-21 10:24:50.442000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1997;;;;;0.1988974;0.9334725;0.1389546;supination;0;;MVC;
78;-5;7;14;3;-32;4;3;8;2025-03-21 10:24:50.464000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1998;;;;;0.1990417;0.9335495;0.1392834;supination;0;;MVC;
79;2;-14;-23;-12;-2;-3;-3;8;2025-03-21 10:24:50.464000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1998;;;;;0.1990417;0.9335495;0.1392834;supination;0;;MVC;
80;-10;-14;-88;12;47;5;2;-20;2025-03-21 10:24:50.465000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1999;;;;;0.199133;0.9335515;0.1393168;supination;0;;MVC;
81;-1;32;58;13;-5;3;5;-7;2025-03-21 10:24:50.465000;7abcc3bf-8da6-489b-81de-595fa88d2d07;1999;;;;;0.199133;0.9335515;0.1393168;supination;0;;MVC;
82;34;66;-45;1;-19;5;4;7;2025-03-21 10:24:50.477500;7abcc3bf-8da6-489b-81de-595fa88d2d07;2000;;;;;0.199063;0.9331679;0.1388605;supination;0;;MVC;
83;-12;-50;119;-10;-78;-12;-5;-20;2025-03-21 10:24:50.477500;7abcc3bf-8da6-489b-81de-595fa88d2d07;2000;;;;;0.199063;0.9331679;0.1388605;supination;0;;MVC;
84;11;25;41;-4;3;3;7;8;2025-03-21 10:24:50.484400;7abcc3bf-8da6-489b-81de-595fa88d2d07;2000;;;;;0.199063;0.9331679;0.1388605;supination;0;;MVC;
85;-14;-18;31;26;5;2;-4;-18;2025-03-21 10:24:50.484400;7abcc3bf-8da6-489b-81de-595fa88d2d07;2000;;;;;0.199063;0.9331679;0.1388605;supination;0;;MVC;
86;2;29;-18;-15;-5;-3;-17;-62;2025-03-21 10:24:50.501200;7abcc3bf-8da6-489b-81de-595fa88d2d07;2002;;;;;0.1992606;0.9335768;0.1391561;supination;0;;MVC;
87;1;-15;-42;-12;15;3;5;10;2025-03-21 10:24:50.501200;7abcc3bf-8da6-489b-81de-595fa88d2d07;2002;;;;;0.1992606;0.9335768;0.1391561;supination;0;;MVC;
88;14;14;25;16;-24;-3;2;82;2025-03-21 10:24:50.501900;7abcc3bf-8da6-489b-81de-595fa88d2d07;2002;;;;;0.1992606;0.9335768;0.1391561;supination;0;;MVC;
89;-14;-82;-16;-27;-15;-5;3;-83;2025-03-21 10:24:50.501900;7abcc3bf-8da6-489b-81de-595fa88d2d07;2002;;;;;0.1992606;0.9335768;0.1391561;supination;0;;MVC;
90;-25;10;15;-15;-9;-10;-13;5;2025-03-21 10:24:50.522900;7abcc3bf-8da6-489b-81de-595fa88d2d07;2004;;;;;0.1994296;0.93356;0.1392462;supination;0;;MVC;
91;-7;2;-21;3;-36;3;-3;13;2025-03-21 10:24:50.522900;7abcc3bf-8da6-489b-81de-595fa88d2d07;2004;;;;;0.1994296;0.93356;0.1392462;supination;0;;MVC;
92;20;23;-77;-17;3;0;6;-4;2025-03-21 10:24:50.530800;7abcc3bf-8da6-489b-81de-595fa88d2d07;2004;;;;;0.1994296;0.93356;0.1392462;supination;0;;MVC;
93;-2;-30;-33;15;-39;0;-8;4;2025-03-21 10:24:50.530800;7abcc3bf-8da6-489b-81de-595fa88d2d07;2004;;;;;0.1994296;0.93356;0.1392462;supination;0;;MVC;
94;11;41;9;28;4;4;3;-9;2025-03-21 10:24:50.537800;7abcc3bf-8da6-489b-81de-595fa88d2d07;2005;;;;;0.1995474;0.9334304;0.1392407;supination;0;;MVC;
95;-20;-62;-57;-38;-4;-7;13;27;2025-03-21 10:24:50.537800;7abcc3bf-8da6-489b-81de-595fa88d2d07;2005;;;;;0.1995474;0.9334304;0.1392407;supination;0;;MVC;
96;1;17;49;-17;-11;-6;-9;-35;2025-03-21 10:24:50.545800;7abcc3bf-8da6-489b-81de-595fa88d2d07;2006;;;;;0.1997388;0.933113;0.1389568;supination;0;;MVC;
97;-3;0;59;4;-32;2;-2;32;2025-03-21 10:24:50.545800;7abcc3bf-8da6-489b-81de-595fa88d2d07;2006;;;;;0.1997388;0.933113;0.1389568;supination;0;;MVC;
98;6;23;-15;23;12;6;0;-14;2025-03-21 10:24:50.560800;7abcc3bf-8da6-489b-81de-595fa88d2d07;2007;;;;;0.1998181;0.933426;0.1396258;supination;0;;MVC;
99;-3;-15;-16;-22;-8;-2;6;58;2025-03-21 10:24:50.560800;7abcc3bf-8da6-489b-81de-595fa88d2d07;2007;;;;;0.1998181;0.933426;0.1396258;supination;0;;MVC;
100;-8;-33;-8;-30;-25;-9;-10;32;2025-03-21 10:24:50.561700;7abcc3bf-8da6-489b-81de-595fa88d2d07;2007;;;;;0.1998181;0.933426;0.1396258;supination;0;;MVC;
101;8;12;-10;20;-4;5;6;-26;2025-03-21 10:24:50.561700;7abcc3bf-8da6-489b-81de-595fa88d2d07;2007;;;;;0.1998181;0.933426;0.1396258;supination;0;;MVC;
102;6;15;13;-22;11;0;-7;-43;2025-03-21 10:24:50.590700;7abcc3bf-8da6-489b-81de-595fa88d2d07;2010;;;;;0.1998367;0.9332;0.1396923;supination;0;;MVC;
103;10;11;-40;32;-3;0;-3;2;2025-03-21 10:24:50.590700;7abcc3bf-8da6-489b-81de-595fa88d2d07;2010;;;;;0.1998367;0.9332;0.1396923;supination;0;;MVC;
104;-7;5;16;20;-40;5;9;27;2025-03-21 10:24:50.591700;7abcc3bf-8da6-489b-81de-595fa88d2d07;2010;;;;;0.1998367;0.9332;0.1396923;supination;0;;MVC;
105;9;30;29;21;15;-3;5;39;2025-03-21 10:24:50.592700;7abcc3bf-8da6-489b-81de-595fa88d2d07;2010;;;;;0.1998367;0.9332;0.1396923;supination;0;;MVC;
106;-6;-19;127;-7;11;-8;-3;19;2025-03-21 10:24:50.605600;7abcc3bf-8da6-489b-81de-595fa88d2d07;2011;;;;;0.1999958;0.9330163;0.139781;supination;0;;MVC;
107;-6;-5;-50;-39;-35;-1;-5;-52;2025-03-21 10:24:50.605600;7abcc3bf-8da6-489b-81de-595fa88d2d07;2011;;;;;0.1999958;0.9330163;0.139781;supination;0;;MVC;
108;-9;-4;-24;10;-21;3;-6;-43;2025-03-21 10:24:50.607600;7abcc3bf-8da6-489b-81de-595fa88d2d07;2011;;;;;0.1999958;0.9330163;0.139781;supination;0;;MVC;
109;-2;22;-78;2;15;-5;-3;-11;2025-03-21 10:24:50.607600;7abcc3bf-8da6-489b-81de-595fa88d2d07;2011;;;;;0.1999958;0.9330163;0.139781;supination;0;;MVC;
110;23;41;19;21;7;-2;4;43;2025-03-21 10:24:50.652000;7abcc3bf-8da6-489b-81de-595fa88d2d07;2015;;;;;0.2001972;0.9321899;0.1392565;supination;0;;MVC;
111;-10;-2;-25;-29;-14;2;16;-7;2025-03-21 10:24:50.652000;7abcc3bf-8da6-489b-81de-595fa88d2d07;2015;;;;;0.2001972;0.9321899;0.1392565;supination;0;;MVC;
112;5;-3;-32;3;50;6;-21;-29;2025-03-21 10:24:50.653000;7abcc3bf-8da6-489b-81de-595fa88d2d07;2015;;;;;0.2001972;0.9321899;0.1392565;supination;0;;MVC;
113;-21;-44;5;-4;-91;-13;-13;14;2025-03-21 10:24:50.653000;7abcc3bf-8da6-489b-81de-595fa88d2d07;2015;;;;;0.2001972;0.9321899;0.1392565;supination;0;;MVC;
114;6;5;8;30;-7;-5;8;28;2025-03-21 10:24:50.667000;7abcc3bf-8da6-489b-81de-595fa88d2d07;2016;;;;;0.200209;0.9323078;0.1394525;supination;0;;MVC;
115;1;26;-51;18;-4;7;10;8;2025-03-21 10:24:50.667000;7abcc3bf-8da6-489b-81de-595fa88d2d07;2016;;;;;0.200209;0.9323078;0.1394525;supination;0;;MVC;
116;3;15;24;-31;-2;-5;-1;-12;2025-03-21 10:24:50.668000;7abcc3bf-8da6-489b-81de-595fa88d2d07;2016;;;;;0.200209;0.9323078;0.1394525;supination;0;;MVC;
117;-16;-19;61;-19;-28;-6;-9;-7;2025-03-21 10:24:50.669000;7abcc3bf-8da6-489b-81de-595fa88d2d07;2017;;;;;0.2002941;0.9320784;0.1393974;supination;0;;MVC;
118;-12;-37;-40;36;35;4;0;8;2025-03-21 10:24:50.669000;7abcc3bf-8da6-489b-81de-595fa88d2d07;2017;;;;;0.2002941;0.9320784;0.1393974;supination;0;;MVC;
119;-13;-14;-116;-40;-59;1;-1;-30;2025-03-21 10:24:50.669000;7abcc3bf-8da6-489b-81de-595fa88d2d07;2017;;;;;0.2002941;0.9320784;0.1393974;supination;0;;MVC;
120;2;14;12;19;8;3;8;-27;2025-03-21 10:24:50.673000;7abcc3bf-8da6-489b-81de-595fa88d2d07;2017;;;;;0.2002941;0.9320784;0.1393974;supination;0;;MVC;
121;27;72;-2;10;20;6;2;7;2025-03-21 10:24:50.673000;7abcc3bf-8da6-489b-81de-595fa88d2d07;2017;;;;;0.2002941;0.9320784;0.1393974;supination;0;;MVC;
122;-2;-30;63;-35;-50;-12;-7;16;2025-03-21 10:24:50.680900;7abcc3bf-8da6-489b-81de-595fa88d2d07;2018;;;;;0.2002998;0.9316416;0.1389985;supination;0;;MVC;
123;4;15;-9;9;-2;-1;3;44;2025-03-21 10:24:50.680900;7abcc3bf-8da6-489b-81de-595fa88d2d07;2018;;;;;0.2002998;0.9316416;0.1389985;supination;0;;MVC;
124;9;11;16;27;29;1;7;-35;2025-03-21 10:24:50.681900;7abcc3bf-8da6-489b-81de-595fa88d2d07;2018;;;;;0.2002998;0.9316416;0.1389985;supination;0;;MVC;
125;-7;-5;-16;-26;9;-7;-26;29;2025-03-21 10:24:50.681900;7abcc3bf-8da6-489b-81de-595fa88d2d07;2018;;;;;0.2002998;0.9316416;0.1389985;supination;0;;MVC;
126;7;1;20;14;-70;-1;0;-2;2025-03-21 10:24:50.703400;7abcc3bf-8da6-489b-81de-595fa88d2d07;2020;;;;;0.2002036;0.9316469;0.1393867;supination;0;;MVC;
127;-8;-25;34;8;5;-6;-5;-40;2025-03-21 10:24:50.703400;7abcc3bf-8da6-489b-81de-595fa88d2d07;2020;;;;;0.2002036;0.9316469;0.1393867;supination;0;;MVC;
128;-12;-35;-35;-31;-36;-6;9;47;2025-03-21 10:24:50.704900;7abcc3bf-8da6-489b-81de-595fa88d2d07;2020;;;;;0.2002036;0.9316469;0.1393867;supination;0;;MVC;
129;11;52;-54;21;59;6;2;2;2025-03-21 10:24:50.704900;7abcc3bf-8da6-489b-81de-595fa88d2d07;2020;;;;;0.2002036;0.9316469;0.1393867;supination;0;;MVC;
130;-5;-12;3;9;-7;0;-5;-18;2025-03-21 10:24:50.725400;7abcc3bf-8da6-489b-81de-595fa88d2d07;2021;;;;;0.2002807;0.9312613;0.1391397;supination;0;;MVC;
131;-3;2;5;-16;-20;1;-6;-3;2025-03-21 10:24:50.725400;7abcc3bf-8da6-489b-81de-595fa88d2d07;2021;;;;;0.2002807;0.9312613;0.1391397;supination;0;;MVC;
132;-21;-44;37;23;-18;-9;-8;-8;2025-03-21 10:24:50.731400;7abcc3bf-8da6-489b-81de-595fa88d2d07;2022;;;;;0.2002204;0.9313743;0.1397123;supination;0;;MVC;
133;-9;-19;-48;-14;-26;-1;-1;15;2025-03-21 10:24:50.731400;7abcc3bf-8da6-489b-81de-595fa88d2d07;2022;;;;;0.2002204;0.9313743;0.1397123;supination;0;;MVC;
134;-3;-9;-79;2;-12;-4;8;26;2025-03-21 10:24:50.740400;7abcc3bf-8da6-489b-81de-595fa88d2d07;2023;;;;;0.2001324;0.9309932;0.1395097;supination;0;;MVC;
135;3;13;41;3;7;1;-1;-8;2025-03-21 10:24:50.740400;7abcc3bf-8da6-489b-81de-595fa88d2d07;2023;;;;;0.2001324;0.9309932;0.1395097;supination;0;;MVC;
136;-6;-14;100;-22;-23;-5;-28;-31;2025-03-21 10:24:50.742300;7abcc3bf-8da6-489b-81de-595fa88d2d07;2023;;;;;0.2001324;0.9309932;0.1395097;supination;0;;MVC;
