precision,recall,f1-score,support
0.8746081504702194,0.9238410596026491,0.8985507246376812,302.0
0.8532608695652174,0.9573170731707317,0.9022988505747126,328.0
0.9230769230769231,0.8362369337979094,0.8775137111517367,287.0
0.8982456140350877,0.8126984126984127,0.8533333333333334,315.0
0.8839285714285714,0.8839285714285714,0.8839285714285714,0.8839285714285714
0.8872978892868619,0.8825233698174257,0.8829241549243659,1232.0
0.8862594740288371,0.8839285714285714,0.8830866695857419,1232.0
