EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
-23;-49;-47;-2;-6;-30;-28;15;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.4760
-83;-107;-46;5;-103;-64;-89;-9;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.4790
23;54;53;0;6;34;27;-19;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.4790
48;71;17;-6;68;37;51;8;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.4790
1;-6;-19;-3;12;-9;-5;12;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.4790
-61;-76;-40;2;-65;-46;-61;-3;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.4790
9;20;31;5;-18;9;7;-14;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.4790
39;65;23;-4;57;35;51;6;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.4800
3;-9;-17;-2;22;-3;4;10;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.4810
-51;-77;-39;8;-61;-43;-57;-2;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.4810
7;17;29;0;-15;11;4;-16;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.4950
51;67;22;-4;57;33;49;4;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.4950
-2;-14;-20;-5;14;-7;1;9;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5039
-48;-66;-27;4;-60;-38;-50;-6;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5039
9;21;27;2;-3;15;11;-14;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5079
36;46;10;-2;46;24;36;7;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5089
-9;-15;-19;-1;-3;-12;-13;9;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5179
-38;-42;-16;2;-40;-25;-34;-4;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5189
13;26;23;-1;7;13;14;-7;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5418
18;26;4;-6;29;12;20;6;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5418
-9;-18;-12;-3;-7;-10;-10;3;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5418
-22;-22;-9;0;-24;-13;-19;-5;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5428
7;14;13;-4;6;9;11;-3;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5623
13;5;1;-3;15;5;10;1;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5623
2;0;-8;2;-2;-3;-5;1;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5633
-22;-17;-6;-1;-17;-9;-15;-4;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5633
6;2;7;1;2;4;6;-3;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5832
7;23;4;-5;13;7;8;2;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.5832
4;29;45;7;-29;13;4;-25;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6171
71;97;39;-6;88;53;77;4;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6171
7;-3;-26;-3;26;-4;1;14;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6181
-62;-84;-48;0;-68;-51;-66;-1;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6181
-16;-4;20;5;-37;-1;-13;-17;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6221
48;65;32;-8;51;37;50;-1;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6221
23;23;-7;-4;37;9;20;10;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6231
-59;-76;-48;2;-59;-46;-60;2;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6231
-20;-18;14;6;-38;-8;-18;-15;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6281
37;61;28;-6;39;31;40;-4;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6281
23;23;-8;-6;39;9;20;11;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6441
-54;-70;-41;3;-56;-42;-55;1;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6441
-8;-7;16;4;-30;-4;-12;-15;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6510
38;58;26;-3;48;35;46;2;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6510
12;7;-13;-4;19;-2;7;8;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6580
-47;-56;-28;0;-48;-35;-45;-2;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6580
7;15;20;0;-12;5;1;-10;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6670
23;36;12;-4;35;22;30;4;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6670
-4;-6;-12;2;8;-6;-2;6;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6889
-29;-39;-17;2;-35;-24;-32;-4;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6889
2;5;11;2;-2;5;4;-7;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6959
21;23;5;-4;18;9;16;1;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.6959
2;-1;-7;-3;2;-3;-3;1;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.7029
-16;-19;-11;-1;-19;-12;-17;-1;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.7029
-1;4;8;1;-3;5;1;-5;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.7179
16;21;6;1;10;5;11;1;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.7179
0;-7;-5;0;6;0;2;2;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.7333
-12;-19;-11;2;-17;-11;-16;-2;3d75485c-063c-45cd-b867-d09e0b10310e;2025-05-06 10:10:44.7333
