EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
-2;0;-1;0;0;-2;-11;-3;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.3992
2;-1;-1;-1;-1;-7;-2;-2;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.4012
-1;-1;-2;0;0;3;-13;-1;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.4012
0;-1;-2;-1;0;0;5;0;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.4022
-1;-1;-2;0;-1;-5;4;4;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.4261
-3;-1;-2;0;0;1;-1;-1;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.4261
0;-2;-1;-1;-2;1;-2;-3;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.4271
1;-2;-1;0;0;0;1;-1;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.4271
1;0;-1;2;3;6;-2;-1;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.4690
-1;-2;-1;-2;-4;4;-2;0;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.4700
3;-1;0;0;-1;-6;7;-1;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.4860
0;-1;-2;0;0;-2;-5;2;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.4870
-1;-1;1;-2;0;4;0;1;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.5064
1;1;0;4;1;0;1;1;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.5074
0;1;-2;0;-2;-3;-8;-5;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.5174
-1;-2;1;0;0;0;-3;0;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.5174
-3;-2;-3;-3;-1;-4;-5;-3;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.5204
-1;1;-1;-1;3;1;6;-1;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.5204
-2;0;-1;-1;-2;-2;1;-2;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.5224
-1;-2;0;0;-2;-3;0;1;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.5224
-2;0;-2;-2;0;1;1;-2;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.5463
0;-1;0;0;-1;-1;-4;-2;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.5473
0;-1;-1;1;-1;-3;-6;-1;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.5473
-1;-1;-1;-2;-3;-4;17;3;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.5473
-1;-2;1;0;0;2;-4;-1;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.5483
-1;-2;-4;-1;-3;1;-1;-1;b12a5293-eb5b-4cbb-9e14-dd1c3e367bd7;2025-05-09 14:39:03.5483
