precision,recall,f1-score,support
0.9471698113207547,0.8655172413793103,0.9045045045045045,290.0
0.6794117647058824,0.7107692307692308,0.6947368421052632,325.0
0.9906976744186047,0.684887459807074,0.8098859315589354,311.0
0.628992628992629,0.8504983388704319,0.7231638418079096,301.0
0.7750611246943765,0.7750611246943765,0.7750611246943765,0.7750611246943765
0.8115679698594677,0.7779180677065118,0.7830727799941531,1227.0
0.8092272427737555,0.7750611246943765,0.780474833813795,1227.0
