EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
-2;-1;1;1;2;-2;-1;-12;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7161
5;1;1;3;4;0;-2;5;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7190
-4;0;-2;-1;-3;0;-2;-12;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7190
-1;-3;-3;-7;-9;0;1;13;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7190
0;-1;0;1;1;-1;-2;-2;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7250
-1;0;1;1;2;-1;-2;2;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7250
-2;-1;-2;1;-3;-1;0;-2;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7260
-4;-2;-2;-3;-5;-1;-5;-16;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7260
1;-1;-4;-1;-4;-1;-1;-2;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7704
1;0;-1;-5;-2;-2;-3;-2;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7704
1;3;1;1;3;-1;-1;-1;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7864
0;-1;-1;0;1;-1;-2;-6;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7864
1;-3;-2;-2;0;-2;1;9;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7874
-1;-2;0;-5;-3;-1;-2;-2;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7874
0;0;1;-1;-1;1;-4;-21;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7884
-1;1;-3;0;-2;0;1;8;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.7884
8;-1;1;-2;-1;0;3;27;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.8223
-2;-3;-1;-3;-3;-2;-1;-5;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.8223
-4;0;2;-1;0;-1;-2;-3;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.8841
2;1;0;1;-2;-1;2;26;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.8841
-2;-3;-4;-5;-1;0;0;25;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.8851
4;1;0;1;1;0;1;-22;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.8851
2;-1;0;-1;0;0;3;16;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.9140
3;-1;0;1;-3;-3;-3;2;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.9140
-3;-2;0;-3;-1;-3;-1;-9;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.9150
-4;-2;-1;-3;-3;-1;-1;3;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.9150
-4;-1;-3;0;-2;-1;-4;-18;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.9270
-1;0;-2;-2;-2;0;1;18;53f998d3-26b0-4e7a-b551-c94cf730645c;2025-05-08 13:20:15.9270
