precision,recall,f1-score,support
0.9910714285714286,0.8072727272727273,0.8897795591182365,275.0
0.9908256880733946,0.8470588235294118,0.9133192389006343,255.0
0.9864253393665159,0.8755020080321285,0.9276595744680851,249.0
0.6836461126005362,0.9922178988326849,0.8095238095238095,257.0
0.8793436293436293,0.8793436293436293,0.8793436293436293,0.8793436293436293
0.9129921421529688,0.8805128644167382,0.8850705455026913,1036.0
0.9136314225448444,0.8793436293436293,0.884768955373889,1036.0
