EMG1MAV,EMG2MAV,EMG3MAV,EMG4MAV,EMG5MAV,EMG6MAV,EMG7MAV,EMG8MAV,EMG1Slope,EMG2Slope,EMG3Slope,EMG4Slope,EMG5Slope,EMG6Slope,EMG7Slope,EMG8Slope,EMG1ZC,EMG2ZC,EMG3ZC,EMG4ZC,EMG5ZC,EMG6ZC,EMG7ZC,EMG8ZC,EMG1SSC,EMG2SSC,EMG3SSC,EMG4SSC,EMG5SSC,EMG6SSC,EMG7SSC,EMG8SSC,EMG1WFL,EMG2WFL,EMG3WFL,EMG4WFL,EMG5WFL,EMG6WFL,EMG7WFL,EMG8WFL,activeCube,activeCubeX,activeCubeY,trackerX,trackerY,trackerZ,GoalGesture
36.625,8.2,6.575,5.0,3.45,3.475,24.675,17.325,3.675,0.925,1.325,0.575,0.375,0.275,9.8,-3.6,22,21,20,20,20,18,21,21,27,27,26,28,27,24,24,25,2241,541,420,325,196,199,1512,1043,0.0,-0.383,0.617,-0.17,0.802,0.261,1
40.3,9.125,7.9,5.575,3.825,3.75,34.475,13.725,5.925,-0.7,0.55,-0.325,0.45,-0.15,-2.275,0.275,24,25,22,21,19,23,24,23,29,27,25,27,31,25,28,25,2751,602,515,364,237,227,2239,881,0.0,-0.383,0.617,-0.169,0.801,0.261,1
46.225,8.425,8.45,5.25,4.275,3.6,32.2,14.0,-9.6,-0.1,-0.925,-0.7,0.1,-0.15,-11.05,-2.4,22,24,22,22,18,21,25,23,28,26,24,26,26,27,29,25,3111,513,593,360,278,223,2051,839,0.0,-0.383,0.617,-0.169,0.802,0.262,1
36.625,8.325,7.525,4.55,4.375,3.45,21.15,11.6,-8.825,1.25,-0.275,0.2,-0.875,0.2,0.775,0.3,25,24,22,22,16,21,25,19,29,28,27,25,20,24,26,24,2451,504,472,290,244,220,1380,668,0.0,-0.383,0.617,-0.168,0.802,0.263,1
27.8,9.575,7.25,4.75,3.5,3.65,21.925,11.9,-1.4,-1.675,-0.2,-0.925,-0.475,-0.35,2.625,-1.675,26,27,26,26,16,21,22,23,26,33,29,25,24,20,25,27,1669,675,480,289,206,213,1521,771,0.0,-0.383,0.617,-0.168,0.802,0.263,1
26.4,7.9,7.05,3.825,3.025,3.3,24.55,10.225,-2.85,-0.925,0.35,-0.25,0.525,0.125,-2.425,0.5,22,23,24,19,20,18,18,17,24,28,24,21,29,19,25,27,1512,504,453,202,203,177,1530,616,0.0,-0.383,0.617,-0.168,0.802,0.263,1
23.55,6.975,7.4,3.575,3.55,3.425,22.125,10.725,-2.2,0.7,1.1,1.05,1.025,0.3,3.525,4.675,24,18,23,18,17,20,21,19,27,22,25,20,19,22,24,27,1504,415,444,207,164,202,1256,665,0.0,-0.383,0.617,-0.166,0.803,0.263,1
21.35,7.675,8.5,4.625,4.575,3.725,25.65,15.4,1.225,1.025,0.475,1.45,-0.425,0.6,0.425,-0.175,24,22,22,26,15,18,24,25,26,26,26,26,19,24,23,26,1441,496,528,335,233,219,1553,1090,0.0,-0.383,0.617,-0.165,0.804,0.264,1
22.575,8.7,8.975,6.075,4.15,4.325,26.075,15.225,-2.375,0.975,-1.4,0.225,-0.725,0.2,-2.925,-2.25,20,26,25,26,20,24,24,22,24,26,30,27,27,28,24,28,1518,598,586,396,262,273,1697,1109,0.0,-0.383,0.617,-0.164,0.805,0.265,1
20.2,9.675,7.575,6.3,3.425,4.525,23.15,12.975,-9.375,-3.9,-3.7,-2.675,-0.575,-1.575,-8.65,-1.125,24,22,25,23,22,25,24,25,27,27,27,25,25,29,25,27,1444,641,524,417,221,286,1420,897,0.0,-0.383,0.617,-0.164,0.804,0.265,1
10.825,5.775,3.875,3.625,2.85,2.95,14.5,11.85,-7.95,-3.9,-2.15,-1.7,-0.475,-0.45,-11.05,-1.575,21,16,15,20,15,16,20,22,24,26,18,22,21,24,26,24,661,392,248,231,163,188,864,763,0.0,-0.383,0.617,0.017,0.767,0.14,1
2.875,1.875,1.725,1.925,2.375,2.5,3.45,10.275,-0.825,-0.15,0.05,0.075,-0.075,0.025,-0.375,-1.525,15,12,10,15,12,17,17,22,20,17,15,18,18,25,26,23,131,100,79,103,115,179,203,638,0.0,-0.383,0.617,0.216,0.726,-0.001,1
2.05,1.725,1.775,2.0,2.3,2.525,3.075,8.75,0.375,-0.225,-0.175,-0.525,-0.75,-0.4,-0.65,-0.65,12,12,13,17,15,18,23,21,22,16,19,18,18,27,26,22,125,88,93,101,114,171,200,556,0.0,-0.383,0.617,0.235,0.721,-0.015,1
2.425,1.5,1.6,1.475,1.55,2.125,2.425,8.1,-0.275,-0.075,-0.075,-0.125,-0.075,0.625,0.05,-0.625,14,10,16,14,11,14,18,12,21,15,22,20,15,21,21,18,126,74,90,78,76,125,133,460,0.0,-0.383,0.617,0.235,0.722,-0.015,1
2.15,1.425,1.525,1.35,1.475,2.75,2.475,7.475,-0.425,0.9,0.475,0.35,0.5,1.1,0.45,0.1,12,4,10,9,12,16,17,12,16,18,14,21,20,20,20,26,106,66,65,73,78,177,122,445,0.0,-0.383,0.617,0.234,0.721,-0.016,1
1.725,2.325,2.0,1.7,1.975,3.85,2.925,7.575,0.0,1.025,2.45,0.825,0.025,-0.325,0.4,-1.75,8,7,9,13,17,17,18,17,15,22,14,24,20,20,23,26,96,117,101,92,94,238,173,439,0.0,-0.383,0.617,0.232,0.724,-0.014,1
1.725,3.35,4.45,2.525,2.0,3.525,3.325,5.825,0.375,2.8,1.475,0.25,0.375,-1.275,-0.525,-3.525,13,17,14,20,16,15,16,18,18,25,22,25,21,19,21,21,93,207,276,160,104,188,188,347,0.0,-0.383,0.617,0.226,0.734,-0.001,1
2.1,6.15,5.925,2.775,2.375,2.25,2.8,2.3,0.125,1.875,-1.275,-0.325,-0.1,-0.425,-1.325,-0.75,18,22,22,17,14,14,17,15,22,25,27,25,23,22,26,23,124,376,385,184,124,115,166,119,0.0,-0.383,0.617,0.207,0.749,0.03,1
2.225,8.025,4.65,2.45,2.275,1.825,1.475,1.55,-0.425,-2.1,-1.05,-0.15,-0.8,-0.475,-0.25,0.0,19,22,26,17,10,13,10,10,22,25,30,23,21,24,24,23,131,491,322,159,113,105,91,82,0.0,-0.383,0.617,0.173,0.765,0.072,1
1.8,5.925,3.6,2.3,1.475,1.35,1.225,1.55,0.65,-0.05,-0.075,-0.15,0.525,-0.15,0.075,0.025,15,21,20,16,5,9,6,8,21,24,24,20,16,17,19,19,106,403,233,139,70,64,59,73,0.0,-0.383,0.617,0.121,0.783,0.124,1
2.45,5.875,3.525,2.15,2.0,1.2,1.3,1.575,0.7,0.875,1.15,0.4,0.275,-0.05,-0.075,0.05,13,21,16,13,15,6,11,9,19,21,24,22,18,13,19,17,146,374,203,140,108,48,62,74,0.0,-0.383,0.617,0.054,0.799,0.182,1
3.15,6.75,4.675,2.55,2.275,1.15,1.225,1.625,0.125,0.375,0.55,0.65,0.35,0.075,-0.05,0.25,17,18,19,13,20,6,10,12,16,24,23,23,23,18,17,12,184,385,255,163,131,60,55,75,0.0,-0.383,0.617,-0.019,0.805,0.233,1
3.275,7.125,5.225,3.2,2.625,1.225,1.175,1.875,4.4,0.8,0.05,0.225,0.7,0.25,0.425,1.85,19,16,17,17,19,8,9,13,21,27,21,25,27,19,22,15,193,430,297,222,167,64,63,96,0.0,-0.383,0.617,-0.092,0.802,0.277,1
7.675,7.925,5.275,3.425,3.325,1.475,1.6,3.725,7.75,-0.85,0.5,0.475,-0.075,0.725,2.475,4.15,20,19,25,17,19,8,12,17,24,27,28,18,28,20,27,22,483,523,370,206,199,76,107,240,0.0,-0.383,0.617,-0.15,0.793,0.308,1
15.425,7.075,5.775,3.9,3.25,2.2,4.075,7.875,0.425,-0.95,0.55,0.325,-0.475,0.9,7.15,2.2,21,22,23,17,16,12,15,25,24,25,23,21,21,24,23,29,973,432,352,230,170,140,261,534,0.0,-0.383,0.617,-0.187,0.786,0.327,1
15.85,6.125,6.325,4.225,2.775,3.1,11.225,10.075,-4.075,-0.95,0.85,-0.6,-0.225,-0.375,-1.325,-3.15,24,20,18,20,17,20,19,26,27,22,18,23,22,26,19,28,999,388,364,263,145,219,686,693,0.0,-0.383,0.617,-0.205,0.781,0.334,1
11.775,5.175,7.175,3.625,2.55,2.725,9.9,6.925,0.35,-0.45,0.375,-0.375,0.2,-0.85,-6.225,-2.2,21,21,22,24,24,14,20,23,28,25,20,25,27,20,21,25,733,342,436,230,155,170,592,493,0.0,-0.383,0.617,-0.211,0.777,0.334,1
12.125,4.725,7.55,3.25,2.75,1.875,3.675,4.725,8.0,0.85,0.35,0.475,0.2,0.275,3.325,1.925,17,23,21,19,17,10,18,17,27,23,23,23,21,17,24,21,760,304,452,191,164,101,218,315,0.0,-0.383,0.617,-0.211,0.775,0.331,1
20.125,5.575,7.9,3.725,2.95,2.15,7.0,6.65,4.35,0.15,-0.825,0.075,-0.05,0.0,3.85,2.45,18,20,19,15,14,11,21,21,26,18,23,22,20,18,26,25,1336,347,479,212,162,105,468,430,0.0,-0.383,0.617,-0.209,0.775,0.33,1
24.475,5.725,7.075,3.8,2.9,2.15,10.85,9.1,-4.6,-1.025,-0.625,0.3,-0.125,-0.4,-2.7,-0.275,18,20,20,21,18,12,22,24,29,24,25,26,23,23,27,25,1501,384,465,223,168,110,706,588,0.0,-0.383,0.617,-0.207,0.776,0.328,1
19.875,4.7,6.45,4.1,2.775,1.75,8.15,8.825,2.15,-0.075,1.35,1.325,-0.025,0.075,-0.925,-1.3,23,23,17,22,14,11,15,27,30,27,30,23,22,24,27,28,1220,318,429,225,149,107,502,617,0.0,-0.383,0.617,-0.204,0.776,0.327,1
22.025,4.625,7.8,5.425,2.75,1.825,7.225,7.525,-0.875,0.225,-0.625,-0.6,-0.325,0.125,0.375,0.15,29,20,21,24,15,10,15,26,31,24,29,24,21,26,25,30,1514,296,516,327,151,109,406,512,0.0,-0.383,0.617,-0.202,0.777,0.327,1
21.15,4.85,7.175,4.825,2.425,1.95,7.6,7.675,-6.825,-0.775,-2.475,-2.0,-0.1,-0.125,-2.65,-0.975,27,18,24,27,16,13,25,25,31,25,29,28,19,20,25,27,1491,320,492,325,144,109,441,494,0.0,-0.383,0.617,-0.201,0.778,0.328,1
14.325,4.075,4.7,2.825,2.325,1.825,4.95,6.7,1.525,0.475,1.95,1.225,0.625,0.075,2.275,-0.35,20,18,22,22,16,14,20,19,26,24,27,27,22,22,25,23,922,255,310,194,146,105,321,390,0.0,-0.383,0.617,-0.201,0.78,0.329,1
15.85,4.55,6.65,4.05,2.95,1.9,7.225,6.35,6.025,0.875,1.625,1.475,-0.125,0.125,3.325,3.0,22,23,24,20,16,15,16,18,26,26,26,26,26,24,27,22,1034,289,456,278,183,112,408,404,0.0,-0.383,0.617,-0.203,0.784,0.329,1
21.875,5.425,8.275,5.525,2.825,2.025,10.55,9.35,-3.475,-1.05,-2.575,-1.975,-0.925,-0.175,0.875,-0.325,28,24,27,25,20,18,23,23,29,28,28,29,29,19,26,28,1443,334,577,382,181,120,606,613,0.0,-0.383,0.617,-0.205,0.787,0.33,1
18.4,4.375,5.7,3.55,1.9,1.85,11.425,9.025,-6.15,-0.85,-0.075,-0.775,0.05,-0.075,-0.95,-2.375,29,20,25,22,17,17,27,23,30,24,27,25,25,20,28,28,1211,240,393,240,110,110,739,586,0.0,-0.383,0.617,-0.205,0.787,0.33,1
12.25,3.525,5.625,2.775,1.95,1.775,10.475,6.65,0.925,0.225,1.8,0.875,0.35,0.3,0.1,1.1,26,19,23,19,11,17,22,21,31,22,26,27,21,26,26,24,736,216,373,174,91,109,670,454,0.0,-0.383,0.617,-0.204,0.788,0.33,1
13.175,3.75,7.425,3.65,2.3,2.075,10.575,7.75,1.025,0.2,-0.45,0.1,0.275,0.325,0.725,0.95,25,14,20,17,15,13,21,21,30,21,23,25,24,23,24,25,901,223,472,213,140,117,639,526,0.0,-0.383,0.617,-0.203,0.789,0.33,1
14.2,3.95,6.975,3.75,2.575,2.4,11.3,8.7,7.175,-0.75,-0.4,0.225,-0.025,-0.225,1.075,1.125,27,16,22,20,15,10,21,20,29,23,26,24,20,15,26,25,1007,215,468,226,146,111,699,600,0.0,-0.383,0.617,-0.203,0.79,0.33,1
21.375,3.2,6.575,3.975,2.55,2.175,12.375,9.825,1.775,0.375,1.2,0.4,0.025,0.0,4.475,0.375,30,18,26,22,15,13,20,19,31,23,31,28,21,19,26,27,1523,202,452,248,139,105,805,676,0.0,-0.383,0.617,-0.202,0.791,0.33,1
23.15,3.575,7.775,4.375,2.575,2.175,16.85,10.2,-0.9,1.975,0.325,0.125,-0.075,0.025,2.675,-0.25,25,17,28,24,18,16,21,27,29,24,33,24,23,26,26,30,1639,235,573,284,156,126,1061,716,0.0,-0.383,0.617,-0.201,0.791,0.33,1
22.25,5.55,8.1,4.5,2.5,2.2,19.525,9.95,0.5,0.025,-0.3,0.0,-0.3,0.2,-1.25,0.0,23,22,22,23,14,19,20,28,30,25,26,25,23,30,28,26,1472,397,507,312,150,137,1195,704,0.0,-0.383,0.617,-0.201,0.791,0.33,1
22.75,5.575,7.8,4.5,2.2,2.4,18.275,9.95,-4.1,-0.75,-0.025,-0.375,0.225,0.525,0.0,1.1,22,21,19,21,12,15,18,27,25,23,25,27,26,22,27,25,1453,392,449,283,140,132,1006,655,0.0,-0.383,0.617,-0.201,0.789,0.33,1
18.65,4.825,7.775,4.125,2.425,2.925,18.275,11.05,0.575,-0.25,-0.225,-0.325,0.1,-0.2,-0.825,1.1,18,17,20,21,14,13,18,24,25,22,26,27,23,21,27,30,1072,302,465,232,136,159,1075,717,0.0,-0.383,0.617,-0.204,0.785,0.33,1
19.225,4.575,7.55,3.8,2.525,2.725,17.45,12.15,1.2,0.175,-1.15,0.0,-0.475,-0.875,-3.425,-2.45,18,18,20,19,15,17,19,22,27,28,27,25,19,21,26,32,1163,291,441,233,122,156,1032,764,0.0,-0.383,0.617,-0.207,0.781,0.331,1
20.425,4.75,6.4,3.8,2.05,1.85,14.025,9.7,0.7,1.125,0.15,0.325,0.4,0.225,3.325,-3.45,22,22,19,21,17,13,20,19,25,30,27,28,22,18,20,26,1271,325,386,263,113,97,795,589,0.0,-0.383,0.617,-0.21,0.778,0.333,1
21.125,5.875,6.55,4.125,2.45,2.075,17.35,6.25,-4.75,-0.05,-0.225,0.1,0.325,0.625,0.925,0.925,25,15,21,21,15,14,27,15,27,22,29,27,27,25,26,21,1422,304,434,269,147,137,1200,323,0.0,-0.383,0.617,-0.212,0.774,0.334,1
16.375,5.825,6.325,4.225,2.775,2.7,18.275,7.175,1.5,-1.55,-0.725,-0.625,-0.425,-0.3,-1.85,1.925,26,18,22,18,15,20,30,21,27,22,25,26,28,27,28,24,1129,307,378,262,173,188,1269,415,0.0,-0.383,0.617,-0.214,0.771,0.334,1
17.875,4.275,5.6,3.6,2.35,2.4,16.425,9.1,6.825,-0.325,-0.25,-0.1,0.025,-0.175,-1.425,-0.775,27,23,23,20,16,21,30,23,26,26,24,26,21,26,29,27,1132,280,333,233,142,159,1131,573,0.0,-0.383,0.617,-0.215,0.769,0.334,1
24.7,3.95,5.35,3.5,2.375,2.225,15.0,8.325,-1.975,0.825,-0.45,-0.25,-0.3,0.1,-2.9,-1.1,26,20,27,23,18,20,26,20,25,23,29,22,17,27,27,25,1644,264,364,217,130,145,977,505,0.0,-0.383,0.617,-0.216,0.769,0.334,1
22.725,4.775,4.9,3.25,2.075,2.325,12.1,7.225,-2.4,-0.35,0.15,-0.825,-0.15,0.225,-0.6,-1.625,24,22,28,21,13,21,23,18,23,25,29,24,24,24,26,23,1408,321,328,204,119,144,774,420,0.0,-0.383,0.617,-0.216,0.769,0.334,1
20.325,4.425,5.05,2.425,1.925,2.55,11.5,5.6,6.525,0.65,1.8,0.3,0.3,0.1,1.4,0.9,25,21,26,15,13,22,20,24,26,27,27,20,26,24,22,26,1290,273,316,137,115,150,699,378,0.0,-0.383,0.617,-0.215,0.769,0.334,1
26.85,5.075,6.85,2.725,2.225,2.65,12.9,6.5,1.85,0.15,2.65,1.7,0.05,-0.025,-1.175,0.825,24,18,25,17,14,21,21,27,25,27,25,24,23,28,23,29,1773,295,460,156,131,164,762,469,0.0,-0.383,0.617,-0.213,0.77,0.334,1
28.7,5.225,9.5,4.425,2.275,2.625,11.725,7.325,-9.075,-0.1,-1.55,-0.35,0.35,-0.1,-1.525,0.1,23,18,23,21,10,20,23,24,24,23,27,27,24,28,26,28,1955,318,635,286,121,172,755,479,0.0,-0.383,0.617,-0.211,0.77,0.334,1
19.625,5.125,7.95,4.075,2.625,2.525,10.2,7.425,-6.95,0.25,-3.725,-2.025,-0.35,-0.675,-1.325,-1.65,20,17,22,21,14,19,17,23,22,23,27,21,22,23,24,24,1223,322,538,253,129,151,571,428,0.0,-0.383,0.617,-0.21,0.77,0.334,1
12.675,5.375,4.225,2.05,2.275,1.85,8.875,5.775,1.8,0.35,2.65,0.625,-0.025,-0.15,1.8,0.075,20,20,17,20,19,11,16,20,22,23,18,20,22,17,19,22,736,332,238,122,123,86,461,318,0.0,-0.383,0.617,-0.209,0.77,0.334,1
