ID;Timestamp;FrameNumber;ActivatedCube;ActiveCubeX;ActiveCubeY;ActiveCubeZ;TrackerX;TrackerY;TrackerZ;GoalGesture;GesturesAttempted;AttemptsInCube;State;Event
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:12.8855;1;None;;;;0;0;0;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.4752;2;None;;;;0;0;0;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.5126;3;None;;;;0.2351945;0.6700871;0.009799242;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.5276;4;None;;;;0.2356934;0.6699021;0.009954691;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.5375;5;None;;;;0.2356735;0.6699213;0.009947777;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.5425;6;None;;;;0.2356253;0.6699477;0.00996685;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.5515;7;None;;;;0.2352976;0.6701113;0.01007509;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.5625;8;None;;;;0.2350098;0.670301;0.01004958;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.5734;9;None;;;;0.2347396;0.670478;0.009854317;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.5844;10;None;;;;0.234696;0.6707146;0.009678841;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.5964;11;None;;;;0.2346275;0.6707946;0.009489775;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.6074;12;None;;;;0.2346364;0.6708081;0.009299994;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.6183;13;None;;;;0.2347867;0.6708722;0.009394646;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.6293;14;None;;;;0.2350199;0.6705238;0.00930357;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.6403;15;None;;;;0.2352272;0.6703652;0.009427547;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.6512;16;None;;;;0.2353864;0.6701734;0.009445906;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.6632;17;None;;;;0.2354594;0.6700541;0.009483814;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.6742;18;None;;;;0.2354715;0.6699779;0.009517193;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.6852;19;None;;;;0.2353981;0.6700337;0.009632349;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.6961;20;None;;;;0.2352117;0.6701326;0.009706736;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.8522;21;None;;;;0.2350414;0.6701276;0.00969696;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.8612;22;None;;;;0.2327418;0.673317;0.01116443;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.8682;23;None;;;;0.232544;0.6736579;0.01099229;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.8751;24;None;;;;0.2324451;0.6738553;0.01090026;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.8867;25;None;;;;0.2324304;0.6741848;0.01076674;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.8976;26;None;;;;0.2324163;0.6745738;0.01037836;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.9086;27;None;;;;0.2324418;0.6748934;0.01000214;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.9206;28;None;;;;0.2324359;0.675066;0.009310961;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.9315;29;None;;;;0.2324733;0.6756265;0.0090909;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.9425;30;None;;;;0.2325472;0.676191;0.008743286;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.9535;31;None;;;;0.2323165;0.6766483;0.008282423;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.9665;32;None;;;;0.2324062;0.6770332;0.008317471;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.9774;33;None;;;;0.2325706;0.6776983;0.008177757;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.9874;34;None;;;;0.2327128;0.6784205;0.008065939;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:17.9984;35;None;;;;0.2328737;0.6791688;0.007993937;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.0143;36;None;;;;0.2330168;0.6799318;0.007968426;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.0213;37;None;;;;0.2334155;0.6807249;0.008118868;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.0323;38;None;;;;0.2335368;0.6814171;0.007994175;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.0432;39;None;;;;0.2335976;0.6820464;0.008130312;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.0592;40;None;;;;0.2337094;0.6827826;0.008479595;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.0662;41;None;;;;0.2337616;0.6833665;0.008643866;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.0762;42;None;;;;0.2337757;0.6839168;0.008862495;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.0871;43;None;;;;0.2335095;0.6846395;0.009261131;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.0991;44;None;;;;0.2333895;0.6854552;0.009531736;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.1146;45;None;;;;0.233168;0.6862009;0.009845972;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.1205;46;None;;;;0.23302;0.6871749;0.01041007;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.1325;47;None;;;;0.2328483;0.6880832;0.01077867;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.1435;48;None;;;;0.2326855;0.6889944;0.01130724;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.1545;49;None;;;;0.2325466;0.6901034;0.01215672;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.1664;50;None;;;;0.2325185;0.6910582;0.0128262;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.1774;51;None;;;;0.2324825;0.6921676;0.01389766;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.1884;52;None;;;;0.2324667;0.6931653;0.01490331;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.1993;53;None;;;;0.2324594;0.6942152;0.0163126;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.2153;54;None;;;;0.2325339;0.6955564;0.0179584;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.2213;55;None;;;;0.232449;0.6968161;0.01956534;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.2332;56;None;;;;0.2326569;0.6983232;0.02140188;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.2482;57;None;;;;0.233039;0.7006398;0.02429366;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.2652;58;None;;;;0.2335599;0.7024436;0.0265367;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.2781;59;None;;;;0.2341552;0.7049972;0.02954459;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.2881;60;None;;;;0.2343068;0.7069912;0.03179932;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.3006;61;None;;;;0.2347194;0.7088271;0.03391385;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.3155;62;None;;;;0.235186;0.7109139;0.03620625;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.3215;63;None;;;;0.2356204;0.7129921;0.03854418;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.3335;64;None;;;;0.2360422;0.7149255;0.04095006;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.3445;65;None;;;;0.2364939;0.7171184;0.04347181;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.3564;66;None;;;;0.2367311;0.7193425;0.04587984;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.3674;67;None;;;;0.2371115;0.7217895;0.04860616;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.3794;68;None;;;;0.2374945;0.7242244;0.05109501;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.3903;69;None;;;;0.2379616;0.7269533;0.05380034;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.4023;70;None;;;;0.2383996;0.7292497;0.05631328;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.4133;71;None;;;;0.2389772;0.7321172;0.05900264;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.4252;72;None;;;;0.239405;0.7348853;0.06138468;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.4372;73;None;;;;0.2398488;0.7376156;0.06375766;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.4492;74;None;;;;0.2405192;0.7403075;0.06594062;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.4601;75;None;;;;0.2409009;0.7432621;0.06840682;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.4711;76;None;;;;0.2412627;0.7463304;0.07094145;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.4876;77;None;;;;0.2416245;0.7493201;0.07355213;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.4946;78;None;;;;0.2419464;0.7523106;0.07619524;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.5055;79;None;;;;0.2422795;0.755338;0.0788734;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.5175;80;None;;;;0.2427501;0.7582202;0.08140016;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.5335;81;None;;;;0.2430656;0.7611364;0.08384585;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.5394;82;None;;;;0.2433314;0.7640519;0.08618164;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.5504;83;None;;;;0.2437158;0.7671132;0.08863163;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.5624;84;None;;;;0.2440019;0.7700568;0.0906353;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.5733;85;None;;;;0.2442875;0.772918;0.09233546;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.5843;86;None;;;;0.2444582;0.7760262;0.09428644;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.5963;87;None;;;;0.2447047;0.7789721;0.09566569;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.6122;88;None;;;;0.244964;0.7818841;0.09723735;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.6222;89;None;;;;0.2450491;0.7845914;0.09860492;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.6292;90;None;;;;0.2452091;0.7871083;0.1002359;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.6407;91;None;;;;0.245425;0.7897186;0.1018088;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.6516;92;None;;;;0.2458339;0.7923186;0.103461;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.6626;93;None;;;;0.2460805;0.7947719;0.1048841;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.6736;94;None;;;;0.2463434;0.7972054;0.1063898;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.6846;95;None;;;;0.2464413;0.7995042;0.1078951;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.6955;96;None;;;;0.2467532;0.8019694;0.1091022;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.7075;97;None;;;;0.2470106;0.8040688;0.1104395;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.7195;98;None;;;;0.246975;0.805721;0.1115086;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.7294;99;None;;;;0.2472428;0.8073206;0.1125724;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.7409;100;None;;;;0.2475453;0.8089626;0.1136773;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.7519;101;None;;;;0.2477165;0.8105457;0.1148841;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.7629;102;None;;;;0.2479696;0.8120461;0.116009;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.7738;103;None;;;;0.2482435;0.8131137;0.116812;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.7848;104;None;;;;0.2484705;0.8141052;0.1175363;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.7968;105;None;;;;0.2486144;0.8151568;0.1182847;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.8077;106;None;;;;0.2487891;0.8159425;0.1186666;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.8187;107;None;;;;0.248781;0.8168401;0.1191654;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.8297;108;None;;;;0.2488331;0.8174297;0.1192126;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.8411;109;None;;;;0.2488325;0.8178978;0.1191754;pinch;0;;Moving to rest position;
98868469-40d6-4135-b19c-661846d303ff;2025-04-23 14:30:18.8521;110;None;;;;0.2489115;0.8184764;0.1192787;pinch;0;;Moving to rest position;
