EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;SessionID;Timestamp
-1;0;-2;-2;-3;-1;-1;-2;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:09.9134
-1;-2;-1;-2;0;0;-2;0;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:09.9163
0;-1;-1;-2;-1;0;1;0;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:09.9188
1;-1;0;-1;0;-1;-1;-2;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:09.9188
-1;-1;0;1;-1;-2;0;-1;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:09.9278
-1;0;0;-1;-1;-1;-1;0;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:09.9278
0;-1;-1;-1;0;0;-2;-1;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:09.9882
-1;-2;-2;0;-2;-1;0;0;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:09.9882
-1;-2;-1;-2;-1;-2;-1;-2;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:09.9892
-1;-1;-2;-1;0;-1;-1;-3;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:09.9892
-2;-2;-2;1;-2;-1;-2;-1;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:10.4281
-2;0;0;-1;1;-1;-2;-1;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:10.4281
-1;-1;-2;1;0;-1;-1;0;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:10.4361
-1;0;-1;0;0;-1;-1;-2;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:10.4361
-2;-2;-2;0;-2;1;0;0;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:10.5109
0;-1;-1;-2;-2;0;1;-2;be945fc2-f996-4627-8524-a2d07803e8dd;2025-04-23 14:15:10.5109
